GeneID	X.BAMS.N2WT_INP_.bam	X.BAMS.N2HS_INP_.bam	X.BAMS.N2.J2.1_.bam	X.BAMS.N2.J2.2_.bam	X.BAMS.N2.J2.3_.bam	X.BAMS.N2HS_J2A_.bam	X.BAMS.N2HS_J2B_.bam
WBGene00012408	13	5	2	12	17	3	3
WBGene00195729	1	1	2	2	2	1	1
WBGene00014557	53	1	2	4	12	60	10
WBGene00198760	1	1	2	2	2	1	1
WBGene00014554	239	2	4	10	5	19	9
WBGene00195210	1	1	4	4	2	2	1
WBGene00012409	5	2	4	2	5	2	1
WBGene00012411	1	2	4	2	2	2	1
WBGene00044154	8	10	2	4	5	2	3
WBGene00201355	1	1	2	2	2	1	1
WBGene00014556	1	1	2	2	2	1	1
WBGene00200797	1	1	2	2	2	1	1
WBGene00014555	1	1	2	2	2	1	3
WBGene00012412	18	5	4	10	5	2	3
WBGene00012413	5	2	2	4	12	4	2
WBGene00044155	11	11	24	2	7	5	3
WBGene00219352	5	7	4	12	5	1	2
WBGene00235152	5	3	4	2	5	1	2
WBGene00012414	5	4	12	4	5	2	3
WBGene00235153	1	2	4	2	5	1	2
WBGene00012415	4	9	2	6	5	4	4
WBGene00219351	8	2	2	2	2	2	1
WBGene00199047	1	1	2	2	2	1	1
WBGene00219596	5	2	2	2	2	1	1
WBGene00010336	165	39	127	102	127	51	58
WBGene00010337	379	37	685	601	654	687	748
WBGene00010338	243	462	167	193	155	132	165
WBGene00010339	169	44	139	101	143	262	257
WBGene00010011	105	129	145	124	179	221	185
WBGene00010007	144	30	32	17	17	89	68
WBGene00000803	438	582	560	512	487	685	726
WBGene00010009	31	6	26	46	53	23	22
WBGene00010010	48	138	54	35	36	48	69
WBGene00010008	25	6	16	35	19	89	21
WBGene00201638	4	1	6	2	5	1	1
WBGene00197337	1	2	2	2	2	2	1
WBGene00198562	1	1	2	2	2	1	1
WBGene00200371	1	1	2	2	2	1	1
WBGene00168067	1	1	2	2	2	1	1
WBGene00009278	10	2	4	4	2	6	1
WBGene00202485	1	1	2	2	2	1	1
WBGene00199330	1	1	2	2	2	1	1
WBGene00009281	3	2	2	4	2	4	2
WBGene00009279	4	3	2	2	5	4	3
WBGene00009280	210	865	127	91	88	224	231
WBGene00008468	6	6	4	2	2	1	2
WBGene00003409	529	199	385	356	325	116	119
WBGene00003169	149	271	42	43	43	71	58
WBGene00000759	25	8	20	23	14	7	2
WBGene00007487	17	3	26	19	10	12	10
WBGene00004103	27	9	24	27	24	8	3
WBGene00007484	65	7	18	15	12	5	2
WBGene00007485	3	17	4	2	7	2	5
WBGene00007486	121	63	73	66	81	123	139
WBGene00196731	3	1	2	2	2	1	1
WBGene00202399	3	1	6	4	2	1	1
WBGene00219609	328	359	304	292	320	760	794
WBGene00195978	3	1	2	2	2	1	1
WBGene00196333	1	4	2	8	10	1	1
WBGene00044150	29	1	50	46	26	10	14
WBGene00003729	60	18	22	19	24	14	6
WBGene00199089	1	2	2	2	2	1	1
WBGene00003312	5	1	2	2	2	5	1
WBGene00167123	1	2	2	2	2	1	1
WBGene00169322	1	2	2	2	2	1	1
WBGene00199788	1	1	2	2	2	1	1
WBGene00201033	1	2	2	2	2	1	1
WBGene00007174	25	58	22	17	29	37	27
WBGene00007175	745	412	612	476	559	496	557
WBGene00201861	1	1	2	2	2	1	1
WBGene00008104	314	2	2	4	7	62	9
WBGene00012073	170	79	83	95	81	117	136
WBGene00195439	3	16	6	2	2	31	44
WBGene00206527	14	6	4	2	2	2	1
WBGene00220101	111	87	52	39	48	39	32
WBGene00012074	105	86	66	35	67	104	126
WBGene00235200	111	16	52	39	45	36	24
WBGene00012075	15	11	26	33	38	5	4
WBGene00012077	4	12	6	4	5	4	4
WBGene00012076	4	1	2	2	5	1	1
WBGene00000760	4	2	6	6	2	1	2
WBGene00007818	4	11	2	2	2	1	2
WBGene00007816	13	18	16	12	21	8	4
WBGene00007817	78	13	58	50	67	21	22
WBGene00197887	1	1	2	2	2	1	1
WBGene00007819	66	56	97	58	64	43	38
WBGene00014214	57	16	24	31	38	18	27
WBGene00014213	666	155	433	344	430	205	234
WBGene00008622	793	284	1136	1060	1189	475	507
WBGene00196623	1	1	2	2	2	1	1
WBGene00195851	1	2	2	4	2	1	1
WBGene00201908	1	4	2	2	2	3	2
WBGene00201268	3	5	2	2	2	1	1
WBGene00008621	564	265	167	135	143	98	133
WBGene00172869	1	1	2	2	2	1	1
WBGene00199845	4	1	2	10	2	1	1
WBGene00011227	11	4	38	14	21	4	5
WBGene00011226	200	196	95	104	115	155	139
WBGene00011228	55	19	62	79	41	42	54
WBGene00194840	1	1	2	2	2	1	1
WBGene00077716	1	1	2	2	2	1	1
WBGene00014489	154	8	10	15	10	91	48
WBGene00199302	1	2	2	2	2	1	1
WBGene00014488	79	11	12	8	7	69	32
WBGene00014487	79	12	12	8	7	68	34
WBGene00014486	79	12	12	8	7	71	36
WBGene00011229	27	3	20	17	53	33	37
WBGene00009069	718	3858	236	201	308	1654	1695
WBGene00044638	867	5862	220	207	286	1367	1680
WBGene00009067	5	3	12	4	2	4	4
WBGene00014346	1	1	2	2	2	1	1
WBGene00009068	34	28	83	77	124	18	27
WBGene00009070	64	18	52	56	41	9	11
WBGene00009071	103	216	97	95	74	48	47
WBGene00012378	8	3	6	6	2	4	1
WBGene00219300	5	1	4	10	5	2	3
WBGene00004789	305	156	173	147	129	120	139
WBGene00003485	855	2298	491	482	606	831	690
WBGene00173203	1	1	2	2	2	1	1
WBGene00194842	8	2	2	10	5	3	1
WBGene00002051	123	827	79	83	69	217	237
WBGene00196268	1	2	2	2	2	1	1
WBGene00014388	11	1	4	2	7	1	1
WBGene00195357	1	1	2	2	5	1	1
WBGene00014384	136	3	18	29	29	30	5
WBGene00219962	3	2	2	2	7	3	1
WBGene00196863	3	1	2	2	2	1	1
WBGene00014385	28	5	24	17	19	11	8
WBGene00004745	639	1740	447	429	394	645	672
WBGene00009933	6	5	6	6	7	1	2
WBGene00009934	1	1	2	2	2	1	1
WBGene00197894	1	1	2	2	2	1	1
WBGene00014387	65	2	2	2	2	6	2
WBGene00219963	6	18	4	6	5	20	15
WBGene00198464	1	1	4	2	2	1	1
WBGene00014386	56	1	2	4	2	5	2
WBGene00009935	36	4	16	14	24	9	12
WBGene00199468	4	1	2	2	2	2	1
WBGene00014493	25641	2873	437	286	411	572	195
WBGene00199196	4	1	2	2	2	2	1
WBGene00014494	25643	2874	437	284	411	574	203
WBGene00006674	17	17	12	6	7	9	12
WBGene00201312	4	1	2	2	2	2	1
WBGene00014495	25647	2873	437	284	411	573	196
WBGene00195446	4	1	2	2	2	2	1
WBGene00014496	25643	2873	437	284	411	572	196
WBGene00006675	127	397	97	75	95	101	97
WBGene00011310	70	54	26	21	29	40	32
WBGene00196262	4	2	2	2	2	4	1
WBGene00007523	4	31	4	4	2	11	14
WBGene00006384	873	3209	876	741	864	640	726
WBGene00003624	144	56	117	95	129	110	123
WBGene00197435	1	1	2	2	2	1	1
WBGene00198188	1	1	2	2	5	1	1
WBGene00195648	6	5	2	6	5	2	1
WBGene00197709	1	1	2	2	2	1	1
WBGene00198091	1	1	2	2	2	2	1
WBGene00000035	163	76	79	44	67	65	56
WBGene00219876	53	32	8	8	14	72	29
WBGene00006353	194	71	220	155	198	206	179
WBGene00174043	1	1	2	2	2	1	1
WBGene00200077	1	1	2	2	2	1	1
WBGene00022977	38	1	2	8	2	2	2
WBGene00002280	18755	17675	17147	16398	15610	10584	10759
WBGene00200268	8	7	6	10	5	1	5
WBGene00199519	4	8	2	4	5	2	3
WBGene00202350	1	1	2	2	2	1	1
WBGene00196350	1	1	2	2	2	1	1
WBGene00198399	1	1	2	2	2	1	1
WBGene00197356	1	1	2	2	2	1	1
WBGene00198515	3	1	2	2	2	1	1
WBGene00195522	1	1	4	4	2	1	1
WBGene00170041	1	1	2	2	2	1	1
WBGene00017170	6	1	8	6	10	4	2
WBGene00206382	8	2	2	2	5	2	3
WBGene00020770	853	485	1112	868	991	1069	969
WBGene00199094	1	2	2	2	2	1	2
WBGene00200076	1	1	2	2	5	1	1
WBGene00200674	3	1	2	4	2	1	1
WBGene00201790	3	1	2	2	2	1	1
WBGene00195663	1	1	2	4	2	1	1
WBGene00198250	1	1	2	2	2	1	1
WBGene00018188	5	5	8	8	7	9	6
WBGene00199842	3	1	2	2	2	1	1
WBGene00197737	6	1	2	2	2	1	1
WBGene00023032	34162	56494	433	298	454	486	133
WBGene00199440	19	19	2	2	2	4	2
WBGene00018187	319	115	280	242	282	278	288
WBGene00018186	17	2	54	33	41	5	7
WBGene00003555	255	105	250	168	236	79	79
WBGene00200229	1	1	2	2	2	1	1
WBGene00023033	768	19	30	27	36	100	21
WBGene00018184	487	258	580	460	506	228	337
WBGene00170915	1	1	2	2	2	1	1
WBGene00171622	1	1	2	2	2	1	1
WBGene00197444	1	3	2	2	7	1	1
WBGene00000281	390	277	262	226	267	197	254
WBGene00019423	11	9	14	8	5	3	2
WBGene00019422	4	10	2	2	2	1	1
WBGene00023100	17	2	2	2	5	12	6
WBGene00020795	8	6	22	10	19	9	6
WBGene00219736	5	4	6	8	7	12	8
WBGene00020794	182	8	20	23	29	5	2
WBGene00020793	17	23	14	8	7	5	4
WBGene00023349	8	1	2	2	5	1	1
WBGene00198252	1	2	2	2	2	1	1
WBGene00196482	1	1	2	2	5	1	1
WBGene00023150	92	1	2	2	2	12	3
WBGene00197067	1	1	2	2	5	1	2
WBGene00023153	90	1	2	2	2	12	5
WBGene00201420	4	7	4	2	5	3	1
WBGene00202447	1	1	2	2	2	1	1
WBGene00198563	1	2	6	2	5	2	1
WBGene00199396	15	2	8	27	7	54	7
WBGene00199562	8	1	2	2	2	3	3
WBGene00202112	3	9	4	2	2	3	1
WBGene00003933	123	87	147	110	122	222	214
WBGene00003883	262	381	246	220	279	138	143
WBGene00019519	66	18	38	41	50	17	15
WBGene00197134	1	2	2	2	2	1	3
WBGene00023101	20	2	2	2	2	12	2
WBGene00200489	4	1	2	2	2	1	1
WBGene00019518	20	11	28	15	29	9	11
WBGene00195573	1	1	2	4	2	2	4
WBGene00023102	14	2	4	2	7	1	2
WBGene00220011	1	2	2	2	2	1	1
WBGene00198000	1	1	2	2	2	1	1
WBGene00195528	1	2	4	2	2	1	1
WBGene00004776	75	17	151	120	100	35	29
WBGene00023075	1052	163	32	37	12	118	29
WBGene00198077	3	1	2	2	2	1	1
WBGene00202090	3	2	2	2	2	1	1
WBGene00023077	1051	163	32	37	12	118	29
WBGene00201236	3	1	2	2	2	2	1
WBGene00000401	44	106	22	33	10	39	33
WBGene00195620	1	1	2	2	2	1	1
WBGene00045272	133	948	64	46	67	1328	1487
WBGene00019102	700	1372	663	584	539	299	364
WBGene00196798	1	1	2	2	2	2	2
WBGene00023076	8	2	2	2	5	4	3
WBGene00197269	1	1	4	4	2	1	1
WBGene00173884	3	1	2	2	5	1	1
WBGene00015547	1964	1476	1754	1389	1640	1063	1152
WBGene00197975	1	1	2	2	2	1	2
WBGene00022916	48	3	10	12	5	23	3
WBGene00199612	1	2	6	2	7	4	3
WBGene00022915	117	1	2	12	5	20	9
WBGene00197243	1	1	2	2	2	1	2
WBGene00022914	107	1	2	10	5	21	9
WBGene00201203	3	1	4	4	2	1	1
WBGene00202059	3	1	2	2	2	1	1
WBGene00015546	23	111	12	19	14	84	147
WBGene00197103	3	3	4	4	2	2	2
WBGene00198383	3	1	2	2	2	1	1
WBGene00199489	3	2	2	2	2	1	3
WBGene00015545	47	18	32	33	19	41	36
WBGene00022913	3	2	2	2	5	2	3
WBGene00018373	363	180	401	362	439	237	214
WBGene00197189	1	2	4	2	5	1	1
WBGene00196579	1	2	4	2	2	1	1
WBGene00195401	1	54	2	4	2	1	1
WBGene00202326	3	1	2	2	2	2	1
WBGene00201543	4	7	2	2	2	2	1
WBGene00200270	1	1	2	2	2	1	1
WBGene00018374	285	465	205	193	236	229	226
WBGene00017727	407	57	159	174	148	560	681
WBGene00017726	13	5	2	10	2	25	30
WBGene00017729	50	321	28	15	41	204	273
WBGene00255607	1	2	2	4	10	1	1
WBGene00017730	104	30	173	147	210	48	34
WBGene00198239	20	1	2	2	5	2	1
WBGene00023012	21111	202	773	569	683	1118	477
WBGene00172833	1	1	2	4	2	1	1
WBGene00169987	1	1	2	2	2	1	1
WBGene00219912	189	128	50	33	38	181	195
WBGene00017725	6	11	8	4	2	2	1
WBGene00020657	53	15	34	23	24	18	9
WBGene00220078	3	1	4	2	2	1	1
WBGene00001837	736	701	657	526	723	621	677
WBGene00197390	22	11	12	23	38	9	2
WBGene00015673	47	26	36	35	24	12	20
WBGene00015674	32	5	38	15	19	11	7
WBGene00015675	27	38	12	8	19	8	12
WBGene00196184	3	1	2	2	2	2	1
WBGene00015672	13	8	8	6	2	7	9
WBGene00015676	905	453	818	710	819	783	941
WBGene00195404	1	2	4	4	2	1	1
WBGene00219724	1	1	2	2	2	1	1
WBGene00196318	1	4	2	2	2	1	1
WBGene00020144	28	5	20	19	21	6	6
WBGene00020143	74	16	24	33	21	65	40
WBGene00020145	17	68	10	19	14	12	3
WBGene00020146	680	363	177	182	227	390	341
WBGene00201366	4	3	4	2	2	2	1
WBGene00202374	3	1	2	2	2	1	1
WBGene00020142	674	174	457	389	549	531	502
WBGene00199326	1	1	2	2	2	3	4
WBGene00003168	22	31	12	12	12	8	7
WBGene00000294	1265	551	1211	1025	1196	843	813
WBGene00199271	3	1	2	2	2	1	1
WBGene00200028	1	2	6	2	2	1	1
WBGene00006067	46	58	22	31	29	19	16
WBGene00219693	5	2	4	12	7	5	4
WBGene00018308	19	7	48	29	48	8	10
WBGene00018309	65	35	125	73	98	18	19
WBGene00018310	62	15	105	87	105	38	26
WBGene00169269	1	1	2	2	2	1	1
WBGene00018307	37	50	10	19	24	9	19
WBGene00018311	41	11	8	10	5	9	7
WBGene00020632	98	59	103	73	150	37	37
WBGene00020631	8	18	10	10	7	5	3
WBGene00020633	233	230	216	145	215	279	266
WBGene00020630	599	1234	556	478	487	511	532
WBGene00020634	9	6	4	10	7	7	6
WBGene00021188	88	181	199	246	203	85	69
WBGene00021189	116	798	79	102	95	39	41
WBGene00197253	1	1	2	2	2	1	1
WBGene00219303	137	585	79	70	76	56	88
WBGene00018203	34	6	32	21	26	55	35
WBGene00018202	11	8	4	4	10	5	7
WBGene00018204	25	74	56	66	60	8	11
WBGene00219691	1	1	2	6	5	3	2
WBGene00018205	1	2	2	2	7	5	1
WBGene00016255	3	13	8	2	7	3	2
WBGene00016257	13	4	6	8	7	8	6
WBGene00016254	4	2	2	8	5	4	2
WBGene00016253	3	5	4	2	7	4	2
WBGene00016252	3	1	4	4	5	1	3
WBGene00016251	3	1	12	4	2	2	2
WBGene00022952	169	1	6	4	2	21	12
WBGene00022951	2636	1347	3930	3191	4136	10014	11151
WBGene00219964	38	12	52	21	41	94	96
WBGene00018711	22	16	22	27	26	8	7
WBGene00018712	10	22	16	15	29	9	4
WBGene00018710	1403	1809	1196	913	1124	978	1146
WBGene00018713	39	51	22	14	41	14	18
WBGene00198099	1	1	2	2	2	1	1
WBGene00019347	459	190	407	356	411	141	174
WBGene00196109	1	2	2	2	2	1	1
WBGene00201892	5	1	4	2	2	1	2
WBGene00201081	1	1	2	2	2	1	1
WBGene00199833	17	18	22	14	10	2	4
WBGene00018030	1	7	2	6	7	1	1
WBGene00018028	8	11	10	2	10	5	4
WBGene00235180	13	1	6	12	14	20	6
WBGene00018031	28	14	26	19	38	7	6
WBGene00004121	763	551	647	474	594	525	549
WBGene00018033	146	82	107	110	81	48	60
WBGene00198952	4	1	4	4	2	2	2
WBGene00197606	1	21	4	2	2	1	1
WBGene00016268	3	2	6	8	5	3	3
WBGene00001537	248	305	320	263	241	97	137
WBGene00016269	273	84	218	133	227	72	104
WBGene00197043	1	1	2	2	2	1	1
WBGene00016271	6	6	4	2	7	5	4
WBGene00044773	51	7	6	12	19	58	29
WBGene00045273	179	147	85	106	95	5	12
WBGene00023233	1	1	2	4	10	1	2
WBGene00015583	4	8	4	6	5	4	3
WBGene00201961	1	1	2	2	2	1	1
WBGene00004932	90	30	24	17	17	37	21
WBGene00015586	239	554	141	135	155	158	211
WBGene00015587	55	65	48	29	41	17	27
WBGene00015588	78	56	46	52	50	49	43
WBGene00015589	22	22	12	41	38	35	41
WBGene00019576	62	54	50	62	38	180	181
WBGene00019577	62	135	68	33	60	74	69
WBGene00019574	6	1	8	14	5	1	2
WBGene00019575	3	3	8	6	2	2	2
WBGene00019578	170	243	155	112	167	381	374
WBGene00020725	352	3052	222	238	277	603	750
WBGene00020726	376	79	147	155	222	107	111
WBGene00007011	123	89	107	102	74	182	194
WBGene00020727	33	17	14	14	12	23	14
WBGene00202242	3	2	2	2	2	1	1
WBGene00201064	1	2	6	2	12	1	1
WBGene00015121	3	4	4	2	2	2	1
WBGene00015119	4	2	4	6	2	2	2
WBGene00002207	666	191	804	741	876	818	779
WBGene00015122	172	46	103	77	100	88	121
WBGene00199749	1	2	2	4	2	1	1
WBGene00199838	4	1	2	2	2	2	1
WBGene00199219	1	1	4	2	2	1	1
WBGene00197588	1	1	2	2	2	1	1
WBGene00198600	1	2	2	2	2	2	1
WBGene00195765	3	1	4	6	2	1	2
WBGene00020365	23	39	20	15	21	24	27
WBGene00020366	824	601	473	319	451	811	702
WBGene00020812	848	327	465	385	439	1293	1218
WBGene00220097	1	1	2	2	2	2	2
WBGene00004270	174	24	149	102	134	158	139
WBGene00020813	93	34	50	60	60	34	22
WBGene00000993	301	310	129	145	184	256	276
WBGene00020811	58	7	32	37	38	31	38
WBGene00020817	11	2	14	25	33	11	11
WBGene00219737	1	1	2	2	2	1	1
WBGene00172511	1	1	2	2	2	1	1
WBGene00219274	11	16	12	2	7	17	14
WBGene00020810	22	12	12	12	10	6	5
WBGene00020809	6	18	4	8	10	7	1
WBGene00021500	1	8	2	2	2	1	1
WBGene00021499	22	37	20	19	19	6	10
WBGene00202454	1	1	2	2	2	1	1
WBGene00021498	9	7	8	4	5	3	1
WBGene00201886	1	1	2	4	2	1	1
WBGene00201089	1	1	2	2	2	1	1
WBGene00199090	3	10	6	6	5	4	2
WBGene00021501	3	2	8	4	2	2	2
WBGene00173605	1	1	2	2	2	1	1
WBGene00016348	5	5	4	6	5	1	1
WBGene00219846	1	4	2	2	2	10	13
WBGene00016347	5	6	8	6	2	4	1
WBGene00023246	20	7	38	37	29	7	4
WBGene00023245	28	31	73	44	62	33	31
WBGene00023247	8	1	6	10	10	5	4
WBGene00016349	6	6	8	6	7	4	2
WBGene00023248	5	2	4	6	5	2	2
WBGene00016350	6	4	10	2	5	8	6
WBGene00016346	17	16	16	25	21	70	66
WBGene00016345	29	2	42	25	26	23	19
WBGene00016901	1	1	2	2	7	2	2
WBGene00197853	3	1	2	2	2	2	1
WBGene00004220	220	168	179	188	215	107	99
WBGene00174646	1	1	2	2	2	1	1
WBGene00044770	81	81	101	141	110	71	71
WBGene00016900	19	21	12	15	17	5	3
WBGene00016899	10	12	8	4	10	17	7
WBGene00017338	42	23	32	14	36	8	6
WBGene00017339	178	23	159	112	150	140	133
WBGene00197861	1	2	2	2	2	1	1
WBGene00017340	207	128	131	157	160	60	110
WBGene00017341	22	4	6	6	14	4	7
WBGene00017342	478	177	518	387	518	521	579
WBGene00200306	3	1	2	2	2	1	1
WBGene00195449	1	2	2	2	5	1	1
WBGene00198714	1	9	2	2	2	2	2
WBGene00006886	75	104	10	19	17	20	16
WBGene00017376	17	6	4	2	10	5	6
WBGene00017379	11	3	2	2	2	2	2
WBGene00017378	20	3	12	10	5	7	9
WBGene00000792	297	162	357	342	387	251	241
WBGene00195875	1	1	2	2	2	1	1
WBGene00003891	1534	148	1297	1056	1446	1256	1368
WBGene00198620	3	5	4	4	2	2	3
WBGene00219676	4	5	2	2	2	1	1
WBGene00017375	61	49	52	62	67	24	26
WBGene00016489	572	449	723	615	730	734	760
WBGene00175006	1	1	2	2	2	1	1
WBGene00044683	8	4	6	4	2	3	2
WBGene00016490	166	39	151	130	143	128	112
WBGene00003370	7606	6171	3708	3644	3277	8522	8908
WBGene00201198	1	2	4	2	2	1	1
WBGene00168732	1	1	2	2	2	1	1
WBGene00003369	6472	3966	10597	9380	11087	9788	10556
WBGene00022647	158	38	141	102	129	50	40
WBGene00022648	13	31	6	12	10	14	8
WBGene00006602	724	767	643	505	618	624	716
WBGene00196954	1	1	2	2	2	1	1
WBGene00020085	10	3	12	17	12	5	8
WBGene00206419	644	62	1625	1079	1508	1284	1479
WBGene00220048	240	9	389	255	396	96	163
WBGene00220049	29	6	95	70	67	192	258
WBGene00020086	22	12	12	15	14	9	12
WBGene00172268	1	1	2	2	2	2	1
WBGene00003600	576	391	510	425	563	316	343
WBGene00200528	1	2	4	2	2	1	1
WBGene00006319	29	11	16	12	19	12	13
WBGene00017938	10	4	6	6	5	4	5
WBGene00198783	1	1	2	2	2	1	1
WBGene00199068	1	1	2	2	2	1	1
WBGene00001968	10	27	6	14	2	5	6
WBGene00001967	11	26	6	10	2	5	6
WBGene00000026	10	2	2	2	2	5	1
WBGene00017939	469	386	441	344	432	310	311
WBGene00197546	4	2	4	4	2	2	3
WBGene00196353	1	1	2	4	2	1	1
WBGene00018191	37	13	22	17	14	11	6
WBGene00195994	4	2	2	2	2	2	2
WBGene00018192	3	1	2	4	5	2	1
WBGene00003291	39	1	6	8	5	7	6
WBGene00002272	315	74	288	217	296	196	259
WBGene00015868	394	634	332	300	332	169	204
WBGene00255563	3	3	6	2	5	6	1
WBGene00022936	67	10	18	2	21	73	44
WBGene00201932	1	1	4	2	5	5	1
WBGene00200652	1	1	4	2	5	5	1
WBGene00022937	70	2	16	2	19	72	43
WBGene00015867	5	2	6	4	5	2	1
WBGene00019211	347	186	500	431	506	419	407
WBGene00168165	1	1	2	2	2	1	1
WBGene00044771	3	51	6	4	2	2	3
WBGene00003744	109	31	113	112	129	47	69
WBGene00197632	3	3	2	4	2	1	1
WBGene00199092	3	12	2	2	2	1	1
WBGene00020732	3813	2370	3581	3137	3466	2761	3073
WBGene00166311	1	2	2	6	2	4	5
WBGene00044772	34	40	18	15	2	54	57
WBGene00017625	147	53	143	106	186	37	47
WBGene00219677	3	1	6	2	2	1	2
WBGene00019189	83	83	56	72	53	91	74
WBGene00007069	6	2	4	8	2	4	1
WBGene00007068	202	52	64	73	76	158	196
WBGene00023193	15883	1371	17286	11973	20255	11136	8208
WBGene00022277	205	88	129	70	98	230	226
WBGene00022276	1393	912	769	652	707	460	558
WBGene00022278	1768	1552	1029	977	878	1666	1722
WBGene00235381	65	317	52	33	62	71	53
WBGene00022279	464	154	308	261	344	231	246
WBGene00170953	1	1	2	2	2	1	1
WBGene00173569	1	1	2	2	2	1	1
WBGene00022275	4	3	8	6	7	6	3
WBGene00044345	433	607	802	642	902	895	835
WBGene00021677	288	89	171	161	210	380	300
WBGene00021678	95	20	101	95	93	39	22
WBGene00000812	860	346	1057	835	1045	1601	1549
WBGene00021683	769	429	524	441	561	897	872
WBGene00021679	66	58	18	19	31	25	22
WBGene00021682	577	601	222	190	186	385	434
WBGene00021676	470	542	242	224	253	530	514
WBGene00189949	15	9	8	6	7	22	23
WBGene00021681	4796	4256	5513	4485	5065	5238	5342
WBGene00004274	2213	964	2461	1835	2463	7363	7271
WBGene00199899	4	1	2	6	2	8	3
WBGene00199597	6	2	2	2	2	2	1
WBGene00004418	11911	9062	11819	10310	11340	33437	33314
WBGene00202494	4	1	4	2	2	3	1
WBGene00023461	943	82	844	708	843	1538	1029
WBGene00018774	18	11	16	14	33	27	22
WBGene00018773	66	49	14	12	10	4	9
WBGene00171818	1	1	2	2	2	1	1
WBGene00000622	4	17	4	12	10	15	6
WBGene00004962	39	12	28	15	19	2	7
WBGene00003229	5084	4296	4300	3514	4058	6501	6748
WBGene00018772	29	38	8	10	7	11	13
WBGene00018771	92	45	68	68	62	52	43
WBGene00000253	515	210	465	400	475	282	287
WBGene00004225	103	59	99	112	79	67	59
WBGene00018958	104	37	68	54	19	33	29
WBGene00201018	1	1	2	2	2	1	1
WBGene00018957	137	38	135	101	131	296	288
WBGene00018955	153	147	141	110	117	133	162
WBGene00000227	3213	2677	3680	3336	3325	2299	2455
WBGene00023295	1	1	2	2	2	1	1
WBGene00021666	24	11	10	6	14	14	6
WBGene00004246	1945	593	3188	3029	3361	3744	3308
WBGene00021662	51	30	48	58	62	74	44
WBGene00255594	11	2	4	4	7	9	7
WBGene00021664	341	451	326	302	267	483	477
WBGene00021671	391	230	451	402	399	232	198
WBGene00021672	5	2	2	8	5	3	1
WBGene00021668	22	29	38	33	36	6	9
WBGene00021673	175	19	254	205	232	225	148
WBGene00021667	113	52	75	70	122	126	85
WBGene00021675	399	695	361	321	301	337	400
WBGene00220069	1	1	4	8	5	1	1
WBGene00169222	1	2	4	2	5	1	1
WBGene00166448	1	2	4	2	5	1	1
WBGene00016904	11	2	18	14	12	7	9
WBGene00016903	31	3	32	23	10	14	15
WBGene00016905	243	126	131	153	174	259	274
WBGene00016902	182	214	149	112	136	349	304
WBGene00016906	348	178	653	565	678	368	433
WBGene00002077	8173	10950	13163	11389	12672	17947	16940
WBGene00235385	174	826	123	116	138	132	153
WBGene00002079	2862	3110	3877	3332	3800	4915	5116
WBGene00021660	1684	2674	1168	1039	1076	1089	1300
WBGene00000917	286	152	95	85	95	258	224
WBGene00021661	576	396	399	350	411	517	484
WBGene00021658	183	109	189	116	200	474	545
WBGene00021657	602	964	689	543	621	503	600
WBGene00020087	647	2100	483	466	489	495	602
WBGene00020091	2032	777	1490	1172	1606	3517	3390
WBGene00020088	222	94	240	184	270	476	470
WBGene00020089	358	543	183	141	193	360	368
WBGene00004143	17743	48242	25399	22917	25513	31199	36102
WBGene00006385	652	3850	443	406	434	1833	1933
WBGene00020090	173	127	195	114	146	123	103
WBGene00021733	832	857	697	514	678	1320	1341
WBGene00021734	5	10	10	14	5	4	3
WBGene00015570	9	106	18	14	5	8	5
WBGene00006593	1582	368	1954	1659	2012	1754	1600
WBGene00021026	2152	1822	906	824	866	653	888
WBGene00021027	5	6	4	15	17	7	3
WBGene00166632	1	2	2	2	2	1	1
WBGene00235387	15	9	20	4	12	10	9
WBGene00021025	36	11	2	6	10	9	10
WBGene00235388	8	5	12	6	7	4	1
WBGene00021028	38	11	22	15	14	14	11
WBGene00021024	135	15	163	81	150	271	242
WBGene00001814	463	409	288	292	313	162	169
WBGene00022035	178	348	189	114	131	184	223
WBGene00022036	330	49	252	168	246	501	581
WBGene00022034	1802	7958	1702	1216	1430	3278	2900
WBGene00022039	18	6	14	10	24	8	10
WBGene00022037	5686	7850	6905	5701	6860	9402	9387
WBGene00196781	3	1	32	31	60	27	10
WBGene00196389	1	1	2	4	2	2	1
WBGene00022038	3	3	2	4	5	9	7
WBGene00195369	1	1	2	2	2	1	1
WBGene00197961	3	1	2	2	2	2	3
WBGene00200577	3	8	2	6	2	2	1
WBGene00022033	155	477	586	441	403	375	527
WBGene00220190	13	2	115	104	72	83	139
WBGene00022043	430	134	334	240	341	355	365
WBGene00022042	6262	4022	4220	4115	4048	17611	17207
WBGene00201456	3	2	2	2	2	1	1
WBGene00007009	3379	4011	2649	2342	2647	4001	4090
WBGene00220191	5	2	2	6	5	2	4
WBGene00004235	951	387	1486	1172	1270	470	531
WBGene00202444	1	1	4	2	5	1	1
WBGene00002393	13	18	10	17	17	27	23
WBGene00022040	139	29	115	72	74	12	23
WBGene00000434	1	2	2	4	2	1	3
WBGene00001725	353	4336	175	188	177	113	125
WBGene00044427	3	7	4	4	2	2	2
WBGene00235390	1	1	2	2	2	1	1
WBGene00002040	548	436	510	462	539	259	241
WBGene00200417	1	1	2	2	2	1	1
WBGene00201449	4	10	2	2	2	1	1
