GeneID	X.BAMS.N2WT_INP_.bam	X.BAMS.N2HS_INP_.bam	X.BAMS.N2.J2.1_.bam	X.BAMS.N2.J2.2_.bam	X.BAMS.N2.J2.3_.bam	X.BAMS.N2HS_J2A_.bam	X.BAMS.N2HS_J2B_.bam
WBGene00019914	10	3	10	4	5	3	1
WBGene00202141	1	1	4	2	2	2	1
WBGene00189956	1	1	8	8	12	2	2
WBGene00021337	5	2	16	12	26	1	1
WBGene00021338	3	2	2	2	2	1	1
WBGene00021336	4	7	2	2	7	7	1
WBGene00021339	1	2	2	4	2	1	1
WBGene00220140	1	1	2	2	2	1	1
WBGene00021340	4	7	6	4	5	2	1
WBGene00017153	1	16	2	6	5	5	2
WBGene00015267	10	7	4	10	14	18	11
WBGene00015266	8	26	10	6	14	9	3
WBGene00023227	1	1	2	2	2	1	1
WBGene00023228	1	1	2	2	2	1	1
WBGene00023229	1	1	2	2	2	1	1
WBGene00023230	1	1	2	2	2	1	1
WBGene00015268	27	22	6	4	26	14	7
WBGene00023231	1	1	2	4	2	1	1
WBGene00023232	1	1	2	2	2	1	1
WBGene00195946	3	2	6	2	2	1	3
WBGene00200732	1	1	2	2	2	1	1
WBGene00255598	8	4	6	10	5	2	1
WBGene00006697	27	3	26	10	17	28	27
WBGene00220215	1	1	2	2	2	2	1
WBGene00004277	15	9	2	8	7	5	7
WBGene00022357	3	1	10	2	10	13	3
WBGene00003917	17	12	18	8	10	20	9
WBGene00196865	1	1	2	2	2	1	1
WBGene00198943	1	1	2	2	2	1	1
WBGene00198149	1	1	2	2	2	1	1
WBGene00199933	1	1	2	2	2	1	1
WBGene00019030	9	36	8	8	12	11	3
WBGene00019029	4	2	6	4	2	4	1
WBGene00022104	8	4	4	4	10	28	11
WBGene00023189	5	1	2	8	2	3	2
WBGene00022106	22	5	56	54	72	5	2
WBGene00004891	5	2	10	6	5	9	17
WBGene00199172	3	1	2	4	2	1	1
WBGene00022103	28	63	10	17	19	33	22
WBGene00201990	1	1	2	2	2	1	1
WBGene00202117	32	1	2	2	2	4	2
WBGene00023196	1	1	2	2	2	1	2
WBGene00196621	31	1	2	4	2	4	2
WBGene00023197	1	1	2	2	2	1	1
WBGene00195796	3	2	2	2	5	3	2
WBGene00198626	1	1	2	2	2	1	1
WBGene00022356	25	3	4	10	12	1	1
WBGene00197754	1	1	2	2	2	1	2
WBGene00022490	4	2	10	10	5	7	6
WBGene00022491	9	2	16	15	12	3	6
WBGene00022492	4	2	2	10	10	6	4
WBGene00022493	8	2	16	12	24	21	15
WBGene00022489	14	9	24	12	14	25	28
WBGene00022488	15	10	10	6	5	9	6
WBGene00022497	79	2	22	31	45	21	28
WBGene00003978	10	145	10	10	7	44	41
WBGene00198758	32	1	2	2	2	5	5
WBGene00023206	1	8	4	2	2	2	7
WBGene00198362	1	1	6	4	10	1	2
WBGene00198919	1	2	2	2	2	2	2
WBGene00023205	5	1	12	10	5	2	2
WBGene00200322	1	1	2	2	5	1	1
WBGene00200902	1	1	2	2	2	1	1
WBGene00022487	1	2	6	8	5	4	3
WBGene00022486	4	2	2	4	2	2	1
WBGene00022485	1	2	4	2	7	1	1
WBGene00044675	8	1	4	6	7	2	3
WBGene00022484	5	3	2	4	2	3	1
WBGene00022494	5	2	4	4	7	2	1
WBGene00022483	4	2	8	4	10	4	1
WBGene00022495	1	11	8	8	10	3	2
WBGene00022482	1	2	2	2	2	2	1
WBGene00022496	5	2	4	4	7	2	1
WBGene00022481	4	2	8	4	10	4	1
WBGene00013840	1	11	8	8	10	3	2
WBGene00013839	3	3	2	2	2	2	1
WBGene00013838	3	3	2	8	5	1	1
WBGene00013836	3	1	2	2	2	1	2
WBGene00013837	3	3	4	4	2	1	1
WBGene00014979	3	2	2	4	2	1	1
WBGene00014978	1	2	8	6	5	1	1
WBGene00013841	3	4	8	15	14	2	2
WBGene00013842	9	5	44	44	41	4	3
WBGene00013845	4	1	20	15	26	5	2
WBGene00013844	1	5	2	6	7	1	1
WBGene00013843	1	3	2	2	2	1	1
WBGene00022479	4	4	8	8	2	4	1
WBGene00219772	5	4	2	10	5	4	2
WBGene00022478	3	2	4	2	2	1	1
WBGene00022477	1	2	2	2	2	1	1
WBGene00022476	1	3	2	2	2	1	1
WBGene00022329	3	2	6	4	2	2	1
WBGene00022328	3	2	2	4	2	2	1
WBGene00022332	1	3	2	4	2	1	1
WBGene00022330	1	4	4	4	2	1	1
WBGene00022331	3	2	4	2	7	1	1
WBGene00022327	5	5	8	10	17	1	1
WBGene00022326	4	1	6	6	5	5	2
WBGene00219770	1	3	4	8	2	1	2
WBGene00044402	1	49	2	15	7	17	3
WBGene00194735	4	2	2	2	10	1	1
WBGene00023395	3	1	2	2	2	1	1
WBGene00022325	4	1	4	2	2	1	1
WBGene00022324	4	1	4	2	5	2	1
WBGene00022333	8	2	12	12	7	2	1
WBGene00022323	1	3	2	4	2	3	1
WBGene00022322	1	3	2	2	5	4	2
WBGene00022321	1	1	2	4	5	1	1
WBGene00022320	1	6	2	8	2	1	1
WBGene00022319	4	2	2	2	2	1	1
WBGene00022318	1	2	2	2	2	2	1
WBGene00022341	6	12	2	4	7	1	2
WBGene00022342	3	2	4	2	2	1	1
WBGene00022340	5	6	2	2	10	2	2
WBGene00219771	1	2	2	2	2	1	1
WBGene00171981	3	1	12	2	7	8	8
WBGene00022352	6	2	10	8	2	3	2
WBGene00022343	3	2	4	2	5	2	1
WBGene00022344	4	2	2	2	2	3	2
WBGene00255597	1	2	2	6	2	4	1
WBGene00022339	1	1	2	2	7	1	1
WBGene00022345	5	1	4	2	5	1	1
WBGene00022338	3	14	12	4	7	2	4
WBGene00194746	19	7	20	19	29	6	5
WBGene00022346	4	7	2	6	5	1	2
WBGene00022337	1	2	4	2	2	3	2
WBGene00044761	1	1	2	4	7	4	2
WBGene00022353	3	6	4	8	5	2	1
WBGene00022354	3	1	6	2	2	1	1
WBGene00022347	10	6	2	2	5	4	4
WBGene00001236	51	5	187	151	174	388	441
WBGene00195737	1	4	6	4	2	1	1
WBGene00202323	4	1	4	2	5	2	3
WBGene00022336	27	9	64	33	62	77	95
WBGene00022348	32	21	22	19	26	36	24
WBGene00023195	3	1	4	2	2	1	1
WBGene00195362	1	1	4	2	5	6	6
WBGene00022335	10	12	6	12	7	11	16
WBGene00022349	4	5	4	12	10	2	1
WBGene00022334	4	2	12	6	7	3	3
WBGene00022350	9	8	6	8	10	8	7
WBGene00019716	13	6	12	12	7	10	11
WBGene00196372	1	1	2	4	2	1	3
WBGene00198817	1	1	2	2	2	1	1
WBGene00022351	5	3	10	6	7	9	4
WBGene00044341	1	2	2	2	5	3	1
WBGene00019715	32	31	12	15	7	14	15
WBGene00197831	1	1	4	2	12	1	1
WBGene00197536	1	1	4	4	2	1	1
WBGene00004905	33	14	62	60	50	46	17
WBGene00197021	4	1	50	48	50	1	1
WBGene00195516	1	1	6	4	2	1	1
WBGene00022054	3	1	4	4	7	9	2
WBGene00202189	1	1	16	14	19	4	1
WBGene00022055	5	2	2	4	7	4	4
WBGene00022053	6	3	4	4	7	9	4
WBGene00022056	14	4	24	35	38	9	5
WBGene00220193	1	1	4	8	2	1	1
WBGene00022057	9	5	10	8	17	23	15
WBGene00201896	1	1	4	4	2	2	1
WBGene00022052	8	8	6	2	19	8	11
WBGene00201046	1	1	2	4	5	1	1
WBGene00022051	3	12	14	4	7	12	20
WBGene00023386	1	1	4	12	7	1	1
WBGene00023387	19	1	6	19	17	3	1
WBGene00023388	1	1	2	14	5	1	1
WBGene00023385	1	1	2	2	2	1	1
WBGene00021246	3	13	12	6	5	11	11
WBGene00023363	1	1	2	2	5	1	1
WBGene00023360	1	1	2	2	2	1	1
WBGene00023362	1	1	2	2	2	1	1
WBGene00023361	1	1	2	2	5	1	1
WBGene00199834	1	4	4	4	5	2	1
WBGene00004894	4	12	4	6	5	5	5
WBGene00199059	34156	56494	433	298	454	485	133
WBGene00023170	6	2	2	4	2	5	6
WBGene00023171	1	1	2	2	2	1	1
WBGene00021245	11	4	2	10	5	9	12
WBGene00021247	5	3	2	4	7	5	2
WBGene00021248	1	5	6	2	7	10	10
WBGene00002025	42	18	52	43	57	120	153
WBGene00021244	6	2	12	8	10	4	5
WBGene00202396	1	1	2	2	2	1	1
WBGene00021249	6	12	8	2	7	23	19
WBGene00021243	1	3	2	4	2	3	2
WBGene00021250	6	60	6	2	5	1	1
WBGene00021251	1	2	2	2	2	1	1
WBGene00021241	1	2	2	2	2	1	1
WBGene00021252	3	1	6	12	5	5	1
WBGene00021253	3	2	6	2	2	3	2
WBGene00021254	1	1	2	2	5	2	2
WBGene00021257	1	1	2	2	5	2	1
WBGene00021259	4	1	2	2	2	1	1
WBGene00021260	5	1	2	4	5	5	4
WBGene00021261	102	152	26	27	43	28	8
WBGene00195303	8	1	2	2	2	1	1
WBGene00021266	4	6	6	4	2	3	3
WBGene00005141	4	7	12	4	12	4	2
WBGene00021262	4	1	8	4	7	1	2
WBGene00021263	5	3	8	4	10	2	1
WBGene00021264	5	2	6	10	5	3	1
WBGene00169492	1	1	2	2	2	1	1
WBGene00021256	38	7	28	19	31	15	5
WBGene00021265	24	13	12	10	17	7	3
WBGene00196352	3	1	6	2	5	2	1
WBGene00197692	1	1	4	2	2	1	1
WBGene00004779	9	6	12	6	26	5	2
WBGene00198479	1	1	2	2	2	1	1
WBGene00023364	1	2	4	6	7	25	6
WBGene00201846	1	2	2	2	2	1	1
WBGene00021593	1	2	4	2	2	1	1
WBGene00194738	1	1	2	2	2	1	1
WBGene00021592	4	2	2	2	2	2	1
WBGene00000560	5	1	2	2	7	1	1
WBGene00044798	3	2	2	2	2	5	1
WBGene00196169	1	1	2	2	2	1	1
WBGene00199028	1	1	2	2	2	1	1
WBGene00201554	1	1	2	2	2	1	1
WBGene00198715	1	1	2	2	2	1	1
WBGene00202354	1	1	2	2	2	1	1
WBGene00021442	10	6	4	10	7	7	10
WBGene00201511	1	1	2	2	2	1	1
WBGene00021441	1	2	2	2	2	2	1
WBGene00006513	20	6	6	19	17	11	6
WBGene00196847	1	1	4	2	2	1	1
WBGene00196069	3	1	2	4	2	1	1
WBGene00000545	10	7	12	21	14	7	5
WBGene00198561	3	1	6	4	10	1	1
WBGene00197306	1	1	2	2	2	1	1
WBGene00198968	1	1	2	6	2	1	1
WBGene00200085	3	1	28	33	24	4	3
WBGene00201767	4	1	2	4	2	1	1
WBGene00004249	13	5	12	12	10	2	4
WBGene00200725	1	1	2	8	2	1	1
WBGene00021443	10	6	4	12	5	5	11
WBGene00021440	10	3	4	12	21	8	6
WBGene00004163	10	8	8	6	10	4	6
WBGene00021446	4	4	12	10	14	1	2
WBGene00021445	1	3	2	2	10	2	1
WBGene00000941	5	1	8	4	7	2	5
WBGene00021444	19	6	50	31	72	13	12
WBGene00220145	1	1	2	2	2	1	1
WBGene00202101	1	1	2	2	2	1	1
WBGene00004886	28	10	26	35	26	7	4
WBGene00021447	5	4	4	8	5	4	10
WBGene00015243	5	8	4	6	7	11	12
WBGene00015242	6	3	10	8	7	9	3
WBGene00201476	1	1	2	2	2	1	1
WBGene00015244	1	1	2	2	2	2	1
WBGene00015241	1	2	2	2	2	4	1
WBGene00015245	5	2	10	14	12	7	5
WBGene00195367	1	1	2	2	2	1	1
WBGene00196244	3	1	2	4	10	4	2
WBGene00004128	39	13	34	58	69	50	53
WBGene00219790	5	2	4	4	2	5	3
WBGene00199226	1	1	2	2	2	1	1
WBGene00023289	3	1	2	2	2	1	1
WBGene00018720	19	4	8	14	2	8	10
WBGene00018721	9	4	10	10	7	14	12
WBGene00004491	19	38	6	12	2	53	54
WBGene00018723	4	1	4	2	2	4	4
WBGene00020115	20	4	12	14	17	8	9
WBGene00020116	14	23	18	10	14	17	12
WBGene00198372	1	2	2	2	2	1	1
WBGene00199497	1	1	4	4	2	1	1
WBGene00200304	1	2	2	2	2	1	1
WBGene00189953	1	3	2	2	2	4	1
WBGene00020117	51	11	20	17	10	40	10
WBGene00020118	55	20	4	15	12	18	2
WBGene00005143	8	9	6	2	10	2	2
WBGene00206512	8	1	2	2	5	2	2
WBGene00021438	3	2	4	2	2	1	1
WBGene00021437	3	2	6	4	10	3	2
WBGene00023370	1	1	2	2	2	1	1
WBGene00021436	4	2	16	14	7	1	1
WBGene00196072	10	1	2	4	10	4	1
WBGene00021439	8	2	2	4	2	5	2
WBGene00202187	11	1	4	2	7	1	1
WBGene00023108	1	1	4	6	5	1	1
WBGene00023109	1	1	6	2	2	1	1
WBGene00001063	22	12	10	6	5	9	2
WBGene00200615	3	1	4	2	2	1	1
WBGene00019709	6	1	2	2	2	1	1
WBGene00021433	1	2	2	2	2	2	1
WBGene00199140	1	1	2	2	2	1	1
WBGene00201663	1	1	2	2	2	1	1
WBGene00002099	3	1	2	4	2	1	1
WBGene00023471	8	2	10	2	12	1	1
WBGene00021434	3	1	2	2	5	1	1
WBGene00023470	4	1	8	12	19	1	1
WBGene00021435	4	2	4	12	2	2	3
WBGene00021703	5	6	6	6	5	4	3
WBGene00021702	27	4	10	8	10	7	3
WBGene00004088	17	2	8	12	10	6	7
WBGene00021701	1	1	2	2	2	1	1
WBGene00021704	3	4	6	6	10	2	5
WBGene00021700	5	11	4	10	5	5	1
WBGene00021698	39	25	12	21	12	21	19
WBGene00196151	6	1	38	66	55	2	3
WBGene00200114	1	1	2	2	5	1	2
WBGene00021697	227	89	62	66	98	76	56
WBGene00021705	15	4	8	10	14	14	6
WBGene00003322	1	1	4	2	2	1	1
WBGene00003292	1	3	2	2	2	1	2
WBGene00003293	1	1	2	2	2	1	1
WBGene00003294	1	2	2	2	7	2	1
WBGene00016524	3	4	8	4	10	3	3
WBGene00195410	1	1	6	8	10	2	3
WBGene00016523	1	7	2	6	7	2	2
WBGene00189950	3	1	2	4	2	4	1
WBGene00016526	3	2	2	6	5	1	1
WBGene00016525	1	4	4	4	5	1	1
WBGene00005142	1	4	8	4	5	14	2
WBGene00016522	6	4	6	4	5	2	3
WBGene00167224	1	1	2	2	2	1	1
WBGene00016521	3	2	2	2	2	5	1
WBGene00016527	5	2	6	6	5	4	2
WBGene00016520	5	1	4	8	5	7	3
WBGene00016528	1	1	8	6	2	2	1
WBGene00016519	3	2	2	2	5	3	1
WBGene00005144	5	5	6	4	7	15	2
WBGene00020642	5	7	2	4	5	4	1
WBGene00020637	4	1	2	2	2	1	1
WBGene00020641	5	4	6	4	2	1	1
WBGene00020640	1	2	2	4	2	2	3
WBGene00020639	1	4	2	4	2	2	1
WBGene00020638	3	1	4	2	5	1	2
WBGene00044676	1	4	4	2	2	1	1
WBGene00021861	4	2	2	2	2	3	1
WBGene00021860	10	10	4	21	5	25	9
WBGene00021862	11	2	10	6	10	3	4
WBGene00021859	1	1	2	2	2	5	3
WBGene00198212	1	1	4	4	5	1	1
WBGene00021858	5	2	2	8	10	22	7
WBGene00044403	4	3	2	4	2	1	2
WBGene00021863	15	9	10	10	10	8	9
WBGene00167100	4	3	4	2	5	1	2
WBGene00174006	4	3	4	2	5	1	2
WBGene00021864	8	2	4	4	2	3	2
WBGene00206486	5	2	2	2	5	1	1
WBGene00021865	1	3	2	6	7	1	1
WBGene00171512	1	1	2	2	2	1	2
WBGene00021857	23	9	16	23	24	23	29
WBGene00021866	4	7	2	6	2	5	2
WBGene00021867	5	4	10	23	19	2	2
WBGene00021856	14	16	14	15	12	15	11
WBGene00004016	5	2	2	6	7	5	5
WBGene00001589	4	738	12	6	12	6	5
WBGene00005146	4	7	6	4	5	1	2
WBGene00019150	5	11	4	12	5	2	2
WBGene00019199	8	7	6	12	7	18	7
WBGene00019200	1	2	4	2	2	1	3
WBGene00197394	1	1	2	2	2	1	1
WBGene00199369	1	1	2	2	2	1	1
WBGene00019201	3	1	2	2	2	2	2
WBGene00000506	4	2	6	2	2	4	2
WBGene00198538	3	2	2	2	2	1	1
WBGene00019198	8	2	6	2	10	8	7
WBGene00021021	1	3	8	4	2	4	3
WBGene00021022	1	1	6	2	2	3	5
WBGene00021020	14	98	12	35	21	45	11
WBGene00165052	1	1	2	2	2	1	1
WBGene00021019	5	1	2	6	5	5	3
WBGene00021018	6	1	4	2	2	2	2
WBGene00021023	1	12	2	8	7	6	5
WBGene00017104	17	22	20	25	12	12	12
WBGene00219669	1	2	4	2	5	1	1
WBGene00219670	1	2	4	2	5	1	1
WBGene00017105	10	3	6	4	12	3	3
WBGene00017103	13	3	4	4	7	3	2
WBGene00003711	5	14	6	2	2	2	2
WBGene00017102	3	4	10	10	7	1	2
WBGene00017101	9	3	8	31	10	10	7
WBGene00017100	1	1	8	10	5	2	2
WBGene00017106	3	12	4	10	19	9	10
WBGene00017099	9	2	24	19	21	6	4
WBGene00004884	33	162	50	29	38	35	31
WBGene00021847	9	7	6	8	7	17	7
WBGene00021852	1	16	4	8	5	18	10
WBGene00021850	27	11	16	12	21	12	9
WBGene00004314	31	20	18	12	24	27	7
WBGene00021849	1	10	4	4	5	5	5
WBGene00000464	53	38	30	15	29	32	31
WBGene00001410	10	12	10	10	7	7	4
WBGene00197650	1	3	8	2	2	1	2
WBGene00198443	3	1	2	2	2	1	1
WBGene00201639	1	2	2	2	2	1	2
WBGene00021848	20	2	8	14	10	5	2
WBGene00021853	8	7	6	6	2	3	3
WBGene00021855	4	1	2	6	5	1	5
WBGene00021854	8	4	8	12	17	11	11
WBGene00022197	1	4	4	2	2	2	3
WBGene00000160	149	1715	107	93	93	49	23
WBGene00022196	20	16	24	25	14	21	18
WBGene00007019	8	3	2	4	14	16	10
WBGene00220200	1	1	2	2	2	1	1
WBGene00022198	4	1	4	4	2	2	3
WBGene00022195	20	63	10	14	7	36	10
WBGene00022194	3	3	6	4	2	5	1
WBGene00022193	9	5	12	8	12	24	31
WBGene00022192	4	1	8	6	14	8	5
WBGene00022191	1	3	2	2	2	1	1
WBGene00019212	15	18	8	14	7	9	5
WBGene00196222	1	1	2	4	5	1	1
WBGene00199228	1	2	2	2	2	1	1
WBGene00201387	1	2	2	2	2	1	1
WBGene00198836	1	2	4	6	2	2	2
WBGene00196094	1	1	2	2	2	1	1
WBGene00200424	1	2	2	4	5	2	1
WBGene00023084	8	2	14	12	10	2	3
WBGene00002915	94	87	70	102	98	80	47
WBGene00003941	11	3	4	4	7	2	5
WBGene00200015	1	1	12	2	2	1	1
WBGene00022165	1	1	2	2	2	1	2
WBGene00022174	3	2	2	2	2	5	5
WBGene00022173	4	2	4	12	14	7	3
WBGene00022175	29	14	58	43	81	52	72
WBGene00023190	1	1	2	2	2	1	1
WBGene00022176	11	9	28	14	26	15	13
WBGene00022172	15	2	2	8	5	4	2
WBGene00022177	34	12	40	25	33	49	30
WBGene00022178	3	4	4	6	12	2	5
WBGene00022179	5	1	2	4	5	1	1
WBGene00022180	56	11	30	21	26	18	10
WBGene00195779	1	1	2	2	2	2	2
WBGene00022181	4	9	4	4	2	4	4
WBGene00166939	1	1	2	2	2	1	5
WBGene00022182	1	9	8	4	2	12	14
WBGene00002244	66	16	14	19	41	42	38
WBGene00220199	1	2	4	4	7	1	1
WBGene00022171	2103	138	103	110	81	27	7
WBGene00022185	10	6	8	8	7	14	13
WBGene00022170	5	5	2	6	7	9	9
WBGene00022169	1	1	2	6	2	4	4
WBGene00044609	3	6	4	4	5	3	3
WBGene00006695	15	7	38	21	38	7	4
WBGene00044760	15	2	8	4	17	2	2
WBGene00022168	5	2	6	6	2	7	3
WBGene00007000	29	7	18	8	24	24	35
WBGene00022167	4	3	4	4	12	3	12
WBGene00022166	11	35	12	19	5	5	3
WBGene00022188	1	2	6	2	2	1	2
WBGene00022190	5	4	4	2	2	1	1
WBGene00022189	17	3	4	4	10	1	1
WBGene00019261	11	3	12	14	17	190	29
WBGene00019260	4	13	6	2	2	1	1
WBGene00018992	13	54	4	8	5	7	2
WBGene00171201	1	2	4	10	12	1	1
WBGene00018991	4	5	14	2	10	10	10
WBGene00018990	11	7	8	4	7	5	3
WBGene00023300	1	1	2	2	2	1	1
WBGene00202462	18	2	24	17	24	5	7
WBGene00018989	3	2	2	2	5	2	2
WBGene00018988	3	2	4	2	5	1	1
WBGene00020598	1	5	4	6	2	5	3
WBGene00020597	4	2	4	2	5	4	3
WBGene00020599	9	26	2	2	2	2	1
WBGene00019994	92	23	26	35	33	22	8
WBGene00019995	8	2	14	8	19	1	3
WBGene00019996	20	2	50	37	41	4	2
WBGene00196541	1	2	2	6	5	1	1
WBGene00219718	1	1	4	2	2	1	1
WBGene00019997	6	8	6	10	2	11	5
WBGene00194747	3	7	2	4	2	1	1
WBGene00019157	20	19	18	12	24	37	27
WBGene00019158	8	3	8	10	5	5	7
WBGene00019159	44	21	40	43	57	5	10
WBGene00021916	4	2	6	6	2	1	2
WBGene00021917	3	12	2	4	2	1	2
WBGene00195489	1	1	4	2	2	2	1
WBGene00021915	6	10	6	4	7	3	4
WBGene00021918	9	2	4	6	5	2	3
WBGene00000898	57	13	50	39	76	43	45
WBGene00219761	3	29	14	6	7	6	5
WBGene00021919	5	24	4	4	10	2	2
WBGene00167539	1	1	2	2	2	1	1
WBGene00198018	1	1	6	2	5	1	1
WBGene00199239	1	1	4	4	7	2	1
WBGene00019169	6	10	6	8	5	5	2
WBGene00019171	1	2	4	2	2	1	1
WBGene00019170	17	2	6	12	5	8	4
WBGene00219989	4	2	2	4	2	4	1
WBGene00200113	1	4	2	2	2	1	2
WBGene00201287	1	1	2	2	2	1	1
WBGene00196696	1	1	12	6	14	2	3
WBGene00195901	1	1	2	2	2	1	1
WBGene00006725	39	8	38	15	60	155	267
WBGene00045092	1	1	2	2	2	1	1
WBGene00044940	1	2	2	2	5	3	2
WBGene00019168	32	12	24	19	38	19	25
WBGene00004787	5	4	2	2	5	5	4
WBGene00019167	6	5	10	4	10	3	4
WBGene00023307	1	1	2	4	2	1	1
WBGene00023373	1	1	2	2	2	1	1
WBGene00021818	13	4	6	2	2	2	3
WBGene00023375	3	1	4	2	5	1	1
WBGene00023376	1	1	2	2	2	1	1
WBGene00023377	1	1	2	2	2	1	1
WBGene00021819	5	4	6	8	7	5	3
WBGene00023378	1	1	2	2	2	1	1
WBGene00023379	1	1	2	2	2	1	1
WBGene00023380	1	1	2	4	2	1	1
WBGene00023381	1	1	2	2	2	1	1
WBGene00021820	4	7	2	4	7	4	5
WBGene00021817	10	2	14	29	17	5	2
WBGene00003175	22	7	18	23	24	8	10
WBGene00003304	1	1	2	2	2	1	1
WBGene00016634	6	2	2	2	2	2	1
WBGene00219660	1	1	2	2	5	1	1
WBGene00219661	1	3	2	6	5	2	1
WBGene00016635	3	1	2	2	2	2	1
WBGene00016633	11	1	2	2	2	3	1
WBGene00020104	19	10	4	4	2	6	6
WBGene00020103	14	5	8	10	2	5	2
WBGene00020102	33	21	28	25	36	35	40
WBGene00020101	1	2	2	2	7	1	2
WBGene00020100	14	3	4	4	5	4	2
WBGene00023332	1	1	2	2	2	1	1
WBGene00023333	1	1	2	2	2	1	1
WBGene00023334	1	1	4	4	5	1	1
WBGene00023127	1	1	2	2	2	3	1
WBGene00020105	3	4	6	2	5	2	1
WBGene00006452	5	2	2	4	2	1	3
WBGene00001494	5	5	12	12	5	8	3
WBGene00019174	6	18	2	2	2	8	4
WBGene00021799	11	12	10	10	10	22	10
WBGene00201324	1	1	4	8	2	1	1
WBGene00021800	10	4	6	6	5	9	14
WBGene00219264	3	1	2	2	2	1	1
WBGene00050917	1	1	2	2	2	1	1
WBGene00021801	50	12	30	68	24	108	31
WBGene00021804	8	4	2	2	2	5	2
WBGene00021805	1	3	4	4	2	4	4
WBGene00021806	11	7	34	48	53	5	3
WBGene00021807	6	4	4	4	5	2	2
WBGene00021808	6	11	4	6	10	13	8
WBGene00021803	13	2	28	23	14	2	2
WBGene00021814	37	6	10	8	5	10	9
WBGene00021815	4	12	2	4	7	6	2
WBGene00021813	5	11	6	15	17	7	16
WBGene00021812	5	3	4	4	7	3	4
WBGene00196747	1	1	2	2	2	1	1
WBGene00021811	10	5	24	12	12	10	9
WBGene00021816	42	17	62	60	98	36	46
WBGene00021810	17	4	12	4	7	12	9
WBGene00021809	3	10	2	2	5	2	1
WBGene00014758	1	1	2	2	2	1	1
WBGene00001559	22	16	8	8	5	11	3
WBGene00199325	1	1	2	2	2	1	1
WBGene00196864	1	1	2	2	2	1	1
WBGene00201924	1	1	2	2	5	1	1
WBGene00170659	1	1	2	2	2	1	1
WBGene00004183	1	10	2	4	5	5	3
WBGene00201429	1	1	2	2	2	1	1
WBGene00195271	1	7	2	2	2	1	1
WBGene00196295	5	2	2	6	2	2	2
WBGene00009738	169	58	62	66	62	58	44
WBGene00199213	3	2	2	2	2	1	2
WBGene00199993	5	2	6	8	7	6	9
WBGene00199910	3	3	2	2	2	2	2
WBGene00014299	1	2	2	2	2	1	1
WBGene00008348	70	9	22	12	36	98	95
WBGene00003372	6	17	8	4	10	14	11
WBGene00010303	48	35	16	4	21	16	16
WBGene00010304	17	4	2	6	12	9	7
WBGene00003795	28	16	28	39	76	110	114
WBGene00010305	3	1	2	2	2	1	3
WBGene00010302	10	12	18	12	14	9	5
WBGene00010306	37	16	18	14	14	10	15
WBGene00219986	1	1	2	2	2	1	1
WBGene00010450	5	4	6	6	5	3	4
WBGene00197916	4	2	2	2	2	2	2
WBGene00014415	1	1	4	2	2	1	1
WBGene00010449	6	5	16	14	7	2	2
WBGene00202321	1	2	2	2	5	2	1
WBGene00199510	3	2	2	2	2	1	1
WBGene00004976	6	12	6	10	12	10	2
WBGene00010451	5	2	16	19	12	11	4
WBGene00219295	4	1	2	2	2	1	1
WBGene00007920	19	4	22	21	38	15	10
WBGene00007921	10	42	10	6	10	16	6
WBGene00007927	6	4	6	4	7	11	18
WBGene00007922	17	12	10	21	12	26	31
WBGene00007923	18	57	16	12	12	25	26
WBGene00007924	4	2	2	4	2	3	3
WBGene00007928	4	4	2	2	2	2	1
WBGene00196492	1	1	2	2	2	1	1
WBGene00196628	1	2	2	2	2	1	1
WBGene00007925	18	7	2	17	5	5	2
WBGene00007926	6	39	4	2	2	14	15
WBGene00001639	3	7	2	4	5	8	10
WBGene00010815	9	11	6	8	14	9	8
WBGene00010814	4	6	4	2	7	8	5
WBGene00004428	25	21	32	23	45	248	302
WBGene00010809	10	10	10	6	10	11	9
WBGene00010810	22	50	18	4	17	27	21
WBGene00219225	1	1	2	2	2	1	1
WBGene00010812	1	4	2	4	5	1	2
WBGene00010811	8	7	6	6	12	4	5
WBGene00010813	24	21	10	12	17	11	4
WBGene00004451	4	2	4	8	5	5	2
WBGene00197670	1	1	2	2	2	1	1
WBGene00008288	1	2	2	8	10	2	3
WBGene00000248	8	15	12	14	29	14	7
WBGene00198711	1	2	2	4	2	1	1
WBGene00199688	3	2	4	2	2	1	1
WBGene00044166	3	3	4	2	2	1	1
WBGene00219296	1	1	2	4	2	1	1
WBGene00008287	4	6	2	4	2	1	1
WBGene00008286	4	7	2	2	2	2	1
WBGene00200476	3	2	2	2	2	1	1
WBGene00003605	9	5	6	4	5	3	2
WBGene00200413	1	2	2	6	2	4	3
WBGene00008180	5	1	6	2	2	2	1
WBGene00199419	5	2	2	2	2	2	1
WBGene00197446	1	2	2	2	5	2	2
WBGene00196486	1	1	6	2	5	1	1
WBGene00196329	1	2	2	2	5	1	1
WBGene00004213	61	91	24	48	127	43	38
WBGene00195294	4	1	10	8	2	1	1
WBGene00004765	9	13	16	6	31	23	27
WBGene00202440	1	1	4	4	2	1	2
WBGene00007859	4	2	4	4	2	4	9
WBGene00201466	1	2	4	4	2	1	1
WBGene00219563	5	1	18	14	21	18	10
WBGene00007860	13	7	18	33	24	14	9
WBGene00196381	5	2	4	6	5	1	1
WBGene00006822	15	6	12	19	12	4	3
WBGene00008118	1	1	4	4	2	4	4
