GeneID	X.BAMS.N2WT_INP_.bam	X.BAMS.N2HS_INP_.bam	X.BAMS.N2.J2.1_.bam	X.BAMS.N2.J2.2_.bam	X.BAMS.N2.J2.3_.bam	X.BAMS.N2HS_J2A_.bam	X.BAMS.N2HS_J2B_.bam
WBGene00005012	41	13	20	21	14	4	5
WBGene00016143	1136	1022	673	619	771	960	1016
WBGene00016140	3551	6290	3851	3408	3652	4674	4611
WBGene00200991	1	1	2	2	5	1	1
WBGene00201889	1	2	4	2	2	1	1
WBGene00016138	498	424	534	470	544	517	586
WBGene00016137	8	9	2	2	5	1	2
WBGene00003558	144	117	203	147	177	76	65
WBGene00016165	62	58	62	54	31	21	22
WBGene00020095	1028	1110	838	688	776	595	642
WBGene00174927	4	1	2	2	2	2	1
WBGene00007015	314	401	226	230	224	323	321
WBGene00020093	380	296	234	195	253	308	368
WBGene00219720	29	5	28	15	17	24	26
WBGene00220249	1	2	2	2	2	1	1
WBGene00002218	3756	104	413	420	587	2804	2353
WBGene00016677	328	112	66	52	53	37	38
WBGene00016684	33	6	34	37	45	7	5
WBGene00044409	4	1	2	4	2	1	1
WBGene00016675	230	16	107	99	88	5	10
WBGene00016673	13	2	8	8	10	5	4
WBGene00000107	4119	5379	2208	2222	2272	3692	4050
WBGene00199278	1	59	2	2	2	4	6
WBGene00018802	1775	2325	1114	909	1081	1298	1433
WBGene00004728	2919	3888	4494	4125	4184	4786	4384
WBGene00174448	1	1	4	2	2	1	1
WBGene00050920	14	1	24	19	14	4	5
WBGene00019629	3107	3667	3277	2613	3062	4330	4268
WBGene00220017	1	1	4	2	7	2	1
WBGene00189952	13	3	8	4	12	2	4
WBGene00019633	25	9	12	4	7	8	7
WBGene00022530	6	2	4	8	17	4	5
WBGene00000229	24430	34009	28925	23861	26714	35101	37037
WBGene00016412	784	1321	608	584	539	881	936
WBGene00006946	693	769	759	663	795	548	618
WBGene00001740	498	532	224	170	212	275	341
WBGene00022597	168	23	135	116	115	37	28
WBGene00022596	22	7	16	14	14	2	2
WBGene00006590	738	1032	449	340	415	947	801
WBGene00018675	10546	460	238	172	224	460	118
WBGene00004095	5265	7087	6379	5506	6304	6243	6766
WBGene00018674	506	892	350	307	348	408	421
WBGene00022664	234	460	173	143	165	182	163
WBGene00021310	28	3	20	14	19	4	4
WBGene00170694	1	1	2	2	2	1	1
WBGene00020967	20	40	10	14	17	19	16
WBGene00018612	1338	2324	989	892	976	2310	2151
WBGene00018610	1200	1248	765	741	816	831	880
WBGene00019834	13	4	2	14	14	4	4
WBGene00019833	473	1246	286	282	286	612	661
WBGene00019838	606	1081	336	294	332	384	462
WBGene00197198	3	2	2	4	2	1	1
WBGene00196870	1	1	2	2	2	1	1
WBGene00199659	3	1	2	2	2	1	1
WBGene00017028	319	302	316	288	337	301	265
WBGene00017027	51	171	38	23	55	55	51
WBGene00017302	367	298	365	338	322	138	195
WBGene00003371	10239	7975	8288	7676	7356	6418	7693
WBGene00017299	32	24	18	21	14	18	14
WBGene00006731	5	12	2	4	5	4	3
WBGene00018965	37	42	32	25	36	25	33
WBGene00000420	710	1143	560	526	537	656	771
WBGene00197666	4	1	4	2	5	2	2
WBGene00198368	1	1	2	2	5	1	3
WBGene00001514	3592	2887	3478	3230	3303	3778	4050
WBGene00015467	53	7	20	17	24	7	4
WBGene00196287	1	1	2	2	2	1	1
WBGene00000518	330	212	294	300	274	107	91
WBGene00199619	1	1	2	2	2	1	1
WBGene00004348	262	127	256	234	217	168	153
WBGene00198234	1	1	4	2	2	2	1
WBGene00199402	1	1	10	2	2	1	2
WBGene00006943	1722	1560	1714	1398	1516	1531	1623
WBGene00015082	19	22	8	8	12	3	3
WBGene00015085	43	12	32	37	26	12	8
WBGene00015081	14	8	18	15	14	7	2
WBGene00206513	6	4	2	8	2	2	1
WBGene00015080	27	6	30	31	29	12	6
WBGene00015079	360	246	763	776	692	1151	2185
WBGene00015086	3	4	6	8	7	2	1
WBGene00022898	39	19	4	4	2	21	8
WBGene00021343	31	95	28	23	29	69	36
WBGene00198805	1	1	2	2	2	1	1
WBGene00219266	1	1	2	2	2	1	1
WBGene00196016	1	1	2	2	2	1	1
WBGene00000435	33	44	16	17	12	9	7
WBGene00020019	9	27	12	6	7	7	3
WBGene00020018	128	138	89	116	143	68	72
WBGene00200251	1	2	4	4	2	1	3
WBGene00197661	3	2	2	2	7	2	2
WBGene00199273	3	1	2	2	2	2	1
WBGene00020021	8	2	6	4	5	3	3
WBGene00004858	304	118	163	162	205	107	144
WBGene00044411	20	17	12	12	10	6	5
WBGene00021029	3	16	2	2	5	2	2
WBGene00000115	1674	2967	500	400	592	1595	927
WBGene00017161	784	2175	350	277	301	772	822
WBGene00197884	1	12	2	2	2	2	3
WBGene00017159	685	2017	328	325	291	688	757
WBGene00017158	1172	1420	918	834	869	814	800
WBGene00016196	1	11	4	8	5	9	10
WBGene00016194	11052	8629	11156	10008	10774	8682	8758
WBGene00219838	286	87	330	209	406	119	100
WBGene00016193	25	7	22	6	10	10	7
WBGene00016192	375	840	105	120	95	287	344
WBGene00197245	5	23	2	2	2	1	3
WBGene00196818	1	1	4	2	2	1	1
WBGene00017773	901	447	1049	789	926	326	330
WBGene00020211	1	2	2	2	2	1	1
WBGene00198928	1	2	2	2	2	1	1
WBGene00200919	1	1	8	2	7	1	3
WBGene00198737	3	2	8	12	7	2	2
WBGene00020210	6	2	2	6	7	4	3
WBGene00020209	2525	3070	2260	1770	2127	2690	2975
WBGene00001166	3334	3529	3960	3820	3922	4611	5003
WBGene00173723	1	2	2	2	2	1	1
WBGene00018254	14	17	8	4	14	8	3
WBGene00195763	20	1	2	2	2	1	1
WBGene00018253	34	3	10	19	14	4	3
WBGene00219942	23	365	20	23	12	171	230
WBGene00015478	67	40	50	44	38	43	32
WBGene00015477	430	352	477	449	437	460	490
WBGene00171162	1	1	2	2	2	2	1
WBGene00021533	174	38	123	145	167	52	73
WBGene00021532	23	32	8	15	10	11	14
WBGene00021531	1487	110	399	300	351	108	110
WBGene00023489	126	288	97	70	91	110	118
WBGene00018339	3662	4187	3964	3599	3735	5315	5882
WBGene00016012	29	16	24	27	12	8	8
WBGene00016010	83	276	58	70	60	100	124
WBGene00001989	33	17	26	27	17	31	12
WBGene00020438	19	16	40	33	53	31	39
WBGene00020436	217	104	131	99	150	52	36
WBGene00015979	5	6	2	4	2	1	1
WBGene00015977	20	7	16	29	29	4	4
WBGene00001972	2139	3071	1565	1545	1535	1711	2133
WBGene00018560	6	2	6	10	12	7	2
WBGene00001518	170	63	145	126	143	33	32
WBGene00196916	1	1	2	2	5	1	1
WBGene00016979	57	20	44	37	31	27	17
WBGene00200702	1	2	2	2	2	4	2
WBGene00007048	4555	3462	3474	2887	3449	3286	3345
WBGene00015811	1770	2312	1043	1031	988	785	973
WBGene00015807	362	344	459	383	415	260	318
WBGene00015806	831	1673	735	563	575	875	894
WBGene00171286	3	1	2	2	2	1	1
WBGene00002881	105	260	195	157	215	352	332
WBGene00006515	1627	1454	838	717	785	964	1113
WBGene00006516	1338	1753	1074	951	988	1869	1916
WBGene00015481	1819	3783	1841	1588	1599	2892	3054
WBGene00219738	9	10	10	2	5	4	5
WBGene00198530	4	27	4	2	2	4	4
WBGene00007060	38	11	42	29	33	15	15
WBGene00017755	261	413	222	195	232	152	198
WBGene00172353	1	1	2	2	2	1	2
WBGene00005075	9	7	6	10	14	13	20
WBGene00044455	71	21	34	41	31	11	8
WBGene00017752	29	13	18	19	60	14	15
WBGene00017751	160	152	367	350	415	157	132
WBGene00200078	1	1	2	2	2	2	2
WBGene00201862	1	2	2	2	2	1	1
WBGene00004102	13	9	12	8	7	4	3
WBGene00015637	5	1	2	2	7	2	2
WBGene00044454	3	2	2	4	2	2	1
WBGene00000060	15	5	4	2	7	8	3
WBGene00198998	6	1	2	2	2	1	1
WBGene00005263	1	3	4	6	5	1	2
WBGene00021502	590	720	771	654	733	726	793
WBGene00199460	1	2	2	2	2	1	1
WBGene00198622	1	1	2	2	2	1	1
WBGene00196633	1	1	2	2	2	1	1
WBGene00004316	505	159	715	729	790	125	94
WBGene00018136	18	9	14	6	19	4	1
WBGene00018135	42	9	34	39	33	1	4
WBGene00018134	119	13	111	99	79	13	10
WBGene00018133	14	32	12	21	10	15	9
WBGene00022420	2454	4679	1911	1595	1917	3199	3760
WBGene00019501	11	10	6	12	10	4	1
WBGene00200938	1	1	2	4	2	1	1
WBGene00000998	25113	18832	32567	29547	31115	17514	17283
WBGene00019907	300	422	260	275	310	225	241
WBGene00019908	8	16	8	14	12	14	7
WBGene00202413	3	30	2	2	2	2	4
WBGene00005712	99	16	103	99	93	36	43
WBGene00020065	3	2	8	6	7	3	1
WBGene00044312	38	6	22	14	19	17	11
WBGene00044311	10	42	10	6	10	5	5
WBGene00003181	3	1	2	2	5	2	2
WBGene00200903	1	2	2	2	2	1	1
WBGene00201979	1	1	2	2	2	1	1
WBGene00023097	11	1	4	2	2	1	2
WBGene00020313	27	3	14	8	7	4	4
WBGene00166289	1	1	2	2	2	1	1
WBGene00199912	1	1	2	2	2	1	1
WBGene00197925	3	5	2	2	2	1	1
WBGene00194827	1	1	2	2	2	1	1
WBGene00219317	13	32	6	6	5	17	20
WBGene00017950	79	33	91	64	91	51	40
WBGene00000443	355	69	173	145	184	60	87
WBGene00004182	651	350	508	485	504	331	391
WBGene00017389	52	172	42	50	48	33	27
WBGene00196053	1	1	2	2	5	1	1
WBGene00201001	1	1	2	2	2	1	1
WBGene00019810	24	6	10	29	26	4	2
WBGene00019809	8	49	6	10	2	17	1
WBGene00045190	1	1	2	2	2	2	2
WBGene00022733	4	3	6	6	5	3	2
WBGene00022732	20	4	22	10	17	3	4
WBGene00003608	22	5	14	31	31	9	3
WBGene00044354	9	2	2	6	2	4	3
WBGene00201910	3	1	2	2	2	1	1
WBGene00003845	25	4	14	2	17	6	4
WBGene00015100	159	34	95	133	119	18	9
WBGene00015107	239	42	214	232	286	27	30
WBGene00200057	1	5	2	2	2	1	3
WBGene00019400	1486	1498	1402	1187	1334	1496	1647
WBGene00005073	4	3	18	21	26	4	5
WBGene00005072	6	1	6	4	5	4	2
WBGene00018149	1179	1472	1104	973	1050	1018	1242
WBGene00194742	4	6	2	6	5	8	5
WBGene00167713	1	1	2	2	2	1	1
WBGene00166041	1	1	2	2	2	1	1
WBGene00201252	1	2	2	4	5	1	1
WBGene00006592	494	312	278	215	308	206	218
WBGene00020106	97	93	28	33	33	49	41
WBGene00003890	19	10	20	17	21	15	6
WBGene00015158	46	195	40	27	43	49	26
WBGene00015165	10151	454	1692	2740	1740	4206	3050
WBGene00015157	853	917	500	373	485	731	828
WBGene00015156	885	1894	455	391	420	604	610
WBGene00018948	1214	2850	1082	882	1029	2280	2520
WBGene00002182	104	122	81	77	86	53	53
WBGene00017271	22	40	12	17	10	6	6
WBGene00017268	1197	2265	636	636	556	1022	1135
WBGene00017267	13	148	12	12	10	94	61
WBGene00269381	1	1	2	4	2	1	1
WBGene00020602	1	2	2	6	2	1	1
WBGene00198669	1	1	2	2	2	2	1
WBGene00020601	918	1039	1070	890	931	1327	1437
WBGene00022102	25	9	22	21	12	6	3
WBGene00044450	4	1	2	2	5	2	1
WBGene00003376	17	5	10	8	17	4	4
WBGene00015581	2699	4523	1897	1773	1881	1854	2215
WBGene00015580	716	174	1057	805	962	419	347
WBGene00195915	1	1	2	2	2	1	1
WBGene00198521	6	7	6	4	2	2	2
WBGene00201594	1	2	2	2	2	1	1
WBGene00199415	4	2	2	2	2	1	1
WBGene00000437	103	67	62	54	57	46	40
WBGene00020048	8	45	4	12	5	13	7
WBGene00202194	3	2	2	2	2	1	1
WBGene00000846	1110	1396	933	729	819	1346	1440
WBGene00206459	268	275	566	470	640	409	363
WBGene00219726	1	2	6	2	7	3	1
WBGene00020201	14	2	4	4	12	1	2
WBGene00202341	1	2	2	2	2	4	2
WBGene00044448	36	19	42	52	36	76	41
WBGene00194729	1	10	4	4	5	1	1
WBGene00015988	194	121	161	132	122	72	71
WBGene00015386	88	53	121	93	136	163	137
WBGene00172146	1	1	2	2	2	1	1
WBGene00166824	1	1	2	2	2	1	1
WBGene00195506	1	2	2	2	5	1	1
WBGene00197139	3	1	2	4	2	1	1
WBGene00001174	22	7	40	54	48	18	16
WBGene00195555	1	2	2	2	2	1	1
WBGene00022785	1305	1503	862	687	792	1203	1378
WBGene00000446	23	24	20	8	5	11	7
WBGene00023453	5	2	2	2	2	4	2
WBGene00000845	104	16	20	15	26	11	11
WBGene00022797	503	208	300	259	229	138	171
WBGene00022796	6	2	14	8	7	7	11
WBGene00202334	1	2	2	2	2	2	1
WBGene00044634	14	10	8	4	2	2	5
WBGene00194730	4	1	4	2	5	1	1
WBGene00168375	1	1	2	8	2	1	1
WBGene00016207	37	50	22	17	14	24	30
WBGene00016209	533	710	151	151	181	293	296
WBGene00016202	2589	3950	2375	1961	2139	2476	2484
WBGene00000665	42	63	24	27	26	24	7
WBGene00045246	88	123	68	44	43	67	58
WBGene00018842	10	7	18	17	26	5	6
WBGene00044633	43	16	20	15	29	4	2
WBGene00201547	4	1	2	2	2	1	1
WBGene00199731	1	1	2	2	2	1	2
WBGene00000542	4564	3679	4167	3702	4156	2310	2520
WBGene00044446	3	2	4	4	2	4	3
WBGene00001059	99	29	70	72	76	11	14
WBGene00019677	357	342	167	145	172	251	291
WBGene00197708	1	2	2	2	5	1	1
WBGene00000448	121	159	81	91	76	46	42
WBGene00019460	873	771	522	437	437	469	487
WBGene00019456	102	49	91	77	100	60	52
WBGene00019455	9	6	4	4	5	5	2
WBGene00219815	1	1	2	4	2	1	1
WBGene00022923	4725	1053	151	83	143	150	62
WBGene00015753	6651	87	209	172	203	439	151
WBGene00015752	878	387	820	625	769	451	515
WBGene00195783	1	1	2	4	5	2	1
WBGene00017042	42	50	34	19	33	23	21
WBGene00017041	36	2	6	6	14	12	6
WBGene00004187	18858	23375	19243	17022	18739	22768	22506
WBGene00016804	3	1	8	4	2	4	2
WBGene00200842	3	7	2	2	2	1	1
WBGene00016801	33	15	18	10	7	14	14
WBGene00220258	3	1	10	2	5	5	2
WBGene00199777	4	4	2	4	7	4	1
WBGene00004899	22	5	8	8	10	5	5
WBGene00198830	1	1	2	4	2	1	1
WBGene00199117	1	2	2	2	2	2	1
WBGene00198109	1	1	2	2	2	1	1
WBGene00196150	10	2	4	2	2	20	2
WBGene00206533	8	6	6	4	2	5	3
WBGene00016239	10	3	10	8	10	8	2
WBGene00016238	1193	941	2320	1824	2463	1983	2696
WBGene00015350	1362	348	1325	1062	1415	366	447
WBGene00015348	31	1	4	14	5	1	2
WBGene00015346	736	1061	691	511	654	871	854
WBGene00015345	10	6	4	2	10	1	2
WBGene00002231	2429	2614	2562	2120	2377	3489	3676
WBGene00017320	25	60	18	19	36	11	8
WBGene00003562	78	35	91	46	62	21	10
WBGene00007056	67	30	32	43	43	36	28
WBGene00201048	4	10	4	2	2	3	1
WBGene00017357	405	906	185	166	191	249	283
WBGene00017354	20	15	10	17	7	8	6
WBGene00017353	18	20	8	15	12	4	4
WBGene00017361	39	19	14	33	29	27	54
WBGene00022579	962	1607	459	420	518	735	823
WBGene00022578	6	2	2	8	2	9	3
WBGene00019879	6	2	2	8	2	9	3
WBGene00019878	136	49	304	186	210	106	118
WBGene00019877	2480	2251	2105	1735	1886	1945	2039
WBGene00201322	1	1	2	2	2	1	1
WBGene00022699	20	2	6	12	17	3	1
WBGene00022698	13	4	6	6	5	2	3
WBGene00022704	496	1101	238	195	227	416	513
WBGene00172790	1	1	2	2	2	1	1
WBGene00197575	4	2	2	4	2	1	1
WBGene00018369	184	63	165	149	143	93	97
WBGene00018367	272	228	214	191	198	196	198
WBGene00015418	3965	3832	5912	5371	5805	3740	4135
WBGene00198633	1	15	4	2	2	1	2
WBGene00044443	36	2150	24	14	14	1704	1772
WBGene00199854	1	2	2	2	2	2	1
WBGene00201090	1	1	2	2	2	1	1
WBGene00006614	58	60	66	62	88	46	41
WBGene00201922	1	1	2	2	2	1	1
WBGene00200704	1	1	2	2	5	1	1
WBGene00015337	11	5	2	10	5	4	4
WBGene00015336	55	21	36	15	29	20	23
WBGene00015335	15	23	8	10	2	16	16
WBGene00196981	3	1	2	4	2	1	1
WBGene00015519	83	11	139	91	105	25	24
WBGene00197917	1	1	2	2	2	1	1
WBGene00195577	5	1	4	2	2	2	1
WBGene00015518	140	57	228	180	210	106	145
WBGene00195906	1	2	2	2	5	1	1
WBGene00000439	50	21	44	46	55	11	11
WBGene00001688	738	434	532	468	482	518	454
WBGene00017695	1	2	2	2	2	1	2
WBGene00017694	5	43	4	8	2	2	2
WBGene00017693	5	20	4	6	5	5	3
WBGene00200914	1	1	2	2	2	1	1
WBGene00200524	1	1	2	2	2	1	2
WBGene00017692	42	151	40	31	36	42	49
WBGene00199078	1	11	2	2	2	1	2
WBGene00015124	27	36	4	15	14	36	36
WBGene00015126	2082	2114	2840	2348	2635	2771	3447
WBGene00015128	287	390	246	211	241	382	383
WBGene00015130	785	1562	493	371	458	840	748
WBGene00044678	3	15	2	2	2	1	1
WBGene00015133	888	1472	379	329	372	812	847
WBGene00022717	2106	3189	2260	1905	1969	2782	2840
WBGene00201986	1	2	2	2	2	2	1
WBGene00004856	149	66	187	195	177	62	50
WBGene00219329	10	3	6	6	5	5	4
WBGene00219701	22	5	28	17	14	24	7
WBGene00269391	128	73	405	522	422	18	10
WBGene00197351	1	1	2	2	2	1	1
WBGene00003929	1340	2434	975	837	979	1241	1164
WBGene00004041	18277	27132	13898	12545	12934	7904	8174
WBGene00198964	1	6	4	2	5	2	3
WBGene00199557	5	2	6	2	2	1	1
WBGene00014024	4	12	6	10	7	2	3
WBGene00014027	33	17	32	29	24	36	51
WBGene00014028	201	434	167	145	153	200	227
WBGene00014032	39	8	30	23	7	9	5
WBGene00014029	65	16	48	46	24	12	11
WBGene00014033	43	55	38	27	33	14	13
WBGene00045132	29404	22661	20146	18626	20288	14002	15407
WBGene00014035	85	140	68	72	50	39	33
WBGene00001734	28	47	18	15	24	12	7
WBGene00011143	634	1011	389	383	363	671	738
WBGene00011144	582	503	405	358	444	502	500
WBGene00011145	559	773	220	184	215	317	392
WBGene00011147	136	76	68	60	67	42	35
WBGene00010313	48	107	40	25	36	18	15
WBGene00010314	34	58	6	15	17	15	20
WBGene00200038	1	1	2	2	2	1	1
WBGene00201514	1	2	2	6	2	1	1
WBGene00194871	3	7	2	2	2	1	1
WBGene00000549	1202	1935	1422	1098	1287	3403	2967
WBGene00195427	3	3	4	6	5	3	1
WBGene00201558	1	1	2	2	2	1	1
WBGene00013979	52	21	50	31	45	14	10
WBGene00013982	34	26	22	15	10	21	31
WBGene00199154	5	1	2	2	2	1	1
WBGene00000425	104	31	147	155	136	60	44
WBGene00013988	6	2	10	12	14	1	4
WBGene00001135	55	7	64	43	62	30	12
WBGene00013989	15	16	14	4	7	17	16
WBGene00013987	48	6	32	27	24	2	3
WBGene00010074	1	6	6	4	10	3	1
WBGene00000960	28	12	8	6	19	12	4
WBGene00006526	19	11	24	19	24	8	9
WBGene00013850	15	27	48	39	31	11	9
WBGene00172691	1	1	2	2	2	1	1
WBGene00014980	1	2	2	4	2	2	2
WBGene00011964	137	77	89	64	76	36	45
WBGene00000934	23	7	16	4	7	7	10
WBGene00011365	36	19	48	46	57	14	9
WBGene00011366	74	35	111	85	81	33	41
WBGene00010795	67	37	38	52	43	17	27
WBGene00201523	10	1	8	10	5	10	1
WBGene00201539	1	1	2	2	2	1	1
WBGene00200279	3	2	2	2	5	1	1
WBGene00010453	757	96	552	559	516	52	56
WBGene00010454	57	43	40	41	29	13	12
WBGene00197409	1	1	2	2	2	1	1
WBGene00008038	131	18	141	89	138	36	71
WBGene00008044	8	5	24	4	17	2	5
WBGene00008042	259	17	105	87	57	14	19
WBGene00008040	294	165	50	33	36	25	40
WBGene00200029	1	1	2	2	2	1	1
WBGene00202305	1	2	2	2	2	1	1
WBGene00195952	1	1	2	2	2	1	1
WBGene00197374	1	1	2	2	2	1	1
WBGene00198394	1	1	2	2	2	1	1
WBGene00198560	3	6	2	4	2	2	1
WBGene00199904	1	2	2	2	2	1	2
WBGene00010574	85	16	36	31	38	7	11
WBGene00010575	13	18	12	14	10	11	6
WBGene00000799	107	17	99	112	84	47	44
WBGene00006576	41	15	18	25	21	14	9
WBGene00004343	2154	2290	2771	2243	2836	3665	3239
WBGene00043993	31	8	42	35	43	62	30
WBGene00206421	3	1	2	6	2	2	1
WBGene00012061	3	24	2	4	2	5	2
WBGene00010035	51	10	36	29	24	12	11
WBGene00201999	1	1	2	2	2	24	12
WBGene00004980	5936	8230	5803	5150	5530	6886	7640
WBGene00007188	820	1078	638	613	590	1095	1352
WBGene00007187	644	1206	455	348	384	533	582
WBGene00010130	3289	4608	1787	1708	1504	2786	3055
WBGene00219298	1	2	2	2	2	5	1
WBGene00014223	33	108	24	19	12	15	16
WBGene00014225	19	2	8	8	10	4	3
WBGene00194691	8	1	4	4	2	2	1
WBGene00006755	3617	3811	4830	3965	4389	3661	3896
WBGene00008176	4	2	12	15	5	11	8
WBGene00008175	8	4	4	4	5	12	7
WBGene00010226	10	2	10	17	2	7	8
WBGene00201357	1	1	2	2	2	1	1
WBGene00198672	1	1	2	2	2	1	1
WBGene00197897	1	1	2	2	2	1	1
WBGene00196608	4	1	2	2	2	1	1
WBGene00172012	1	1	2	2	2	1	2
WBGene00198379	3	8	2	6	7	4	3
WBGene00195509	1	1	2	2	2	1	2
WBGene00196291	1	9	2	2	2	2	3
WBGene00201561	1	6	2	2	2	3	1
WBGene00201702	1	2	2	2	2	1	1
WBGene00014678	9	6	16	15	10	7	6
WBGene00199493	4	1	8	6	7	2	4
WBGene00006579	6564	6394	8605	7190	8569	7063	7733
WBGene00197322	1	1	2	4	7	1	1
WBGene00198337	3	1	2	2	2	1	1
WBGene00198991	4	3	2	4	2	1	1
WBGene00000405	2243	2479	1337	1325	1403	2167	2367
WBGene00011499	15	16	8	10	7	18	14
WBGene00011501	2168	4786	6389	6196	6308	10655	10704
WBGene00200960	20	1	4	4	2	2	1
WBGene00011216	1628	1779	818	737	673	1076	1228
WBGene00198459	1	1	2	2	2	1	1
WBGene00196092	3	2	2	2	2	1	1
WBGene00200397	5	64	6	2	2	12	26
WBGene00014019	834	1388	330	325	272	538	538
WBGene00185002	469	809	522	369	389	457	576
WBGene00010782	14	12	8	10	5	7	4
WBGene00010779	15	3	20	6	10	12	7
WBGene00201719	1	1	2	2	5	1	1
WBGene00010784	18	30	22	25	21	9	5
WBGene00200485	1	14	2	2	2	2	1
WBGene00202045	1	7	2	4	2	1	1
WBGene00206488	5	19	4	6	5	2	1
WBGene00009593	11	9	10	25	21	12	7
WBGene00196334	1	1	2	2	2	1	2
WBGene00043995	18	26	12	15	7	5	6
WBGene00014755	13	4	10	6	5	2	2
WBGene00010541	53	46	14	14	17	21	20
WBGene00010547	18	3	14	12	17	3	1
WBGene00010543	11	2	8	2	14	3	1
WBGene00198225	1	1	2	2	2	3	2
WBGene00199218	1	1	2	2	2	1	1
WBGene00202158	3	1	4	2	2	1	1
WBGene00195331	4	5	2	2	2	2	2
WBGene00202311	1	3	2	2	2	1	1
WBGene00196141	3	1	4	2	2	1	1
WBGene00196348	1	1	2	2	2	1	2
WBGene00194886	11	2	6	2	2	1	1
WBGene00007321	32	3	24	19	21	12	15
WBGene00007322	17	9	14	8	10	2	4
WBGene00045242	3	1	2	2	7	2	2
WBGene00219280	1	12	2	2	5	2	1
WBGene00197652	3	3	2	2	2	1	1
WBGene00002104	1	2	2	2	5	1	1
WBGene00002105	6	2	2	2	5	3	2
WBGene00002106	5	2	6	4	5	4	5
WBGene00170289	1	1	2	2	2	1	1
WBGene00010866	1	2	6	2	2	1	1
WBGene00010864	5	12	4	2	2	2	3
WBGene00010865	5	2	4	6	5	5	6
WBGene00011804	544	314	596	495	537	382	430
WBGene00011805	164	168	155	122	143	270	258
WBGene00269433	10	6	10	6	5	12	13
WBGene00011807	1673	1485	1740	1352	1721	2123	2245
WBGene00011811	104	166	52	54	62	60	80
WBGene00194725	4	2	4	2	5	3	3
WBGene00011812	46	16	18	6	5	16	15
WBGene00011817	89	68	32	35	41	15	14
WBGene00014228	282	321	338	236	253	527	441
WBGene00044072	752	840	459	398	473	636	657
WBGene00014232	1455	2352	1490	1158	1411	1827	1982
WBGene00198108	1	1	2	4	2	1	1
WBGene00014233	133	54	145	128	134	87	108
WBGene00195174	4	5	2	4	7	2	2
WBGene00196405	3	1	4	2	2	1	1
WBGene00195588	1	1	4	4	2	1	1
WBGene00004255	39	21	40	35	26	15	10
WBGene00011870	27	7	52	33	64	38	33
WBGene00011873	3	15	6	4	2	7	4
WBGene00011867	10587	10405	14097	11727	13591	17056	15659
WBGene00011868	155	73	66	64	62	42	52
WBGene00000768	225	115	157	126	117	135	129
WBGene00010972	147	156	46	46	36	31	32
WBGene00000564	1094	821	1642	1284	1886	1415	1454
WBGene00010757	136	239	79	52	48	60	79
WBGene00010756	47	190	79	64	81	43	50
WBGene00010755	515	176	236	176	215	116	112
WBGene00011556	187	44	66	48	57	27	17
WBGene00006802	269	424	280	278	322	470	527
WBGene00000423	1004	1527	1231	1044	1179	1514	1701
WBGene00011561	4513	9799	1043	874	1098	2273	2381
WBGene00006545	27	71	48	52	33	34	31
WBGene00011560	3233	7437	2445	2034	2244	4286	4264
WBGene00008018	100	102	145	126	136	73	75
WBGene00008019	236	171	238	176	282	114	156
WBGene00198127	1	2	2	2	2	1	1
WBGene00010840	2717	5499	3023	2503	2695	4030	4306
WBGene00010842	1426	1325	961	799	859	1290	1279
WBGene00010364	643	622	451	404	427	469	428
WBGene00000836	1431	2095	1146	921	1203	1650	1562
WBGene00008426	136	74	139	116	150	56	49
WBGene00008424	78	112	81	62	62	33	35
WBGene00196933	3	4	10	6	10	26	46
WBGene00006784	422	256	643	644	821	229	222
WBGene00200198	1	1	2	2	2	1	1
WBGene00004282	277	405	175	124	122	387	413
WBGene00014898	4	3	6	2	14	5	5
WBGene00001997	655	683	520	445	480	424	473
WBGene00012649	3	2	4	2	5	1	1
WBGene00198642	3	1	2	2	2	1	1
WBGene00194731	1	6	4	2	2	1	3
WBGene00012650	2715	2530	3305	2561	2917	3491	3603
WBGene00012651	433	1553	203	205	217	560	569
WBGene00012654	37	42	38	33	76	26	15
WBGene00001478	153	82	66	66	67	85	59
WBGene00219614	1	40	6	2	2	12	14
WBGene00004361	403	326	413	354	351	452	467
WBGene00197604	6	9	14	14	12	2	3
WBGene00004233	42	95	52	31	33	77	89
WBGene00012661	20	14	12	33	14	14	3
WBGene00194856	39	6	66	46	93	68	89
WBGene00219601	14	68	22	25	19	18	14
WBGene00012662	60	17	42	27	31	22	20
WBGene00003898	971	747	1003	808	907	1041	1050
WBGene00008078	205	188	238	226	205	255	218
WBGene00008079	28	16	24	10	24	13	6
WBGene00008081	2061	2785	1313	1253	1423	1779	1772
WBGene00043996	28	9	2	10	19	7	7
WBGene00008082	1083	1617	647	569	618	804	938
WBGene00000853	20	28	18	4	12	49	50
WBGene00006873	39	13	26	19	19	21	7
WBGene00014809	18	3	14	6	19	9	2
WBGene00199620	1	2	2	2	2	1	2
WBGene00012272	98	53	22	41	88	50	27
WBGene00012273	182	124	32	50	48	212	245
WBGene00198603	1	2	2	2	2	1	2
WBGene00012967	100	59	62	46	67	19	16
WBGene00194684	6	2	10	6	10	4	2
WBGene00012970	102	90	52	73	57	24	21
WBGene00012356	262	227	363	348	365	272	291
WBGene00006287	9	4	2	4	7	5	3
WBGene00006273	5	2	6	8	2	1	1
WBGene00012357	65	35	16	15	21	6	4
WBGene00197898	1	1	2	4	2	4	1
WBGene00164986	8	5	10	8	14	7	4
