GeneID	X.BAMS.N2WT_INP_.bam	X.BAMS.OK803.INP__.bam	X.BAMS.N2.J2.1_.bam	X.BAMS.N2.J2.2_.bam	X.BAMS.N2.J2.3_.bam	X.BAMS.OK803.J2.1_.bam	X.BAMS.OK803.J2.2_.bam	X.BAMS.OK803.J2.3_.bam
WBGene00001536	8	2	1	3	2	1	1	1
WBGene00003348	3	1	1	1	2	1	1	1
WBGene00000040	18	11	4	4	5	1	2	1
WBGene00003843	5	2	1	1	3	1	1	1
WBGene00003997	5	3	3	1	2	1	1	1
WBGene00003998	13	6	3	3	2	1	1	1
WBGene00009632	8	2	3	1	2	1	1	1
WBGene00199343	10	1	4	3	5	1	2	1
WBGene00009633	3	1	1	3	2	1	1	1
WBGene00006584	5	2	4	1	5	1	1	1
WBGene00196686	3	1	1	1	2	1	1	1
WBGene00008571	5	2	1	3	3	1	2	1
WBGene00196582	5	1	5	1	2	1	1	1
WBGene00197422	3	1	1	1	2	1	1	1
WBGene00198400	3	1	1	1	2	1	1	3
WBGene00198425	10	1	3	3	3	1	1	1
WBGene00004197	5	1	1	1	2	1	1	1
WBGene00004831	51	6	4	3	8	1	1	1
WBGene00199447	3	1	1	1	2	1	1	1
WBGene00008572	8	4	3	1	2	1	1	1
WBGene00003970	15	12	3	1	8	1	3	4
WBGene00009777	3	1	1	1	2	1	2	1
WBGene00045253	10	1	1	1	5	1	2	1
WBGene00002037	18	7	4	4	3	2	5	1
WBGene00199920	3	1	1	1	2	1	1	1
WBGene00201450	3	2	1	1	2	1	1	1
WBGene00044703	3	1	1	1	2	1	1	1
WBGene00044702	3	1	1	3	2	1	1	1
WBGene00164974	3	1	1	1	2	1	1	1
WBGene00009842	23	5	13	11	8	8	3	2
WBGene00201632	3	1	1	1	2	1	1	1
WBGene00195418	3	1	1	3	2	1	1	1
WBGene00195818	3	1	1	1	2	1	1	1
WBGene00197327	3	1	1	1	2	1	1	1
WBGene00195614	3	1	1	1	2	1	1	1
WBGene00196383	3	1	3	3	2	1	1	1
WBGene00009843	5	2	3	1	2	1	1	1
WBGene00201994	5	1	1	1	2	1	1	1
WBGene00200941	5	1	1	1	2	1	1	1
WBGene00199908	18	7	9	13	5	2	3	3
WBGene00003003	8	5	3	4	3	1	1	1
WBGene00198856	51	9	14	19	17	9	7	10
WBGene00198772	3	1	1	3	2	1	1	1
WBGene00197733	3	1	1	1	2	1	1	1
WBGene00220093	8	1	3	3	3	1	1	1
WBGene00220094	3	1	1	1	2	1	1	1
WBGene00004994	3	1	1	1	2	1	1	1
WBGene00044284	3	1	1	1	2	1	1	1
WBGene00012018	40	21	8	9	19	6	10	4
WBGene00009257	15	3	1	1	3	1	1	1
WBGene00009258	8	1	1	1	2	1	1	1
WBGene00009259	51	32	21	13	28	10	11	2
WBGene00196755	3	2	1	1	2	1	1	1
WBGene00004746	38	19	14	14	14	4	7	11
WBGene00219587	465	135	185	193	229	63	44	67
WBGene00007957	3	1	1	1	2	1	1	1
WBGene00007958	5	1	1	1	2	1	1	1
WBGene00007954	5	2	1	4	5	1	1	1
WBGene00167325	3	1	1	1	2	1	1	1
WBGene00044121	10	4	3	3	2	1	1	1
WBGene00007955	5	2	1	3	3	1	1	1
WBGene00003239	3	1	1	1	2	1	1	1
WBGene00196560	3	1	1	1	2	1	1	1
WBGene00007959	5	3	3	1	2	1	1	1
WBGene00196929	5	1	1	1	2	1	1	1
WBGene00198722	3	1	1	1	2	1	1	1
WBGene00197956	3	1	1	1	2	1	1	1
WBGene00199851	3	1	1	1	2	1	1	1
WBGene00002975	3	2	4	8	2	1	1	1
WBGene00219566	3	2	1	1	2	1	1	1
WBGene00007956	5	4	3	5	5	1	1	2
WBGene00198976	3	1	1	1	2	1	1	1
WBGene00200646	5	1	1	1	2	1	1	1
WBGene00196506	3	1	1	1	2	1	1	1
WBGene00196745	3	1	1	1	2	1	1	1
WBGene00001490	3	2	1	1	2	1	2	1
WBGene00195756	3	1	1	1	2	1	1	1
WBGene00009932	8	1	3	1	2	1	1	1
WBGene00009929	5	12	4	4	5	2	1	2
WBGene00009930	8	7	3	4	3	1	2	1
WBGene00197564	5	1	3	1	3	1	1	1
WBGene00198749	18	7	8	10	11	3	2	1
WBGene00001502	15	14	10	4	12	3	3	2
WBGene00200893	3	1	1	1	2	1	1	1
WBGene00200110	5	7	1	4	3	2	2	1
WBGene00196945	3	1	1	1	2	1	1	1
WBGene00197592	5	1	1	3	2	1	1	1
WBGene00009931	3	1	1	1	2	1	1	1
WBGene00006065	3	1	1	1	2	1	1	1
WBGene00006694	8	2	1	3	2	1	1	1
WBGene00219960	3	1	1	1	2	1	1	1
WBGene00198592	3	1	1	1	2	1	1	1
WBGene00206537	3	1	1	1	2	1	1	1
WBGene00199146	3	1	1	1	2	1	1	1
WBGene00199155	5	2	1	1	2	1	1	1
WBGene00006068	3	1	1	1	2	1	1	1
WBGene00200195	3	1	1	1	2	1	1	1
WBGene00200767	5	1	3	4	5	1	1	1
WBGene00201207	3	1	3	1	3	1	1	2
WBGene00006066	48	1	1	3	3	1	1	1
WBGene00202328	5	3	1	1	2	1	1	1
WBGene00014504	3	1	1	1	2	1	1	1
WBGene00011446	15	4	1	3	2	1	1	1
WBGene00011443	3	1	1	1	2	1	1	1
WBGene00199667	3	1	1	1	2	1	1	1
WBGene00197158	3	1	1	1	2	1	1	1
WBGene00011441	5	2	3	3	2	1	1	1
WBGene00011442	30	18	10	8	14	3	5	3
WBGene00011440	3	2	1	5	2	1	1	1
WBGene00198171	3	1	1	1	2	1	1	1
WBGene00011444	13	6	3	4	8	1	3	1
WBGene00195603	3	2	1	3	3	1	1	1
WBGene00196393	3	1	1	1	2	1	1	1
WBGene00011447	5	2	1	3	3	1	1	1
WBGene00011445	5	1	3	1	2	1	1	1
WBGene00001981	10	3	1	1	2	1	1	2
WBGene00008088	3	1	1	1	2	1	1	1
WBGene00008090	3	1	1	1	2	1	1	1
WBGene00008086	8	1	1	1	3	1	1	1
WBGene00008085	5	1	1	1	2	1	1	1
WBGene00194841	268	66	47	65	71	26	15	34
WBGene00044133	3	1	1	1	2	1	1	1
WBGene00008087	3	1	1	1	2	1	1	1
WBGene00219301	3	1	1	1	2	1	1	1
WBGene00008084	5	1	1	1	2	1	1	1
WBGene00008083	5	1	1	1	2	1	1	1
WBGene00043985	3	2	3	1	2	1	1	1
WBGene00000753	3	2	1	1	2	1	1	1
WBGene00008089	3	3	3	1	5	1	1	1
WBGene00201279	3	1	1	1	2	1	1	1
WBGene00202102	3	1	1	1	2	1	1	1
WBGene00196924	3	1	1	1	2	1	1	1
WBGene00199715	5	1	3	3	2	1	1	1
WBGene00008369	3	1	1	1	2	1	1	1
WBGene00001790	13	1	1	1	3	1	1	3
WBGene00008367	5	1	3	1	3	1	1	1
WBGene00008368	10	1	1	1	2	1	1	1
WBGene00043187	3	1	1	1	2	1	1	1
WBGene00196121	3	1	1	1	2	1	1	1
WBGene00198083	3	1	1	1	2	1	1	1
WBGene00008049	5	1	1	1	2	1	1	1
WBGene00173985	3	1	1	1	2	1	1	1
WBGene00199858	3	1	3	1	3	1	1	1
WBGene00008045	3	1	1	1	2	1	1	1
WBGene00198959	5	1	1	1	2	1	1	1
WBGene00014286	3	1	1	1	2	1	1	1
WBGene00199349	3	1	1	1	2	1	1	1
WBGene00008047	5	2	1	3	2	1	1	1
WBGene00006654	5	2	1	1	2	1	3	1
WBGene00196433	3	1	1	1	2	1	1	1
WBGene00200988	3	1	1	1	2	1	1	1
WBGene00008048	3	1	1	1	2	1	1	1
WBGene00044585	3	2	1	1	2	1	1	1
WBGene00013631	3	1	1	1	2	1	1	1
WBGene00003333	3	1	1	1	2	1	1	1
WBGene00195666	3	1	1	1	2	1	1	1
WBGene00219847	3	1	1	1	2	1	1	1
WBGene00003332	3	1	1	1	2	1	1	1
WBGene00004682	3	4	1	1	6	1	4	1
WBGene00007937	3	1	1	3	2	1	1	1
WBGene00007935	10	6	3	1	3	1	1	1
WBGene00014276	8	1	1	1	2	1	1	1
WBGene00197994	3	1	1	1	2	1	1	3
WBGene00199538	3	1	1	1	2	1	1	1
WBGene00200023	3	1	1	1	2	1	1	1
WBGene00200690	5	1	1	1	2	1	1	1
WBGene00202002	3	1	1	1	2	1	1	1
WBGene00195593	3	1	1	1	2	1	1	1
WBGene00197096	3	1	1	1	2	1	1	1
WBGene00198260	3	1	1	1	2	1	1	1
WBGene00199567	3	1	1	1	2	1	1	1
WBGene00199820	3	1	1	1	2	1	1	1
WBGene00202183	3	2	3	4	5	1	1	1
WBGene00138725	3	1	1	1	2	1	1	1
WBGene00044079	5	5	5	5	3	1	3	2
WBGene00006388	5	3	1	1	2	1	1	1
WBGene00010064	5	1	4	3	2	1	1	1
WBGene00194932	5	1	1	3	2	1	1	1
WBGene00045251	3	1	1	1	2	1	1	1
WBGene00010065	3	1	3	1	2	1	1	1
WBGene00269392	3	1	1	1	2	1	1	1
WBGene00006965	5	2	1	1	2	1	1	1
WBGene00010068	3	1	1	1	2	1	1	1
WBGene00003219	13	5	3	1	3	1	1	1
WBGene00077680	3	1	3	1	2	1	1	1
WBGene00010066	8	1	3	3	2	1	1	1
WBGene00010067	3	4	1	1	2	1	1	2
WBGene00199303	5	2	1	1	2	1	1	1
WBGene00014396	3	1	1	1	2	1	1	1
WBGene00014395	3	1	1	1	2	1	1	1
WBGene00199675	43	1	22	19	12	1	1	1
WBGene00013389	5	1	1	1	2	1	1	1
WBGene00013390	5	1	1	1	2	1	1	1
WBGene00013391	10	5	1	1	2	1	1	1
WBGene00013392	3	1	1	1	2	1	1	1
WBGene00013393	8	5	3	1	3	1	1	1
WBGene00013394	15	6	1	5	2	1	1	1
WBGene00013395	5	1	3	3	3	1	1	1
WBGene00013396	3	1	1	1	2	1	1	1
WBGene00013397	10	1	1	1	2	1	1	1
WBGene00013398	5	1	4	1	2	1	1	1
WBGene00013399	8	1	3	3	2	1	1	1
WBGene00045252	3	1	1	1	2	1	1	1
WBGene00013400	3	1	1	1	2	1	1	1
WBGene00013401	5	2	1	1	3	1	1	1
WBGene00013402	3	1	1	1	2	1	1	1
WBGene00010119	3	1	1	1	3	1	1	1
WBGene00045493	8	1	1	1	3	1	1	1
WBGene00010120	3	1	1	1	2	1	1	1
WBGene00014400	3	1	1	1	2	1	1	1
WBGene00200718	30	1	1	1	3	1	1	1
WBGene00014401	3	1	3	1	2	1	1	1
WBGene00195215	3	1	1	1	2	1	1	1
WBGene00010121	13	1	1	1	3	1	1	1
WBGene00011614	3	2	1	4	2	1	1	1
WBGene00011615	5	1	1	1	5	1	3	1
WBGene00044148	5	2	1	1	2	1	1	1
WBGene00011616	5	1	1	1	2	1	1	1
WBGene00206466	3	1	1	1	2	1	1	1
WBGene00008212	3	1	3	1	2	1	1	2
WBGene00268214	3	2	1	1	2	1	1	1
WBGene00268215	3	1	1	1	2	1	1	1
WBGene00045316	3	1	1	1	2	1	1	1
WBGene00008205	8	5	4	3	14	1	1	1
WBGene00012158	13	2	3	6	5	1	5	1
WBGene00008206	5	2	4	4	6	1	1	1
WBGene00008208	8	1	1	1	2	1	1	1
WBGene00008207	3	1	1	3	2	1	1	1
WBGene00008209	3	1	1	1	2	1	1	1
WBGene00008210	13	2	3	1	8	1	2	1
WBGene00219571	3	1	1	1	2	1	1	1
WBGene00219859	3	1	1	1	2	1	1	1
WBGene00014289	3	1	1	1	2	1	1	1
WBGene00008211	8	1	1	1	2	1	1	1
WBGene00004859	5	4	1	3	2	1	2	1
WBGene00196605	3	1	1	1	2	1	1	1
WBGene00198301	3	1	1	1	2	1	1	1
WBGene00197850	3	1	1	4	2	1	1	1
WBGene00198643	3	1	1	1	2	1	1	1
WBGene00012295	8	1	4	5	3	1	1	6
WBGene00198935	3	1	1	1	2	1	1	1
WBGene00202471	3	1	1	1	2	1	1	1
WBGene00196331	3	2	1	1	2	1	1	1
WBGene00007115	13	2	3	3	2	1	1	1
WBGene00006646	10	1	1	3	3	1	1	1
WBGene00007116	5	3	1	3	3	1	1	1
WBGene00197531	3	1	1	1	2	1	1	1
WBGene00199905	5	4	3	1	2	1	1	1
WBGene00198865	3	1	1	1	2	1	1	1
WBGene00198743	5	1	4	4	3	1	1	1
WBGene00197820	8	1	1	1	2	1	1	1
WBGene00196674	3	1	1	1	2	1	1	1
WBGene00201867	3	1	1	1	2	1	1	1
WBGene00007594	3	1	1	3	2	1	1	1
WBGene00045385	3	1	1	1	2	1	1	1
WBGene00007595	3	1	1	1	2	1	1	1
WBGene00012226	8	5	4	4	2	1	3	1
WBGene00003326	3	1	1	1	2	1	1	1
WBGene00201009	3	1	1	1	2	1	3	2
WBGene00199847	3	1	1	1	2	1	1	1
WBGene00198854	5	1	3	1	6	1	1	1
WBGene00195678	3	1	1	1	2	1	1	1
WBGene00196663	3	1	1	1	2	1	1	1
WBGene00197768	3	1	3	1	2	1	1	1
WBGene00198789	3	1	1	3	2	1	1	1
WBGene00199736	3	1	1	1	2	1	1	1
WBGene00200872	5	1	4	3	6	1	1	1
WBGene00201891	8	1	1	1	3	1	1	2
WBGene00195638	3	1	1	1	2	1	1	1
WBGene00196661	8	2	3	3	2	1	1	1
WBGene00197846	3	1	1	3	2	1	1	1
WBGene00198297	3	1	1	1	2	1	1	1
WBGene00196175	3	1	1	1	2	1	1	1
WBGene00197429	8	1	1	3	3	1	1	1
WBGene00012225	5	1	1	1	3	1	1	1
WBGene00000754	134	61	25	40	62	11	28	22
WBGene00014540	3	1	1	1	2	1	1	1
WBGene00012224	5	1	1	3	3	1	1	1
WBGene00011354	8	1	1	1	2	1	1	1
WBGene00011355	3	1	1	1	2	1	1	1
WBGene00011356	3	1	1	1	2	1	1	1
WBGene00011357	3	1	1	1	2	1	1	1
WBGene00011358	3	1	1	1	2	1	1	1
WBGene00011359	3	1	1	1	2	1	1	1
WBGene00269422	3	1	1	1	2	1	1	1
WBGene00201533	3	1	1	1	2	1	1	1
WBGene00011360	3	1	1	1	2	1	1	1
WBGene00202347	3	1	3	1	2	1	1	1
WBGene00011361	13	3	4	5	6	1	1	2
WBGene00198322	5	1	1	1	5	1	1	1
WBGene00199324	3	1	1	1	2	1	1	1
WBGene00196714	3	1	1	1	2	1	1	1
WBGene00010926	10	2	1	3	3	3	1	2
WBGene00045481	5	2	4	8	2	2	1	1
WBGene00010924	5	2	3	1	2	1	1	1
WBGene00044144	38	14	9	8	6	4	3	6
WBGene00010925	5	1	1	4	2	2	1	1
WBGene00010222	3	2	1	1	2	1	1	1
WBGene00219981	3	1	1	1	2	1	1	1
WBGene00197518	5	1	1	1	2	1	1	1
WBGene00202472	3	1	1	1	2	1	1	1
WBGene00199085	3	1	1	1	2	1	1	1
WBGene00014775	3	1	1	1	2	1	1	1
WBGene00014776	3	1	3	1	2	1	1	1
WBGene00201239	5	1	1	1	2	1	1	1
WBGene00010221	15	4	8	3	23	1	3	2
WBGene00197923	3	1	1	1	2	1	1	1
WBGene00201080	5	1	1	3	3	2	1	1
WBGene00198955	8	2	3	5	2	1	1	1
WBGene00195843	3	7	3	1	5	3	1	1
WBGene00196672	3	2	1	1	2	1	1	1
WBGene00200995	3	1	1	3	2	1	1	1
WBGene00201825	3	1	1	3	2	1	1	1
WBGene00199031	3	1	1	1	2	1	1	1
WBGene00199445	3	1	4	1	2	1	1	1
WBGene00200641	3	1	1	1	2	1	1	1
WBGene00000277	15	7	9	5	6	3	3	1
WBGene00199761	10	1	4	3	5	1	1	2
WBGene00197205	10	1	1	1	2	1	1	1
WBGene00197362	8	2	4	1	2	1	2	1
WBGene00196377	3	1	1	1	2	1	1	1
WBGene00202192	3	1	1	1	2	1	1	1
WBGene00044132	3	1	1	1	2	1	1	1
WBGene00007691	5	1	1	3	5	1	1	1
WBGene00007695	3	1	1	1	2	1	1	1
WBGene00007692	3	2	1	1	2	1	1	2
WBGene00007693	3	1	1	1	2	1	1	1
WBGene00007694	10	3	3	4	3	1	1	1
WBGene00008451	3	1	1	1	3	1	1	1
WBGene00201135	3	1	1	1	2	1	1	1
WBGene00200806	3	1	1	1	2	1	1	1
WBGene00200372	8	1	1	1	2	1	1	1
WBGene00201613	3	1	1	1	2	1	1	1
WBGene00200852	3	1	1	1	2	1	1	1
WBGene00200127	3	1	3	1	2	1	1	1
WBGene00199135	3	1	1	3	2	1	1	1
WBGene00199587	3	2	3	1	2	1	1	1
WBGene00008450	3	2	1	1	2	1	1	1
WBGene00200675	3	1	1	1	2	1	1	2
WBGene00008449	8	5	1	1	2	1	1	1
WBGene00010403	5	1	1	1	2	1	1	1
WBGene00010404	3	2	1	1	2	1	1	1
WBGene00007294	3	1	1	1	2	1	1	1
WBGene00007289	3	2	1	1	2	1	1	1
WBGene00007290	3	3	3	1	3	1	1	1
WBGene00007291	3	1	1	1	2	1	1	1
WBGene00007293	3	1	1	1	2	1	1	1
WBGene00007292	3	1	1	1	2	1	1	1
WBGene00012299	3	1	1	1	2	1	1	1
WBGene00012300	3	1	1	1	3	1	1	1
WBGene00012301	3	2	1	3	3	1	1	1
WBGene00012303	3	1	1	1	2	1	1	1
WBGene00012302	18	1	3	3	11	1	2	1
WBGene00008902	3	1	1	1	2	1	1	2
WBGene00008903	3	1	1	1	2	1	1	1
WBGene00006966	5	3	3	1	2	1	1	1
WBGene00000461	5	2	3	1	2	1	1	1
WBGene00008904	3	2	4	3	3	1	1	1
WBGene00005118	3	1	1	1	2	1	1	1
WBGene00201197	3	1	1	1	2	1	1	1
WBGene00005119	10	1	1	4	2	1	1	1
WBGene00005123	8	1	3	4	2	1	1	1
WBGene00005124	3	1	1	1	2	1	1	1
WBGene00005125	3	1	1	1	2	1	1	1
WBGene00005126	5	1	1	1	2	1	1	1
WBGene00174238	3	1	1	1	2	1	1	1
WBGene00014338	3	1	1	1	2	1	1	1
WBGene00005122	3	1	1	1	2	1	1	1
WBGene00006979	5	1	1	1	2	1	1	1
WBGene00044397	5	1	1	4	3	1	1	1
WBGene00009634	5	1	1	4	2	1	1	1
WBGene00009640	3	1	3	4	3	1	1	1
WBGene00044140	3	1	1	1	3	1	1	1
WBGene00014373	3	1	1	1	2	1	1	1
WBGene00194795	3	1	1	1	2	1	1	1
WBGene00009635	8	2	1	1	3	1	1	2
WBGene00009636	3	1	1	1	2	1	1	1
WBGene00044398	3	1	1	1	2	1	1	1
WBGene00023493	3	1	3	1	2	1	1	1
WBGene00009637	3	1	1	1	2	1	1	1
WBGene00009638	3	1	1	1	2	1	1	1
WBGene00009639	8	1	1	1	2	1	1	1
WBGene00008961	3	2	1	1	3	1	1	1
WBGene00008960	3	1	1	1	2	1	1	1
WBGene00008959	3	1	1	1	3	1	1	1
WBGene00014340	3	1	1	1	2	1	1	1
WBGene00008958	3	2	1	1	2	1	1	1
WBGene00196839	8	2	4	1	8	1	1	1
WBGene00008957	3	1	1	4	2	1	1	1
WBGene00195563	3	1	1	1	2	1	1	1
WBGene00008956	3	1	1	1	2	1	1	1
WBGene00008924	18	2	1	5	6	1	2	4
WBGene00002991	10	3	4	4	5	1	1	2
WBGene00171381	3	1	1	1	2	1	2	1
WBGene00198419	13	3	13	4	12	3	2	1
WBGene00201967	3	1	1	1	2	1	1	1
WBGene00200930	3	1	1	1	2	1	1	1
WBGene00023492	5	1	1	1	2	1	1	1
WBGene00003180	3	1	1	1	2	1	1	1
WBGene00011824	3	1	1	3	3	1	1	1
WBGene00198909	3	1	4	1	2	1	1	1
WBGene00199906	3	1	1	1	2	1	1	1
WBGene00197153	8	3	7	1	6	1	1	1
WBGene00011823	8	1	4	1	2	1	1	2
WBGene00011826	3	1	1	1	2	1	1	1
WBGene00011820	13	2	1	4	3	1	2	1
WBGene00014520	3	1	1	1	2	1	1	1
WBGene00003854	3	1	1	1	3	1	1	1
WBGene00196199	3	1	1	1	2	1	1	1
WBGene00011822	3	1	1	1	2	1	1	1
WBGene00011821	3	1	1	1	2	1	1	1
WBGene00196032	3	1	1	1	2	1	2	1
WBGene00202278	3	1	1	1	2	1	1	1
WBGene00200284	3	1	1	1	2	1	1	1
WBGene00003514	142	48	52	46	85	16	30	16
WBGene00009725	3	1	1	1	2	1	1	1
WBGene00000222	8	2	1	4	3	1	1	1
WBGene00009726	3	4	3	1	5	1	1	1
WBGene00199473	3	1	1	1	2	1	1	1
WBGene00009727	8	1	1	1	2	1	1	1
WBGene00009728	3	1	1	1	2	1	1	1
WBGene00004739	3	4	5	4	5	2	2	1
WBGene00219990	3	1	1	1	2	1	1	1
WBGene00219561	8	2	1	1	2	1	1	1
WBGene00007634	5	2	1	1	2	1	1	1
WBGene00007636	10	2	1	1	3	3	1	1
WBGene00007635	3	1	1	1	2	1	1	1
WBGene00201269	3	1	1	1	2	1	1	1
WBGene00202070	5	1	1	1	3	1	1	1
WBGene00014474	5	1	1	1	3	1	1	1
WBGene00172379	3	1	1	1	2	1	1	1
WBGene00197497	3	1	1	1	2	1	1	1
WBGene00200382	3	1	1	1	2	1	1	1
WBGene00011989	5	1	1	1	2	1	1	1
WBGene00011991	3	1	1	1	2	1	1	1
WBGene00011990	5	2	1	1	3	1	1	2
WBGene00198768	10	2	5	3	8	2	1	2
WBGene00011992	23	2	5	4	6	2	2	2
WBGene00011993	3	1	1	1	2	1	1	1
WBGene00219279	5	1	3	4	3	4	1	3
WBGene00044149	18	3	9	13	6	1	3	2
WBGene00219278	8	1	4	4	6	1	2	1
WBGene00011152	10	1	7	6	3	1	1	1
WBGene00011153	8	3	1	1	2	1	1	1
WBGene00006493	15	7	4	8	5	1	1	4
WBGene00195938	3	1	1	1	2	1	1	1
WBGene00200882	18	2	5	6	6	2	3	2
WBGene00201618	3	2	1	1	2	1	1	1
WBGene00000755	8	7	3	1	3	1	1	1
WBGene00011154	3	1	1	1	2	1	1	1
WBGene00199260	3	1	3	1	3	1	2	3
WBGene00219995	3	1	1	1	2	1	1	1
WBGene00010423	5	3	3	1	2	1	1	1
WBGene00199994	3	1	1	1	2	1	1	1
WBGene00010424	10	1	3	1	3	1	1	1
WBGene00197413	3	1	1	1	2	1	1	1
WBGene00198254	3	1	1	1	2	1	1	1
WBGene00200401	3	1	1	1	2	1	1	1
WBGene00007259	3	1	1	1	2	1	1	1
WBGene00009527	3	1	1	1	2	1	1	1
WBGene00045386	3	2	1	1	3	1	2	2
WBGene00003616	8	2	1	1	3	1	1	1
WBGene00197828	3	2	1	1	2	1	1	1
WBGene00009555	5	1	1	6	2	4	1	2
WBGene00200045	3	1	1	1	2	1	1	1
WBGene00197462	3	1	1	1	2	1	1	1
WBGene00199348	3	1	1	1	2	1	1	1
WBGene00200321	3	1	1	1	2	1	1	1
WBGene00196697	3	1	1	1	2	1	1	1
WBGene00201352	3	1	1	3	2	1	1	1
WBGene00000082	23	5	1	3	6	1	3	1
WBGene00011564	20	2	1	3	2	1	1	1
WBGene00003290	3	1	1	1	2	1	1	1
WBGene00011568	23	4	9	3	6	1	1	1
WBGene00011567	3	1	3	1	2	1	1	1
WBGene00011566	3	1	1	1	2	1	1	1
WBGene00011565	8	1	1	1	2	1	1	1
WBGene00008901	5	2	3	1	3	1	1	2
WBGene00004345	3	2	1	1	3	1	1	1
WBGene00167909	5	1	1	1	2	1	1	1
WBGene00196086	8	1	1	3	5	3	1	1
WBGene00219896	3	1	1	1	2	1	1	1
WBGene00219897	3	1	1	1	2	1	1	1
WBGene00004006	13	2	1	1	3	1	1	1
WBGene00004007	5	2	1	1	2	1	1	2
WBGene00004008	30	11	9	3	9	4	7	4
WBGene00004009	13	4	4	8	11	4	3	1
WBGene00196626	5	3	1	6	5	1	1	1
WBGene00197878	5	2	1	1	2	1	1	1
WBGene00195870	3	1	1	1	2	1	1	1
WBGene00198678	5	1	1	1	2	1	1	1
WBGene00194811	3	1	1	1	2	1	1	1
WBGene00009057	8	2	1	1	2	1	1	1
WBGene00011937	8	1	1	3	2	1	1	1
WBGene00011938	5	3	1	1	2	1	1	2
WBGene00006175	5	1	3	1	2	1	1	1
WBGene00006174	3	1	1	1	3	1	1	1
WBGene00000016	3	2	3	1	2	1	1	1
WBGene00000017	5	2	4	5	2	1	1	1
WBGene00001560	15	14	10	13	14	4	5	2
WBGene00219862	3	1	1	1	2	1	1	1
WBGene00196699	8	2	1	1	2	1	1	1
WBGene00201035	3	1	1	1	2	1	1	1
WBGene00201275	10	2	3	1	5	1	3	2
WBGene00198972	10	2	1	1	2	1	1	3
WBGene00200177	3	1	1	1	2	1	1	1
WBGene00200315	3	1	1	4	5	1	1	2
WBGene00201475	5	1	1	1	2	1	1	1
WBGene00202251	3	1	1	1	2	1	1	1
WBGene00008260	3	1	1	3	2	1	1	1
WBGene00014292	3	1	1	1	2	1	1	1
WBGene00195380	3	1	1	1	2	1	1	1
WBGene00008261	3	1	1	1	2	1	1	1
WBGene00000482	30	17	16	5	28	4	5	3
WBGene00014519	3	1	1	1	2	1	1	2
WBGene00011770	5	1	1	1	2	1	1	1
WBGene00011771	5	6	3	5	2	2	1	1
WBGene00011772	46	11	18	11	14	4	3	4
WBGene00196160	3	2	1	1	2	1	1	1
WBGene00197406	5	1	1	3	2	1	1	1
WBGene00198241	3	1	1	1	2	1	1	1
WBGene00200266	3	1	1	3	2	1	1	1
WBGene00201521	3	1	1	1	2	1	1	1
WBGene00202095	3	1	1	1	2	1	1	1
WBGene00196862	3	1	5	1	2	1	1	2
WBGene00201212	3	1	3	3	2	1	1	1
WBGene00202035	3	1	3	1	2	1	2	2
WBGene00001149	25	7	10	4	17	2	1	2
WBGene00199301	15	7	9	4	5	4	2	1
WBGene00001681	3	2	4	1	2	1	1	2
WBGene00200058	3994	4	40	26	51	1	1	1
WBGene00014416	5	1	1	1	2	1	1	1
WBGene00197270	243	1	4	14	8	1	1	1
WBGene00014417	3	1	1	1	2	1	1	1
WBGene00198004	3	1	1	1	2	1	1	1
WBGene00202100	3	1	3	1	2	1	1	1
WBGene00004108	18	5	5	5	3	1	2	3
WBGene00199553	10	1	5	3	6	1	1	2
WBGene00200543	3	1	1	1	2	1	1	1
WBGene00044986	10	2	7	5	11	1	1	1
WBGene00195375	3	1	3	8	5	1	1	2
WBGene00007933	3	1	1	1	2	1	1	2
WBGene00007934	10	7	1	1	6	2	1	1
WBGene00200291	3	1	1	1	2	1	1	1
WBGene00201510	3	1	4	1	2	1	1	1
WBGene00010376	3	1	1	1	2	1	1	1
WBGene00010430	3	1	1	1	2	1	1	1
WBGene00007344	3	4	1	1	6	1	1	1
WBGene00007343	3	2	1	1	2	1	1	1
WBGene00010431	3	1	1	1	2	1	1	1
WBGene00007345	3	1	1	1	2	1	1	1
WBGene00007346	3	2	1	1	2	1	1	1
WBGene00004089	13	7	7	3	8	4	1	3
WBGene00195214	3	1	3	1	2	1	1	1
WBGene00195213	8	1	1	1	2	1	1	1
WBGene00008693	5	1	1	1	2	1	1	1
WBGene00008692	13	6	1	3	3	3	1	1
WBGene00008691	8	3	3	3	3	1	1	1
WBGene00008690	15	3	1	3	2	2	2	3
WBGene00045495	3	3	3	3	3	1	1	1
WBGene00008694	10	7	4	3	9	1	2	6
WBGene00196693	3	1	1	4	2	1	1	1
WBGene00197743	3	1	1	1	2	1	1	1
WBGene00003623	5	4	1	1	2	1	1	1
WBGene00195299	3	1	3	1	2	1	1	2
WBGene00201789	5	1	4	3	3	1	1	1
WBGene00200717	3	2	1	3	2	1	1	1
WBGene00200188	3	1	1	1	2	1	1	1
WBGene00169799	3	1	1	1	2	1	1	1
WBGene00008278	5	1	1	1	3	1	1	1
WBGene00199175	3	1	1	1	2	1	1	1
WBGene00201887	3	1	1	1	2	1	1	1
WBGene00014297	3	1	1	1	2	1	1	1
WBGene00197945	8	1	1	1	2	1	1	1
WBGene00014294	5	1	1	1	3	1	1	1
WBGene00014296	3	1	1	1	3	1	1	1
