GeneID	X.BAMS.N2WT_INP_.bam	X.BAMS.OK803.INP__.bam	X.BAMS.N2.J2.1_.bam	X.BAMS.N2.J2.2_.bam	X.BAMS.N2.J2.3_.bam	X.BAMS.OK803.J2.1_.bam	X.BAMS.OK803.J2.2_.bam	X.BAMS.OK803.J2.3_.bam
WBGene00001115	164	47	125	98	114	36	30	43
WBGene00022360	283	57	610	560	661	100	103	120
WBGene00022358	758	198	776	677	825	172	132	144
WBGene00005077	124	33	276	218	328	61	70	80
WBGene00022270	195	2	29	26	25	1	5	3
WBGene00022269	25	4	16	9	11	4	4	4
WBGene00044440	46	6	51	81	71	8	10	8
WBGene00022268	25	7	18	19	22	9	3	4
WBGene00022274	46	6	13	19	11	1	1	1
WBGene00022156	5	1	1	3	5	1	1	1
WBGene00022155	13	2	7	5	12	1	1	2
WBGene00022154	10	2	3	9	5	1	1	1
WBGene00200707	5	3	3	1	2	1	1	1
WBGene00236797	5	3	12	6	8	3	1	1
WBGene00219767	56	6	81	59	99	13	15	15
WBGene00006702	38	6	22	18	9	4	3	1
WBGene00003080	5	1	4	1	2	1	1	1
WBGene00022153	48	4	98	84	107	4	4	10
WBGene00022152	5	7	16	9	17	1	1	6
WBGene00006771	286	45	87	73	108	14	13	15
WBGene00022150	13	3	30	21	32	11	7	7
WBGene00022149	33	6	8	6	8	4	1	2
WBGene00022148	207	54	95	103	122	33	30	27
WBGene00220198	3	1	1	1	2	1	1	1
WBGene00022146	10	4	5	5	6	1	1	2
WBGene00022145	28	6	9	10	25	3	1	6
WBGene00022144	38	7	26	25	25	5	5	3
WBGene00022143	3	2	3	1	3	1	1	2
WBGene00022142	20	2	5	9	2	1	1	1
WBGene00219766	20	5	5	1	2	2	1	1
WBGene00022141	43	5	14	15	22	7	3	2
WBGene00022163	33	3	9	13	14	3	1	4
WBGene00016907	30	9	10	10	5	2	2	3
WBGene00001196	126	19	22	28	29	7	3	6
WBGene00001309	13	4	1	1	3	1	2	1
WBGene00003750	8	1	5	4	2	1	1	1
WBGene00006461	20	4	9	10	8	3	1	1
WBGene00022139	68	11	25	34	22	4	6	1
WBGene00022138	3721	832	1129	1092	1328	372	324	361
WBGene00021766	38	5	26	35	40	6	8	4
WBGene00021765	20	5	40	54	45	4	7	7
WBGene00044438	20	1	8	11	19	2	2	2
WBGene00021764	68	9	147	142	210	18	16	28
WBGene00196465	3	1	1	1	2	1	1	1
WBGene00021763	48	14	27	24	28	4	7	7
WBGene00220136	3	1	1	1	2	1	1	1
WBGene00021237	23	6	9	16	19	2	3	2
WBGene00219749	190	39	206	165	264	55	76	70
WBGene00021347	5	2	1	3	3	1	1	1
WBGene00021348	5	4	4	3	2	2	1	2
WBGene00021349	46	25	40	34	40	9	9	13
WBGene00197277	2975	1412	936	850	1230	432	354	395
WBGene00004014	33	4	8	6	15	4	3	3
WBGene00021351	94	19	113	113	138	12	42	40
WBGene00021352	51	11	65	68	116	11	11	15
WBGene00003799	260	101	192	207	278	64	42	37
WBGene00021355	76	21	63	53	97	11	17	12
WBGene00195033	3	1	1	3	2	1	1	1
WBGene00195032	20	3	5	14	9	3	1	1
WBGene00195031	15	2	5	5	2	1	1	1
WBGene00021009	311	41	175	158	202	31	36	46
WBGene00021008	13	1	1	1	2	1	1	1
WBGene00017399	278	9	10	10	2	1	1	1
WBGene00017398	20	5	7	11	6	1	1	2
WBGene00198059	3	1	1	1	2	1	1	1
WBGene00200608	382	1	4	3	2	1	1	1
WBGene00021458	46	38	7	4	8	6	7	7
WBGene00021469	316	88	666	569	655	187	212	203
WBGene00021468	144	41	129	99	181	33	37	37
WBGene00021467	1170	2	13	11	3	1	2	2
WBGene00021476	18	4	5	6	6	1	1	2
WBGene00021475	8	2	1	1	3	1	1	1
WBGene00021466	46	16	16	13	25	6	4	2
WBGene00021465	43	28	5	5	11	4	5	9
WBGene00021477	13	2	8	9	6	1	1	1
WBGene00021464	13	2	4	4	3	1	1	1
WBGene00021463	18	3	10	16	14	2	2	3
WBGene00044277	3	1	1	1	2	1	1	1
WBGene00077563	18	1	1	3	3	1	1	1
WBGene00021461	336	7	34	25	34	3	4	2
WBGene00021460	319	4	145	145	125	12	13	16
WBGene00044926	25	1	1	1	2	1	1	1
WBGene00017741	372	377	82	71	82	96	85	63
WBGene00017733	28	9	4	4	8	1	3	3
WBGene00017732	10	1	5	6	3	1	1	2
WBGene00023273	8	1	1	1	2	1	1	1
WBGene00017731	243	1	10	19	11	1	1	1
WBGene00022282	10	5	7	6	12	3	1	3
WBGene00001232	283	5	65	58	82	5	5	1
WBGene00021277	68	11	42	43	37	5	1	2
WBGene00021276	38	2	20	15	25	2	3	2
WBGene00202408	63375	47619	5792	5859	6301	6751	3501	3560
WBGene00165483	3	1	1	1	2	1	1	1
WBGene00021275	51	2	20	24	15	1	1	2
WBGene00021274	15	1	3	9	3	1	1	1
WBGene00021273	30	1	4	4	2	1	1	1
WBGene00021272	13	2	4	6	3	2	1	1
WBGene00194701	13	1	3	3	3	1	1	1
WBGene00016950	5	1	3	3	2	1	1	1
WBGene00016949	5	1	1	1	2	1	1	1
WBGene00006047	5	1	1	1	2	1	1	1
WBGene00016948	15	6	5	4	3	1	1	1
WBGene00019461	43	1	3	6	5	1	1	1
WBGene00201499	5	1	3	3	2	1	1	1
WBGene00000832	43	12	10	13	23	1	5	2
WBGene00021271	10	2	9	3	6	1	1	1
WBGene00021270	13	2	1	4	3	1	1	1
WBGene00021269	109	47	27	25	26	12	11	12
WBGene00000801	63	5	10	8	14	1	1	1
WBGene00023172	10	1	4	5	5	1	1	1
WBGene00077781	3	2	3	4	2	1	1	1
WBGene00018231	10	1	3	3	2	1	1	1
WBGene00018230	3	4	1	4	3	1	1	1
WBGene00219692	3	1	1	1	2	1	1	1
WBGene00197940	3	1	1	1	3	1	1	1
WBGene00219930	3	1	1	1	5	1	1	1
WBGene00017979	35	4	4	5	6	1	3	4
WBGene00198883	8	1	1	1	3	1	1	1
WBGene00199900	8	1	1	1	2	1	1	1
WBGene00200994	3	1	1	1	2	1	1	1
WBGene00044927	28	11	48	73	53	11	11	19
WBGene00017978	3	2	1	3	2	1	1	1
WBGene00017977	10	2	4	6	3	1	1	1
WBGene00017976	13	1	4	16	11	1	1	1
WBGene00017975	23	6	4	4	3	3	1	3
WBGene00003006	40	7	23	30	29	2	5	6
WBGene00004920	5	1	3	4	2	1	1	1
WBGene00022127	18	10	9	3	15	6	4	6
WBGene00022126	43	13	38	39	48	8	9	13
WBGene00195443	10	2	5	1	3	1	1	1
WBGene00198026	8	1	13	8	6	1	2	3
WBGene00201019	86	12	22	14	22	1	2	3
WBGene00196517	8	2	5	8	8	1	3	1
WBGene00199103	8	1	3	1	2	1	1	1
WBGene00255549	35	11	10	14	14	5	5	4
WBGene00022125	71	44	55	54	63	49	39	38
WBGene00020991	5	2	1	4	5	1	1	1
WBGene00020989	43	1	7	4	5	1	1	1
WBGene00020988	10	1	5	8	2	1	1	1
WBGene00201190	3	1	1	1	2	1	1	1
WBGene00002174	58	11	16	18	19	2	3	1
WBGene00020987	8	2	1	1	2	1	1	1
WBGene00044796	3	2	4	1	2	1	1	2
WBGene00200264	3	1	3	3	2	2	1	1
WBGene00196235	10	3	8	5	15	3	1	2
WBGene00202063	3	1	3	1	3	1	1	1
WBGene00196796	8	1	9	4	14	2	1	2
WBGene00195578	5	1	1	6	2	1	1	1
WBGene00021125	66	14	27	16	23	6	6	11
WBGene00197182	3	1	1	3	2	1	1	1
WBGene00022116	8	8	7	4	3	2	2	2
WBGene00022115	13	35	14	24	25	12	16	12
WBGene00022113	88	49	5	10	15	4	3	4
WBGene00022112	83	17	37	29	43	7	3	6
WBGene00022111	63	22	17	29	45	15	9	6
WBGene00001791	28	10	42	40	29	6	9	8
WBGene00022110	61	36	129	111	133	33	47	38
WBGene00022108	61	22	153	125	192	30	27	33
WBGene00219263	3	2	7	6	2	1	2	2
WBGene00022107	38	9	22	28	31	6	5	7
WBGene00022122	18	14	5	10	15	6	7	3
WBGene00003836	28	1	70	89	90	4	5	4
WBGene00022121	248	26	57	51	43	4	14	11
WBGene00200726	3	1	1	5	3	1	1	1
WBGene00196076	3	1	1	1	2	1	1	1
WBGene00001046	56	28	112	106	179	38	44	49
WBGene00021838	182	95	87	59	94	25	19	24
WBGene00197714	15	4	5	6	2	4	1	1
WBGene00000625	25	9	12	9	12	7	2	4
WBGene00021837	8	3	4	3	6	1	1	3
WBGene00021843	28	7	33	38	53	2	5	10
WBGene00021842	38	21	16	20	23	8	3	6
WBGene00021841	20	7	33	65	57	8	16	24
WBGene00021840	207	122	38	29	54	26	19	25
WBGene00003654	1100	330	313	265	351	120	84	88
WBGene00219712	20	7	43	43	39	9	5	11
WBGene00000626	23	3	5	8	5	1	1	2
WBGene00019595	15	9	8	15	11	2	3	1
WBGene00019594	20	1	3	3	5	1	1	1
WBGene00021829	10	1	3	6	5	1	1	1
WBGene00021828	61	23	128	126	164	46	49	46
WBGene00021827	13	2	1	3	5	1	2	1
WBGene00021835	15	2	4	4	5	1	1	1
WBGene00001481	61	12	65	44	76	11	13	12
WBGene00021826	40	27	245	212	360	90	92	112
WBGene00003258	1206	248	393	332	371	139	78	120
WBGene00202137	3	1	1	1	2	1	1	1
WBGene00196224	3	1	1	1	2	1	1	1
WBGene00021553	33	7	22	21	11	3	4	6
WBGene00020915	48	19	21	24	32	6	5	2
WBGene00196791	3	1	1	1	2	1	1	1
WBGene00020914	195	2	10	14	14	1	1	1
WBGene00020913	8	1	1	3	2	1	1	1
WBGene00021547	25	6	12	18	20	7	2	3
WBGene00021039	33	12	9	13	8	1	1	2
WBGene00195045	8	3	1	5	5	1	1	1
WBGene00021038	13	4	8	9	6	1	3	1
WBGene00021037	8	4	16	6	15	6	5	4
WBGene00195771	10	5	3	1	2	2	1	1
WBGene00201193	5	1	1	1	2	1	1	2
WBGene00199044	3	1	1	1	2	1	1	1
WBGene00198120	5	2	3	3	2	1	1	1
WBGene00019362	40	10	87	86	139	14	12	26
WBGene00220004	3	1	1	3	17	1	1	1
WBGene00019361	15	2	3	5	3	1	1	1
WBGene00019360	389	9	239	413	167	1	1	1
WBGene00006440	119	27	34	48	48	11	12	4
WBGene00003422	68	12	47	56	68	9	15	18
WBGene00004978	592	123	70	51	76	9	13	9
WBGene00021638	15	1	9	3	9	1	1	2
WBGene00000794	46	4	7	9	20	3	3	1
WBGene00021637	1016	27	43	34	36	10	7	10
WBGene00021636	23	9	17	13	9	4	3	3
WBGene00021635	33	7	9	1	8	1	5	1
WBGene00021634	35	22	22	16	22	5	7	7
WBGene00200046	3	1	3	3	2	1	1	1
WBGene00021651	51	20	16	30	20	10	5	8
WBGene00045399	46	16	38	38	49	9	11	10
WBGene00021633	25	5	20	29	23	7	3	1
WBGene00044436	35	7	8	11	6	4	4	1
WBGene00002144	25	3	20	21	29	4	6	6
WBGene00002143	18	5	13	15	15	4	3	8
WBGene00044437	20	3	7	4	11	1	1	1
WBGene00000284	13	6	3	6	5	2	1	1
WBGene00020901	5	1	3	3	2	1	1	1
WBGene00020900	8	1	1	1	2	1	1	1
WBGene00000628	15	1	4	1	2	1	1	1
WBGene00017025	35	12	7	10	15	3	3	1
WBGene00002042	8	1	3	1	2	1	1	1
WBGene00219678	119	27	342	331	372	43	69	64
WBGene00255568	3	1	1	1	2	1	1	1
WBGene00017650	15	3	1	5	3	1	1	1
WBGene00001601	58	17	26	19	32	2	2	2
WBGene00020467	154	53	73	56	85	39	41	39
WBGene00020466	3	2	7	1	2	1	1	3
WBGene00174161	3	1	1	1	2	1	1	1
WBGene00021175	15	7	14	16	15	3	2	6
WBGene00022815	3	1	7	4	6	1	1	1
WBGene00016324	25	1	3	1	3	1	1	1
WBGene00016322	20	4	3	1	2	1	1	1
WBGene00016321	20	2	4	3	6	1	3	1
WBGene00004425	124	22	21	38	23	5	7	4
WBGene00016320	25	6	8	11	8	4	6	2
WBGene00003797	30	12	5	15	9	3	4	2
WBGene00006833	8	5	3	4	3	1	1	2
WBGene00018765	5	1	4	5	2	1	1	1
WBGene00044423	8	2	3	1	2	1	1	1
WBGene00023065	8	1	3	1	2	1	1	1
WBGene00018764	15	7	14	6	9	2	5	2
WBGene00020192	51	36	10	11	6	9	6	6
WBGene00020185	23	6	4	4	5	2	1	1
WBGene00000764	8	2	3	3	3	1	1	1
WBGene00020184	18	2	4	3	6	1	1	1
WBGene00016837	38	9	7	5	9	4	4	1
WBGene00016836	121	64	57	46	70	11	18	20
WBGene00016835	5	3	7	6	3	1	1	1
WBGene00003950	20	8	1	3	2	2	3	3
WBGene00023142	3	1	3	3	2	1	1	1
WBGene00020653	15	11	8	10	20	6	3	8
WBGene00020652	61	8	18	25	19	4	3	2
WBGene00018528	8	1	4	1	2	1	1	2
WBGene00018527	8	1	1	4	5	1	1	1
WBGene00018526	3	2	3	1	3	1	1	1
WBGene00018525	5	3	4	1	2	1	1	1
WBGene00000197	20	13	5	8	6	3	5	2
WBGene00017908	20	7	8	4	6	1	1	2
WBGene00018868	46	2	40	40	43	5	3	2
WBGene00006820	521	88	86	134	159	25	32	22
WBGene00016066	25	6	7	3	3	1	3	2
WBGene00016064	20	2	8	6	3	1	1	1
WBGene00016063	8	1	1	3	3	1	1	1
WBGene00000867	15	3	3	3	9	1	3	3
WBGene00019254	8	1	3	3	6	1	1	1
WBGene00023314	33	24	21	11	22	10	3	4
WBGene00019253	5	4	3	1	3	1	1	1
WBGene00003029	18	8	3	9	8	2	2	1
WBGene00017085	94	19	25	21	22	5	5	2
WBGene00017084	30	6	8	10	8	4	5	2
WBGene00020039	28	1	1	4	2	1	1	1
WBGene00002138	15	3	3	9	2	1	1	1
WBGene00002139	13	7	3	3	3	1	1	2
WBGene00004464	38	11	5	10	15	3	6	2
WBGene00020031	63	20	14	6	31	8	7	6
WBGene00020030	38	9	10	9	6	3	1	2
WBGene00004093	88	19	42	33	46	11	10	8
WBGene00015975	38	4	5	5	8	4	1	1
WBGene00015974	61	5	12	20	9	1	1	2
WBGene00015972	58	11	13	6	15	1	1	4
WBGene00015971	8	4	1	6	2	1	1	2
WBGene00015970	13	6	8	4	5	2	1	6
WBGene00003516	13	3	4	6	5	2	1	1
WBGene00016605	8	2	3	4	5	1	1	1
WBGene00007001	76	7	7	9	17	4	3	4
WBGene00016608	25	4	7	6	9	3	2	1
WBGene00016603	71	22	26	25	45	9	16	3
WBGene00016602	18	5	3	8	9	1	2	1
WBGene00016601	48	22	22	20	25	6	13	17
WBGene00021630	10	1	1	1	2	1	1	1
WBGene00219754	10	4	5	6	5	3	1	1
WBGene00021629	63	13	29	28	26	4	3	4
WBGene00021628	15	6	7	5	12	1	3	2
WBGene00199036	3	1	1	1	3	1	1	1
WBGene00000140	4040	2040	3508	3108	5712	1013	1292	765
WBGene00000045	8	1	3	4	8	1	1	1
WBGene00022833	5	2	1	1	2	1	1	1
WBGene00022832	182	59	35	44	65	15	23	24
WBGene00022831	48	25	17	19	23	7	6	1
WBGene00022830	46	11	9	10	8	4	7	2
WBGene00000962	245	77	129	101	192	25	40	35
WBGene00020655	3	1	3	3	3	1	1	1
WBGene00015704	91	5	38	75	49	6	7	4
WBGene00195180	8	1	1	3	2	1	1	1
WBGene00001231	784	6	7	13	17	1	2	1
WBGene00016561	190	49	104	84	94	19	21	31
WBGene00020131	245	27	77	89	76	16	11	12
WBGene00044754	8	1	1	3	5	1	1	1
WBGene00022469	5	1	5	1	2	1	1	1
WBGene00022467	18	4	1	4	5	1	1	1
WBGene00017010	187	4	5	6	14	1	1	1
WBGene00004113	8	1	3	3	3	1	1	1
WBGene00017009	10	2	3	1	3	1	1	1
WBGene00199533	3	1	1	1	3	1	1	1
WBGene00017007	18	2	5	3	5	1	1	1
WBGene00017006	40	1	44	53	29	1	1	1
WBGene00017011	20	6	7	5	5	2	3	1
WBGene00017005	5	1	3	5	5	1	1	1
WBGene00016654	43	14	18	20	22	3	3	4
WBGene00016653	23	9	9	4	2	4	6	4
WBGene00200262	3	1	1	1	3	1	1	1
WBGene00015008	91	22	30	26	25	6	6	15
WBGene00015011	13	4	3	1	9	2	2	1
WBGene00015007	81	17	14	23	14	5	3	2
WBGene00198277	3	1	1	1	2	1	1	1
WBGene00015006	15	1	3	1	2	1	1	1
WBGene00006791	15	4	7	1	8	1	1	1
WBGene00020212	15	1	8	5	2	1	1	3
WBGene00219746	114	32	123	155	122	32	34	40
WBGene00021112	5	1	3	1	2	1	1	1
WBGene00021111	5	1	1	1	2	1	1	1
WBGene00021110	13	3	1	3	2	1	1	1
WBGene00021109	15	1	3	3	3	1	1	3
WBGene00015696	18	1	4	3	2	1	1	1
WBGene00015695	8	1	7	5	2	2	1	2
WBGene00015694	8	2	5	3	3	1	1	1
WBGene00015693	20	2	7	5	9	1	1	1
WBGene00015692	15	2	1	5	9	1	1	1
WBGene00196219	8	1	5	3	6	2	1	3
WBGene00202449	8	2	5	1	8	1	2	3
WBGene00015691	73	31	53	55	56	18	16	22
WBGene00019768	23	3	8	9	6	3	1	2
WBGene00019767	51	7	13	9	9	1	1	2
WBGene00199106	8	4	8	3	6	2	1	1
WBGene00023067	18	3	4	5	5	3	1	1
WBGene00023068	63	42	29	19	19	9	13	4
WBGene00018798	13	1	4	4	3	1	1	1
WBGene00018797	10	4	4	9	6	1	1	1
WBGene00019012	8	2	3	4	5	1	1	1
WBGene00002034	30	5	4	5	3	1	5	1
WBGene00019011	46	11	13	11	23	3	3	2
WBGene00019010	18	2	17	23	12	1	3	1
WBGene00019009	25	2	4	5	5	1	1	1
WBGene00019008	15	4	3	6	8	1	1	3
WBGene00198507	8	1	3	1	3	1	1	2
WBGene00197034	3	1	1	3	3	1	1	1
WBGene00201611	3	1	3	1	3	1	1	1
WBGene00017795	329	64	81	68	76	33	21	17
WBGene00017674	8	2	3	1	3	1	1	1
WBGene00017673	10	1	3	1	3	1	1	1
WBGene00017672	15	2	1	1	2	1	1	1
WBGene00017671	35	7	17	8	23	1	3	1
WBGene00017676	53	24	23	8	20	6	6	7
WBGene00017886	8	5	4	3	8	1	2	1
WBGene00017888	10	2	4	5	2	1	1	1
WBGene00017885	99	26	67	105	70	4	5	3
WBGene00021015	20	10	4	5	14	1	1	4
WBGene00021014	38	7	20	16	11	6	5	2
WBGene00044432	23	1	4	9	2	1	1	3
WBGene00004900	13	4	8	9	6	1	1	1
WBGene00195069	3	1	1	1	3	1	1	1
WBGene00003221	28	7	8	4	14	1	3	3
WBGene00001050	13	4	3	1	2	1	1	1
WBGene00006058	18	1	5	4	2	1	1	3
WBGene00018789	23	2	35	64	22	1	1	1
WBGene00016730	5	1	1	4	5	1	1	1
WBGene00002979	377	10	18	24	23	3	1	1
WBGene00016729	3	1	1	1	3	1	1	1
WBGene00198245	3	1	1	1	3	1	1	1
WBGene00219663	13	4	1	3	5	1	1	3
WBGene00016728	8	1	3	1	2	1	1	1
WBGene00016727	3	1	1	1	2	1	1	1
WBGene00219654	23	4	9	8	9	1	2	3
WBGene00196879	3	1	1	1	2	1	1	1
WBGene00002213	28	8	13	14	11	2	1	2
WBGene00016259	28	1	5	4	5	1	1	1
WBGene00022465	3	1	1	3	2	1	3	1
WBGene00201165	5	3	1	3	2	1	1	1
WBGene00022460	159	1	8	6	5	1	1	1
WBGene00000001	43	24	10	6	14	5	6	4
WBGene00022459	129	46	18	29	26	4	6	8
WBGene00022458	30	11	9	14	23	4	5	11
WBGene00022457	13	5	1	4	12	2	1	1
WBGene00022456	18	4	8	9	12	1	5	1
WBGene00003475	8	4	8	13	12	2	2	2
WBGene00022455	25	6	7	8	5	3	3	2
WBGene00006797	63	16	16	20	14	5	2	3
WBGene00022454	13	4	4	5	9	1	1	1
WBGene00001833	377	275	67	61	65	22	36	42
WBGene00003792	61	9	17	9	15	2	4	1
WBGene00018909	18	1	4	5	5	1	3	1
WBGene00000272	15	1	3	3	3	1	1	1
WBGene00018908	10	3	3	4	3	1	1	1
WBGene00016328	3	1	3	1	2	1	1	1
WBGene00199160	8	1	1	1	3	1	1	1
WBGene00016327	91	27	35	19	23	8	6	7
WBGene00015092	10	3	3	6	6	1	3	1
WBGene00002583	384	65	70	80	82	14	18	6
WBGene00015091	25	13	12	13	22	4	8	7
WBGene00195057	3	1	1	1	2	1	1	1
WBGene00200253	8	1	1	1	3	1	1	1
WBGene00018596	10	5	4	9	5	3	4	6
WBGene00236798	164	14	87	120	97	19	25	16
WBGene00018595	10	2	3	1	3	1	1	1
WBGene00018594	43	2	4	15	11	1	1	1
WBGene00170676	3	1	1	1	2	1	1	1
WBGene00201106	5	2	1	1	3	1	1	1
WBGene00018865	20	7	10	15	6	3	3	1
WBGene00195485	8	2	1	1	2	1	1	1
WBGene00199710	3	1	1	1	2	1	3	1
WBGene00018864	13	10	5	13	8	2	1	3
WBGene00000966	25	4	4	4	3	1	1	2
WBGene00004087	13	9	14	6	9	4	5	3
WBGene00018863	5	1	8	5	3	3	3	2
WBGene00018862	58	19	43	48	31	10	7	7
WBGene00016041	265	58	91	69	96	19	16	16
WBGene00016040	3	2	4	3	6	1	1	2
WBGene00198089	5	2	9	4	8	1	1	2
WBGene00201694	8	1	1	8	6	1	1	1
WBGene00017854	13	7	5	14	6	3	1	2
WBGene00017853	212	58	53	66	51	28	23	21
WBGene00200654	3	1	1	1	2	1	1	1
WBGene00017852	10	6	8	5	6	1	1	2
WBGene00170835	3	1	1	1	2	1	1	1
WBGene00017851	10	2	4	9	2	3	1	2
WBGene00173337	3	1	1	1	2	1	1	1
WBGene00174770	3	1	1	1	3	1	1	1
WBGene00015634	13	1	5	4	3	1	1	1
WBGene00015633	13	2	8	14	3	1	4	3
WBGene00015632	30	6	8	8	5	1	1	1
WBGene00019075	20	4	3	4	3	1	1	1
WBGene00185086	8	3	4	4	3	1	1	2
WBGene00194697	3	2	3	1	3	1	1	1
WBGene00019074	104	12	33	45	28	4	5	6
WBGene00174741	3	1	1	1	2	1	1	1
WBGene00006594	1408	402	587	437	617	264	179	207
WBGene00019692	10	4	7	3	3	1	1	1
WBGene00019712	38	3	10	8	5	1	3	2
WBGene00019711	8	6	4	5	5	2	3	2
WBGene00019710	3	7	1	1	5	1	1	1
WBGene00000473	291	52	100	101	73	15	18	15
WBGene00018510	35	2	20	35	62	3	3	2
WBGene00018508	78	7	14	18	23	2	2	2
WBGene00044616	3	1	7	11	3	1	1	1
WBGene00000630	18	10	1	3	2	1	1	1
WBGene00004224	13	2	8	4	8	1	1	1
WBGene00020558	23	12	3	3	5	1	2	4
WBGene00001039	3	1	1	1	2	1	1	1
WBGene00020557	10	8	5	6	6	4	1	3
WBGene00003793	76	23	23	43	40	14	15	10
WBGene00020556	13	2	5	5	5	1	1	1
WBGene00044930	3	1	3	5	2	1	1	1
WBGene00002989	66	2	16	26	19	1	1	3
WBGene00166087	3	1	1	1	2	1	1	1
WBGene00018993	18	2	9	15	5	1	1	1
WBGene00169521	3	1	1	1	2	1	1	1
WBGene00206363	3	1	1	1	3	1	1	1
WBGene00269393	3	1	3	1	2	1	1	1
WBGene00044305	8	4	3	3	3	1	1	1
WBGene00000493	25	4	5	11	8	2	1	1
WBGene00020694	10	2	4	3	3	1	1	1
WBGene00020693	13	1	3	4	5	1	1	1
WBGene00001856	8	4	3	4	6	2	1	1
WBGene00004393	56	7	14	9	2	1	2	2
WBGene00015175	53	24	30	14	26	9	5	9
WBGene00003020	364	195	258	165	226	128	93	97
WBGene00219845	23	7	13	14	14	6	3	3
WBGene00016331	28	6	12	14	6	4	4	1
WBGene00269382	5	1	3	1	2	1	1	1
WBGene00000436	10	6	31	16	39	10	8	17
WBGene00000631	5018	17	20	21	48	1	1	2
WBGene00018001	15	1	4	4	2	1	1	1
WBGene00018000	8	1	1	4	2	1	1	1
WBGene00196533	862	1	29	26	28	1	1	1
WBGene00195476	3	2	1	1	2	1	1	1
WBGene00202156	8	1	4	1	2	1	1	2
WBGene00016421	10	7	9	16	17	1	1	3
WBGene00198946	8	1	7	3	2	1	1	1
WBGene00199070	3	1	1	1	2	1	1	1
WBGene00003996	51	9	8	14	12	1	5	2
WBGene00016420	3	1	1	1	5	1	1	1
WBGene00016419	28	4	4	5	3	1	1	1
WBGene00016418	303	66	233	235	266	58	74	66
WBGene00220212	3	1	1	3	2	1	1	1
WBGene00015028	121	14	23	33	22	1	1	2
WBGene00000099	15	3	5	3	5	1	1	3
WBGene00001676	40	1	1	6	3	1	1	2
WBGene00015027	3	1	1	3	6	1	1	1
WBGene00015026	5	4	4	3	2	1	1	1
WBGene00195755	13	4	7	4	3	2	1	2
WBGene00198238	3	1	1	1	2	1	1	1
WBGene00015501	48	14	35	65	22	2	4	6
WBGene00004803	10	4	4	4	8	2	2	1
WBGene00015500	10	4	5	4	3	2	1	2
WBGene00015499	28	12	16	4	17	2	3	4
WBGene00000814	114	14	17	20	22	6	3	6
WBGene00015001	10	1	3	1	5	1	1	1
WBGene00006932	10	7	5	9	8	1	2	2
WBGene00016155	20	7	3	1	2	1	1	1
WBGene00006492	18	5	3	1	8	2	2	1
WBGene00016154	86	9	7	26	12	2	3	2
WBGene00196480	5	1	3	1	2	1	1	1
WBGene00202331	88	4	1	1	3	1	1	1
WBGene00023409	30	24	9	4	11	6	2	8
WBGene00001819	30748	236	9720	9344	9020	40	36	40
WBGene00220243	5	1	1	3	2	1	1	1
WBGene00022748	10	6	16	11	12	2	9	3
WBGene00020840	5	2	1	3	2	1	1	1
WBGene00006044	5	1	1	1	2	1	1	1
WBGene00044611	3	1	1	3	2	1	1	1
WBGene00020839	30	6	7	3	5	4	3	2
WBGene00020838	30	7	3	13	6	1	3	2
WBGene00003878	38	1	20	24	22	1	1	2
WBGene00018981	13	2	1	4	3	1	1	1
WBGene00018980	18	1	3	4	2	1	1	2
WBGene00018979	8	1	1	5	5	1	1	1
WBGene00050896	10	1	3	1	2	1	1	1
WBGene00018978	3	2	8	4	6	2	1	1
WBGene00045498	25	1	1	1	3	1	1	1
WBGene00020379	38	9	13	13	17	4	1	1
WBGene00201901	15	2	1	3	2	1	1	1
WBGene00023135	3	1	1	1	2	1	1	1
WBGene00020378	3	1	1	1	2	1	1	1
WBGene00198554	5	1	1	1	2	1	1	1
WBGene00196099	8	1	7	3	5	1	1	1
WBGene00200521	5	1	1	3	2	1	1	1
WBGene00195926	3	2	3	1	3	1	1	1
WBGene00020377	5	4	3	5	5	1	1	1
WBGene00020376	15	5	3	3	5	3	1	2
WBGene00020375	25	11	5	8	9	2	1	1
WBGene00020259	20	7	13	11	14	2	6	3
WBGene00000632	3	1	1	4	3	1	1	1
WBGene00020258	10	2	3	4	3	1	1	1
WBGene00197441	18060	8155	2084	2198	1913	609	520	801
WBGene00206356	33	11	7	9	9	9	5	3
WBGene00020346	30	7	8	10	9	4	3	1
WBGene00020345	8	1	3	4	2	4	1	1
WBGene00000633	8	1	3	1	3	1	1	2
WBGene00016752	3	2	3	1	2	1	1	1
WBGene00016751	276	89	27	40	23	10	5	9
WBGene00000583	10	1	1	1	3	1	1	1
WBGene00016754	5	1	3	3	2	1	1	1
WBGene00003059	20	3	20	10	14	4	5	3
WBGene00016750	20	2	3	4	5	1	1	1
WBGene00016749	8	2	3	5	2	1	1	1
WBGene00196367	3	1	1	1	2	1	1	1
WBGene00195352	3	1	1	3	2	1	1	1
WBGene00015687	38	17	30	16	34	2	9	6
WBGene00015686	10	3	5	5	3	3	1	3
WBGene00004068	15	7	3	6	3	1	1	1
WBGene00005272	5	1	3	3	3	1	1	1
WBGene00005274	5	1	1	4	2	1	1	1
WBGene00005273	5	1	1	3	2	1	1	1
WBGene00015685	3	1	3	3	2	1	1	1
WBGene00017817	3	1	1	1	2	1	1	1
WBGene00000634	3	4	1	3	3	1	1	1
WBGene00005171	3	1	3	3	2	1	1	1
