Condition	GeneID	HS % / WT % 	HS % Antisense over Sense	HS log % Antisense over Sense	HS log rowmean	HS rowmean	OK % / WT % 	OK % Antisense over Sense	OK log % Antisense over Sense	OK log rowmean	OK rowmean	TOTAL_HS_A	TOTAL_HS_S	TOTAL_OK_A	TOTAL_OK_S	TOTAL_WT_A	TOTAL_WT_S	WT % Antisense over Sense	WT log % Antisense over Sense	WT log rowmean	WT rowmean	log Condition (antisense/sense) / WT (antisense/sense) 	log HS % / WT % 	log OK % / WT % 	Antisense up in Condition
tdp-1(ok803)	WBGene00001938						4.755115386193267	0.011773805431419732	-4.4418780937869675	8.68041687251825	5886.5			137.0	11636.0	243	98141	0.0024760293862911525	-6.001099055776601	10.803486287633305	49192.0	1.5592209619896338		1.5592209619896338	True
tdp-1(ok803)	WBGene00009035						1.2077487953628137	0.00528084493518963	-5.243669168462602	7.646831391430482	2094.0			22.0	4166.0	27	6175	0.00437246963562753	-5.432427295491849	8.03947991910045	3101.0	0.18875812702924746		0.18875812702924746	True
tdp-1(ok803)	WBGene00002192						1.9956089179270702	0.009015506671474938	-4.708809220747577	7.243512974665482	1399.0			25.0	2773.0	17	3763	0.00451767207015679	-5.399758446537221	7.5443321080536885	1890.0	0.690949225789644		0.690949225789644	True
tdp-1(ok803)	WBGene00007514						1.7671802873675313	0.012873025160912814	-4.3526212297572755	6.7633073746162635	865.5			22.0	1709.0	18	2471	0.007284500202347228	-4.9220064480924455	7.126489121807647	1244.5	0.5693852183351703		0.5693852183351703	True
tdp-1(ok803)	WBGene00045154						1.3132147627746067	0.0006763120137032191	-7.298856029674204	11.27921376699396	79159.0			107.0	158211.0	48	93203	0.0005150048818171089	-7.571334178088944	10.749902880749206	46625.5	0.27247814841473933		0.27247814841473933	True
tdp-1(ok803)	WBGene00006406						4.0332441884385934	0.00740588356305287	-4.9054805185893455	7.803230871142372	2448.5			36.0	4861.0	15	8169	0.001836210062431142	-6.300051580239659	8.316789127071518	4092.0	1.394571061650314		1.394571061650314	True
tdp-1(ok803)	WBGene00008720						1.8303699455119014	0.012092534174553101	-4.415167027176186	6.869534066161939	962.5			23.0	1902.0	22	3330	0.006606606606606606	-5.019685129616174	7.424165281042028	1676.0	0.6045181024399877		0.6045181024399877	True
tdp-1(ok803)	WBGene00009587						1.1642304965736083	0.008911994058670627	-4.720357262463653	7.214136428866403	1358.5			24.0	2693.0	33	4311	0.007654836464857342	-4.872417613280654	7.683403681053826	2172.0	0.1520603508170011		0.1520603508170011	True
tdp-1(ok803)	WBGene00004480						2.358682646286861	0.010170603674540682	-4.58825371232139	7.339212967364555	1539.5			31.0	3048.0	34	7885	0.004311984781230184	-5.4463569747809775	8.283873033650467	3959.5	0.8581032624595866		0.8581032624595866	True
tdp-1(ok803)	WBGene00010350						1.0869565217391304	1.0	0.0	3.8066624897703196	45.0			45.0	45.0	69	75	0.92	-0.08338160893905101	4.276666119016055	72.0	0.083381608939051		0.083381608939051	True
tdp-1(ok803)	WBGene00014089						1.396276595744681	0.6382978723404256	-0.44895022004790314	3.6506582412937387	38.5			30.0	47.0	32	70	0.45714285714285713	-0.7827593392496325	3.9318256327243257	51.0	0.33380911920172934		0.33380911920172934	True
tdp-1(ok803)	WBGene00014095						1.670282283477626	0.004398447606727037	-5.426503616965307	8.264105763728956	3882.0			34.0	7730.0	39	14810	0.0026333558406482107	-5.939496261132198	8.912540621336117	7424.5	0.5129926441668916		0.5129926441668916	True
tdp-1(ok803)	WBGene00014097						1.1613459879206214	0.08628127696289906	-2.4501426573516603	6.444925853484402	629.5			100.0	1159.0	100	1346	0.07429420505200594	-2.599722324216582	6.583409222158765	723.0	0.14957966686492155		0.14957966686492155	True
tdp-1(ok803)	WBGene00006759						1.814411003984535	0.01131855309218203	-4.481312033088443	9.067277989134345	8667.0			194.0	17140.0	217	34786	0.006238141781176335	-5.077072932427639	9.77004187052406	17501.5	0.5957608993391963		0.5957608993391963	True
tdp-1(ok803)	WBGene00011739						1.8974358974358974	0.46153846153846156	-0.7731898882334817	4.816241156068032	123.5			78.0	169.0	81	333	0.24324324324324326	-1.413693335308005	5.332718793265369	207.0	0.6405034470745233		0.6405034470745233	True
tdp-1(ok803)	WBGene00005015						1.1870765497016886	0.008228840125391849	-4.800110206741258	7.159680631721799	1286.5			21.0	2552.0	31	4472	0.006932021466905188	-4.971603810349789	7.719351939741626	2251.5	0.17149360360853125		0.17149360360853125	True
tdp-1(ok803)	WBGene00000703						3.485006236104333	0.010248901903367497	-4.580584710515477	7.22983877815125	1380.0			28.0	2732.0	27	9181	0.002940856115891515	-5.829054544139371	8.434680769841773	4604.0	1.2484698336238942		1.2484698336238942	True
tdp-1(ok803)	WBGene00016590						3.6377769141080454	0.6265060240963856	-0.46759688921517056	4.212127597878484	67.5			52.0	83.0	31	180	0.17222222222222222	-1.7589696464050641	4.658710952916121	105.5	1.2913727571898936		1.2913727571898936	True
tdp-1(ok803)	WBGene00016585						1.630909090909091	0.92	-0.08338160893905101	4.564348191467836	96.0			92.0	100.0	44	78	0.5641025641025641	-0.5725191927713306	4.110873864173311	61.0	0.4891375838322796		0.4891375838322796	True
tdp-1(ok803)	WBGene00004492						2.8536194746957078	0.004484304932735426	-5.407171771460119	7.80954132465341	2464.0			22.0	4906.0	14	8909	0.0015714446065776182	-6.455759951105385	8.403240311340205	4461.5	1.0485881796452663		1.0485881796452663	True
tdp-1(ok803)	WBGene00007779						2.633046383142747	0.3812154696132597	-0.9643905266685663	4.8283137373023015	125.0			69.0	181.0	43	297	0.1447811447811448	-1.9325320231091372	5.135798437050262	170.0	0.9681414964405709		0.9681414964405709	True
tdp-1(ok803)	WBGene00007778						2.5261324041811846	0.6097560975609756	-0.49469624183610705	3.4965075614664802	33.0			25.0	41.0	28	116	0.2413793103448276	-1.4213856809311607	4.276666119016055	72.0	0.9266894390950536		0.9266894390950536	True
tdp-1(ok803)	WBGene00003150						2.638537119379384	0.010568852968604289	-4.549844002622865	7.39357073974396	1625.5			34.0	3217.0	23	5742	0.004005572971090212	-5.520068644751859	7.966413252143214	2882.5	0.9702246421289946		0.9702246421289946	True
tdp-1(ok803)	WBGene00001007						6.262597402597402	0.07012987012987013	-2.657406468283455	5.327876168789581	206.0			27.0	385.0	10	893	0.011198208286674132	-4.492001487882454	6.11257537285704	451.5	1.8345950195989982		1.8345950195989982	True
tdp-1(ok803)	WBGene00004424						2.051146756718728	0.010341916420430562	-4.571550086608104	7.780512008832564	2393.5			49.0	4738.0	57	11305	0.005042016806722689	-5.28994911687752	8.644882552557126	5681.0	0.7183990302694158		0.7183990302694158	True
tdp-1(ok803)	WBGene00013385						2.3620599054125067	7.045454545454546	1.952382663560931	4.483002552013883	88.5			155.0	22.0	173	58	2.9827586206896552	1.0928485839513595	4.749270529961848	115.5	0.8595340796095712		0.8595340796095712	True
tdp-1(ok803)	WBGene00012869						1.1696428571428572	0.75	-0.2876820724517809	3.817712325956905	45.5			39.0	52.0	84	131	0.6412213740458015	-0.444380524357838	4.677490847567717	107.5	0.15669845190605705		0.15669845190605705	True
tdp-1(ok803)	WBGene00012866						2.6472727272727274	6.363636363636363	1.8505999692509885	4.394449154672439	81.0			140.0	22.0	125	52	2.4038461538461537	0.8770700187208738	4.483002552013883	88.5	0.9735299505301147		0.9735299505301147	True
tdp-1(ok803)	WBGene00004430						2.8123978269125978	0.013672616786935056	-4.292360221040199	7.1963119688445785	1334.5			36.0	2633.0	46	9462	0.004861551469034031	-5.326397659701998	8.46674164792014	4754.0	1.034037438661799		1.034037438661799	True
tdp-1(ok803)	WBGene00003085						1.5353301565690947	0.008849557522123894	-4.727387818712341	7.893198869544609	2679.0			47.0	5311.0	65	11277	0.005763944311430345	-5.156133262336651	8.643120748014027	5671.0	0.42874544362431005		0.42874544362431005	True
tdp-1(ok803)	WBGene00014593						1.506100133308584	0.0027398058818385845	-5.89986820713617	9.75275186830136	17201.5			94.0	34309.0	38	20889	0.0018191392598975538	-6.309391823884271	9.255648289680725	10463.5	0.40952361674810067		0.40952361674810067	True
tdp-1(ok803)	WBGene00013307						1.8206406298677391	0.02019315188762072	-3.9024117475180327	6.364750756851911	581.0			23.0	1139.0	31	2795	0.0110912343470483	-4.501600181104053	7.253470382684528	1413.0	0.5991884335860208		0.5991884335860208	True
tdp-1(ok803)	WBGene00013311						4.71564858029895	0.01223348479552604	-4.403578431560697	7.277938572945661	1448.0			35.0	2861.0	17	6553	0.0025942316496261253	-5.954464894983281	8.09712193091871	3285.0	1.5508864634225843		1.5508864634225843	True
tdp-1(ok803)	WBGene00004487						2.7088021894093686	0.007942973523421588	-4.83546757465892	7.813793634391941	2474.5			39.0	4910.0	32	10913	0.002932282598735453	-5.831974115313363	8.607490829397017	5472.5	0.9965065406544434		0.9965065406544434	True
tdp-1(ok803)	WBGene00012766						1.7027027027027026	0.5675675675675675	-0.5663954749208014	3.367295829986474	29.0			21.0	37.0	25	75	0.3333333333333333	-1.0986122886681098	3.912023005428146	50.0	0.5322168137473082		0.5322168137473082	True
tdp-1(ok803)	WBGene00012769						1.6707692307692306	0.011076923076923076	-4.502891336867673	7.404279118037268	1643.0			36.0	3250.0	48	7240	0.0066298342541436465	-5.016175474471871	8.200837258379849	3644.0	0.5132841376041978		0.5132841376041978	True
tdp-1(ok803)	WBGene00013809						2.242587601078167	3.7142857142857144	1.3121863889661687	3.4965075614664802	33.0			52.0	14.0	53	32	1.65625	0.5045560107523953	3.7495040759303713	42.5	0.8076303782137735		0.8076303782137735	True
tdp-1(ok803)	WBGene00002005						1.0863344762286125	0.0063818605000375405	-5.054295609710714	8.810161268297255	6702.0			85.0	13319.0	189	32172	0.00587467362924282	-5.137104772964317	9.691562092483593	16180.5	0.08280916325360316		0.08280916325360316	True
tdp-1(ok803)	WBGene00004045						1.3866666666666667	0.28	-1.2729656758128873	3.871201010907891	48.0			21.0	75.0	42	208	0.20192307692307693	-1.5998684614179497	4.8283137373023015	125.0	0.32690278560506225		0.32690278560506225	True
tdp-1(ok803)	WBGene00021909						1.0338461538461539	0.48	-0.7339691750802004	3.6109179126442243	37.0			24.0	50.0	39	84	0.4642857142857143	-0.7672551527136672	4.119037174812473	61.5	0.03328597763346676		0.03328597763346676	True
tdp-1(ok803)	WBGene00017937						2.3997201492537314	0.8203125	-0.1980699137620938	4.757891273005756	116.5			105.0	128.0	67	196	0.34183673469387754	-1.073422039839551	4.879006851617819	131.5	0.8753521260774574		0.8753521260774574	True
tdp-1(ok803)	WBGene00020702						4.282222222222222	4.555555555555555	1.5163474893680884	3.912023005428146	50.0			82.0	18.0	50	47	1.0638297872340425	0.06187540371808745	3.8815637979434374	48.5	1.4544720856500009		1.4544720856500009	True
tdp-1(ok803)	WBGene00020703						1.164705882352941	1.4666666666666666	0.3829922522561057	2.917770732084279	18.5			22.0	15.0	34	27	1.2592592592592593	0.23052365861183235	3.417726683613366	30.5	0.15246859364427334		0.15246859364427334	True
tdp-1(ok803)	WBGene00016030						1.3135504201680672	0.4019607843137255	-0.9114007465799633	4.269697449699962	71.5			41.0	102.0	56	183	0.30601092896174864	-1.1841344621062717	4.783316371371566	119.5	0.27273371552630843		0.27273371552630843	True
tdp-1(ok803)	WBGene00019328						2.007936507936508	0.7857142857142857	-0.2411620568168881	3.2188758248682006	25.0			22.0	28.0	27	69	0.391304347826087	-0.9382696385929302	3.871201010907891	48.0	0.6971075817760423		0.6971075817760423	True
tdp-1(ok803)	WBGene00020762						1.9282882488226918	0.01309823677581864	-4.335277655099809	6.913240209212707	1005.5			26.0	1985.0	23	3386	0.006792675723567632	-4.991910346763931	7.441027091577958	1704.5	0.6566326916641221		0.6566326916641221	True
tdp-1(ok803)	WBGene00020763						1.1336470588235295	0.042352941176470586	-3.161717411028252	6.093569770045136	443.0			36.0	850.0	60	1606	0.037359900373599	-3.2871573322846066	6.725033642166843	833.0	0.1254399212563542		0.1254399212563542	True
tdp-1(ok803)	WBGene00022106						3.6666666666666665	3.0	1.0986122886681098	2.6390573296152584	14.0			21.0	7.0	18	22	0.8181818181818182	-0.2006706954621511	2.995732273553991	20.0	1.2992829841302609		1.2992829841302609	True
tdp-1(ok803)	WBGene00022497						1.6283536983084748	0.03116710875331565	-3.468391946857843	6.656083644053389	777.5			47.0	1508.0	61	3187	0.019140257295262003	-3.955961450244025	7.392647520721623	1624.0	0.4875695033861822		0.4875695033861822	True
tdp-1(ok803)	WBGene00022348						1.6106070603761136	0.053117782909930716	-2.93524351207334	5.429345628954441	228.0			23.0	433.0	28	849	0.03297997644287397	-3.4118546761361435	6.083359811812238	438.5	0.4766111640628033		0.4766111640628033	True
tdp-1(ok803)	WBGene00002025						1.3548585142601999	0.009534706331045004	-4.652816839455444	7.188035021667156	1323.5			25.0	2622.0	41	5826	0.007037418468932372	-4.956513870815072	7.983951528365915	2933.5	0.3036970313596278		0.3036970313596278	True
tdp-1(ok803)	WBGene00004128						1.3900499064254521	0.013100436681222707	-4.33510971488613	6.699500340161678	812.0			21.0	1603.0	28	2971	0.009424436216762033	-4.664449365287403	7.312886998189064	1499.5	0.32933965040127366		0.32933965040127366	True
tdp-1(ok803)	WBGene00021697						1.5563633809247845	0.010677344010677344	-4.539631164516937	7.322840630467292	1514.5			32.0	2997.0	38	5539	0.006860444123487994	-4.981983098306718	7.933259095829609	2788.5	0.44235193378978155		0.44235193378978155	True
tdp-1(ok803)	WBGene00004884						1.9748109058927001	0.022867194371152155	-3.778051955729054	6.365610971958719	581.5			26.0	1137.0	25	2159	0.01157943492357573	-4.458524605646606	6.9957661563048505	1092.0	0.6804726499175526		0.6804726499175526	True
tdp-1(ok803)	WBGene00002915						3.4962112790870017	0.021315028901734104	-3.8483428728318407	7.253824177133645	1413.5			59.0	2768.0	39	6397	0.006096607784899171	-5.100022763320491	8.076515327552329	3218.0	1.2516798904886506		1.2516798904886506	True
tdp-1(ok803)	WBGene00022175						1.856280193236715	0.8055555555555556	-0.21622310846963594	3.481240089335692	32.5			29.0	36.0	23	53	0.4339622641509434	-0.8347976976229721	3.6375861597263857	38.0	0.6185745891533362		0.6185745891533362	True
tdp-1(ok803)	WBGene00000898						1.3958341361902193	0.007630351844001695	-4.8756213215115105	7.773594467360194	2377.0			36.0	4718.0	44	8049	0.00546651757982358	-5.2091135051754724	8.305607588935757	4046.5	0.3334921836639623		0.3334921836639623	True
tdp-1(ok803)	WBGene00006725						3.9596681233770354	0.008182912154031288	-4.8057071826733875	7.64707014038709	2094.5			34.0	4155.0	38	18388	0.0020665651511855556	-6.181867397199733	9.128370809108931	9213.0	1.3761602145263458		1.3761602145263458	True
tdp-1(ok803)	WBGene00019168						1.937960235640648	0.007731958762886598	-4.862393050955164	7.221470528480734	1368.5			21.0	2716.0	28	7018	0.003989740666856654	-5.524029045967956	8.167068178341237	3523.0	0.6616359950127928		0.6616359950127928	True
tdp-1(ok803)	WBGene00020102						2.1543590805549804	0.009567198177676537	-4.6494148877858485	7.010311867307229	1108.0			21.0	2195.0	22	4954	0.0044408558740411785	-5.416908156690989	7.81923445385907	2488.0	0.7674932689051404		0.7674932689051404	True
tdp-1(ok803)	WBGene00004428						3.217137702203383	0.006339516318384597	-5.060952803918885	7.669961995473577	2143.0			27.0	4259.0	19	9642	0.001970545529973035	-6.229444855799127	8.482705260957564	4830.5	1.1684920518802426		1.1684920518802426	True
tdp-1(ok803)	WBGene00008117						1.605412483631602	0.0379746835443038	-3.270835563798912	5.910796644040527	369.0			27.0	711.0	29	1226	0.02365415986949429	-3.744216286509683	6.441743671005939	627.5	0.4733807227107709		0.4733807227107709	True
tdp-1(ok803)	WBGene00008120						12.682880486414593	0.6425992779783394	-0.44223395589525333	5.427150238391005	227.5			178.0	277.0	19	375	0.050666666666666665	-2.9824870468039704	5.2832037287379885	197.0	2.540253090908717		2.540253090908717	True
tdp-1(ok803)	WBGene00007577						2.987881508078994	0.06283662477558348	-2.7672171784378703	5.69035945432406	296.0			35.0	557.0	20	951	0.02103049421661409	-3.8617817889913995	6.18517928773138	485.5	1.094564610553529		1.094564610553529	True
tdp-1(ok803)	WBGene00007579						1.2172709294660515	0.03414634146341464	-3.377099830083095	5.762051382780177	318.0			21.0	615.0	37	1319	0.028051554207733132	-3.57371124007309	6.519147287940395	678.0	0.19661140998999538		0.19661140998999538	True
tdp-1(ok803)	WBGene00003476						2.2099417171037885	0.006500784577449003	-5.03583240514179	7.716460800176355	2245.0			29.0	4461.0	20	6799	0.0029416090601559054	-5.828798547972468	8.134320931960708	3409.5	0.792966142830678		0.792966142830678	True
tdp-1(ok803)	WBGene00004414						3.493660990448999	0.00820842255531763	-4.802594510967802	8.351728751688706	4237.5			69.0	8406.0	42	17876	0.002349518908033117	-6.053544691769973	9.100413892597578	8959.0	1.2509501808021712		1.2509501808021712	True
tdp-1(ok803)	WBGene00006575						4.254065040650406	0.18699186991869918	-1.6766901394432678	4.983606621708336	146.0			46.0	246.0	20	455	0.04395604395604396	-3.1245651453969594	5.470167623474696	237.5	1.4478750059536916		1.4478750059536916	True
tdp-1(ok803)	WBGene00006537						2.502921418528355	0.004061865333541634	-5.5061129691205215	8.07511596481134	3213.5			26.0	6401.0	25	15405	0.0016228497241155468	-6.423571586162567	8.950921764797261	7715.0	0.9174586170420461		0.9174586170420461	True
tdp-1(ok803)	WBGene00007624						1.810223895598694	0.004547454892181312	-5.393187566877639	8.138564737261632	3424.0			31.0	6817.0	27	10748	0.002512095273539263	-5.986638103731053	8.591836734412004	5387.5	0.5934505368534138		0.5934505368534138	True
tdp-1(ok803)	WBGene00011278						1.3619909502262444	1.2352941176470589	0.21130909366720696	2.9444389791664403	19.0			21.0	17.0	39	43	0.9069767441860465	-0.09763846956391604	3.713572066704308	41.0	0.308947563231123		0.308947563231123	True
tdp-1(ok803)	WBGene00006959						3.709490096253281	0.02481902792140641	-3.696144665105349	6.205567353770043	495.5			24.0	967.0	13	1943	0.0066906845084920225	-5.007039091915903	6.885509670034818	978.0	1.3108944268105545		1.3108944268105545	True
tdp-1(ok803)	WBGene00011282						1.79554540262707	0.016643550624133148	-4.0957324874969485	6.597145701886651	733.0			24.0	1442.0	34	3668	0.009269356597600873	-4.681041308760194	7.523481312573497	1851.0	0.5853088212632452		0.5853088212632452	True
tdp-1(ok803)	WBGene00011203						2.586021505376344	1.0833333333333333	0.08004270767353636	3.2188758248682006	25.0			26.0	24.0	31	74	0.4189189189189189	-0.8700778887190235	3.960813169597578	52.5	0.9501205963925599		0.9501205963925599	True
tdp-1(ok803)	WBGene00045168						1.0837267688579642	0.018838304552590265	-3.9718630057841633	9.956672806039782	21092.5			780.0	41405.0	1078	62015	0.017382891235991293	-4.052268818780488	10.359217926791843	31546.5	0.08040581299632438		0.08040581299632438	True
tdp-1(ok803)	WBGene00004132						1.7358228861029608	0.006952965235173824	-4.968587057852757	7.808729306744399	2462.0			34.0	4890.0	46	11484	0.004005572971090212	-5.520068644751859	8.65956043270316	5765.0	0.5514815868991032		0.5514815868991032	True
tdp-1(ok803)	WBGene00000465						1.6663189166095362	0.005544129482249843	-5.1950156619830965	8.63453168383347	5622.5			62.0	11183.0	72	21640	0.0033271719038817007	-5.7056326139443625	9.292473201514705	10856.0	0.5106169519612657		0.5106169519612657	True
tdp-1(ok803)	WBGene00000223						1.6134046692607005	0.010214007782101167	-4.583995188851633	6.945532643316167	1038.5			21.0	2056.0	25	3949	0.006330716637123322	-5.062341836418449	7.594381242551817	1987.0	0.478346647566816		0.478346647566816	True
tdp-1(ok803)	WBGene00000396						1.7135442045719371	0.006758331391284083	-4.9969792550050505	7.67786350067821	2160.0			29.0	4291.0	22	5578	0.003944065973467192	-5.535543114829118	7.937374696163295	2800.0	0.5385638598240677		0.5385638598240677	True
tdp-1(ok803)	WBGene00009440						1.0779529468833373	0.0944700460829493	-2.359472467396097	6.163314804034641	475.0			82.0	868.0	95	1084	0.08763837638376384	-2.4345362903990506	6.379274719977426	589.5	0.07506382300295357		0.07506382300295357	True
tdp-1(ok803)	WBGene00009443						2.03306342780027	0.2948717948717949	-1.221214610760442	3.9219733362813143	50.5			23.0	78.0	19	131	0.1450381679389313	-1.9307583440347111	4.31748811353631	75.0	0.7095437332742691		0.7095437332742691	True
tdp-1(ok803)	WBGene00003112						1.273548387096774	0.6774193548387096	-0.3894647667617233	3.258096538021482	26.0			21.0	31.0	25	47	0.5319148936170213	-0.6312717768418579	3.58351893845611	36.0	0.2418070100801345		0.2418070100801345	True
tdp-1(ok803)	WBGene00008658						1.375	2.0	0.6931471805599453	2.803360380906535	16.5			22.0	11.0	32	22	1.4545454545454546	0.3746934494414107	3.295836866004329	27.0	0.3184537311185346		0.3184537311185346	True
tdp-1(ok803)	WBGene00001259						1.534751873154781	0.005598880223955209	-5.1851886612437	7.82982925561202	2514.5			28.0	5001.0	34	9320	0.003648068669527897	-5.613557383063475	8.450412157725886	4677.0	0.42836872181977576		0.42836872181977576	True
tdp-1(ok803)	WBGene00004469						1.6224962031262753	0.004958328937651651	-5.306686502742983	8.46863300080086	4763.0			47.0	9479.0	53	17343	0.0030559880066885776	-5.790652332198464	9.070848393157585	8698.0	0.483965829455481		0.483965829455481	True
tdp-1(ok803)	WBGene00003210						1.6194489893731305	0.0049085229808121375	-5.316782201002557	7.719573989259581	2252.0			22.0	4482.0	27	8908	0.0030309833857207003	-5.798868162372929	8.404584247033583	4467.5	0.4820859613703728		0.4820859613703728	True
tdp-1(ok803)	WBGene00016446						1.7040110650069158	0.058091286307053944	-2.8457396038753964	5.541263545158426	255.0			28.0	482.0	24	704	0.03409090909090909	-3.378724525810097	5.8971538676367405	364.0	0.5329849219347005		0.5329849219347005	True
tdp-1(ok803)	WBGene00017825						1.0363482193329565	0.3180327868852459	-1.1456007981040288	5.303304908059076	201.0			97.0	305.0	174	567	0.30687830687830686	-1.181304004513223	5.914853444736141	370.5	0.03570320640919428		0.03570320640919428	True
tdp-1(ok803)	WBGene00020097						1.6721725288953828	0.004442702208284333	-5.4164924821937595	8.254138688789187	3843.5			34.0	7653.0	44	16561	0.0026568443934545014	-5.9306161786712295	9.024311953250901	8302.5	0.5141236964774701		0.5141236964774701	True
tdp-1(ok803)	WBGene00195017						4.151387610770279	0.017169393319700067	-4.0646269384360805	10.486052273457096	35812.5			1209.0	70416.0	300	72537	0.004135820339964432	-5.488069580832519	10.502832166271975	36418.5	1.4234426423964395		1.4234426423964395	True
tdp-1(ok803)	WBGene00201261						2.337121404937643	0.017625349961822346	-4.0384170744910115	8.986759224930925	7996.5			277.0	15716.0	60	7956	0.007541478129713424	-4.887337077751762	8.2960476427647	4008.0	0.8489200032607502		0.8489200032607502	True
tdp-1(ok803)	WBGene00000107						2.18664047151277	0.011787819253438114	-4.440688547322468	6.937314081223682	1030.0			24.0	2036.0	22	4081	0.005390835579514825	-5.22305488204749	7.626326511882241	2051.5	0.7823663347250219		0.7823663347250219	True
tdp-1(ok803)	WBGene00004728						1.991131351869607	0.014381591562799617	-4.241806253898562	6.964135612418245	1058.0			30.0	2086.0	20	2769	0.007222824124232575	-4.9305092496169705	7.240291207067544	1394.5	0.6887029957184085		0.6887029957184085	True
tdp-1(ok803)	WBGene00019633						2.847222222222222	4.1	1.410986973710262	3.2386784521643803	25.5			41.0	10.0	36	25	1.44	0.36464311358790924	3.417726683613366	30.5	1.0463438601223527		1.0463438601223527	True
tdp-1(ok803)	WBGene00195016						2.9457853072735505	0.015537609116094296	-4.16449179941249	10.567630651968319	38856.5			1189.0	76524.0	342	64840	0.00527452190006169	-5.244867238787007	10.39179145561983	32591.0	1.080375439374517		1.080375439374517	True
tdp-1(ok803)	WBGene00000229						1.857969690046455	0.004569339730408956	-5.388386563636904	8.794142877288975	6595.5			60.0	13131.0	60	24397	0.0024593187687010696	-6.007870890680449	9.411524571935965	12228.5	0.6194843270435445		0.6194843270435445	True
tdp-1(ok803)	WBGene00001740						1.5489386792452828	0.09973045822102426	-2.3052841499632106	5.318119993844216	204.0			37.0	371.0	32	497	0.06438631790744467	-2.742854123296902	5.577841251298354	264.5	0.43756997333369135		0.43756997333369135	True
tdp-1(ok803)	WBGene00220233						1.8333333333333335	0.13095238095238096	-2.032921526044943	4.553876891600541	95.0			22.0	168.0	10	140	0.07142857142857142	-2.639057329615259	4.31748811353631	75.0	0.6061358035703156		0.6061358035703156	True
tdp-1(ok803)	WBGene00004095						1.181641739924649	0.008676789587852495	-4.747103681876758	7.240649694255466	1395.0			24.0	2766.0	38	5175	0.007342995169082126	-4.914008458407184	7.86576360420816	2606.5	0.16690477653042624		0.16690477653042624	True
tdp-1(ok803)	WBGene00021316						2.206267354224514	0.010710035700119	-4.5365740611835905	7.149916836132109	1274.0			27.0	2521.0	22	4532	0.0048543689320388345	-5.327876168789581	7.7306140660637395	2277.0	0.7913021076059904		0.7913021076059904	True
tdp-1(ok803)	WBGene00020779						2.552091992241618	0.021612635078969242	-3.8344771779531968	6.42080892900609	614.5			26.0	1203.0	24	2834	0.008468595624558928	-4.77139058990268	7.264730177929867	1429.0	0.9369134119494833		0.9369134119494833	True
tdp-1(ok803)	WBGene00003371						3.5741239892183287	0.008086253369272238	-4.817589773939325	7.870165946469845	2618.0			42.0	5194.0	23	10166	0.0022624434389140274	-6.091309882077698	8.53591680541434	5094.5	1.2737201081383727		1.2737201081383727	True
tdp-1(ok803)	WBGene00018967						2.064	0.01818181818181818	-4.007333185232471	6.590301048196686	728.0			26.0	1430.0	25	2838	0.008809020436927413	-4.731979032851787	7.266478124538169	1431.5	0.7246458476193163		0.7246458476193163	True
tdp-1(ok803)	WBGene00000420						1.913295784263526	0.21889400921658986	-1.5191676424998641	5.577841251298354	264.5			95.0	434.0	81	708	0.11440677966101695	-2.167994939021281	5.977619140285929	394.5	0.6488272965214169		0.6488272965214169	True
tdp-1(ok803)	WBGene00015470						1.1677083333333333	0.07421383647798742	-2.6008046707486123	6.056784013228625	427.0			59.0	795.0	64	1007	0.06355511420059583	-2.7558478093588903	6.283200889887803	535.5	0.155043138610278		0.155043138610278	True
tdp-1(ok803)	WBGene00045089						2.781262626262626	0.0015555555555555555	-6.465922526703098	8.818852130798813	6760.5			21.0	13500.0	22	39335	0.0005592983348163213	-7.488827533405027	9.887281948189194	19678.5	1.0229050067019292		1.0229050067019292	True
tdp-1(ok803)	WBGene00003918						1.8190556343019133	0.00956768249468462	-4.649364266408431	7.261576153937963	1424.5			27.0	2822.0	24	4563	0.005259697567389875	-5.247681750579457	7.737834314037227	2293.5	0.5983174841710266		0.5983174841710266	True
tdp-1(ok803)	WBGene00018831						1.3853383458646618	0.7857142857142857	-0.2411620568168881	4.135166556742356	62.5			55.0	70.0	38	67	0.5671641791044776	-0.5671064596645803	3.960813169597578	52.5	0.3259444028476923		0.3259444028476923	True
tdp-1(ok803)	WBGene00015083						2.2728161738132187	0.007589447054571739	-4.880996542063503	7.2399325913204695	1394.0			21.0	2767.0	17	5091	0.003339226085248478	-5.70201620984612	7.845416036592485	2554.0	0.8210196677826169		0.8210196677826169	True
tdp-1(ok803)	WBGene00015084						2.4126984126984126	9.5	2.2512917986064953	4.297285406218791	73.5			133.0	14.0	126	32	3.9375	1.3705460041517514	4.3694478524670215	79.0	0.8807457944547437		0.8807457944547437	True
tdp-1(ok803)	WBGene00017166						3.275060024009604	0.013505402160864346	-4.304665513516413	7.431595839825622	1688.5			45.0	3332.0	32	7760	0.004123711340206186	-5.491001710377538	8.267705664762426	3896.0	1.1863361968611243		1.1863361968611243	True
tdp-1(ok803)	WBGene00016194						2.1607012131353276	0.005490483162518302	-5.20473901958847	7.918264686095274	2747.0			30.0	5464.0	28	11019	0.002541065432434885	-5.975171824312573	8.61676699631233	5523.5	0.7704328047241026		0.7704328047241026	True
