GeneID	X.BAMS.N2WT_INP_.bam	X.BAMS.N2HS_INP_.bam	X.BAMS.N2.J2.1_.bam	X.BAMS.N2.J2.2_.bam	X.BAMS.N2.J2.3_.bam	X.BAMS.N2HS_J2A_.bam	X.BAMS.N2HS_J2B_.bam
WBGene00021437	3	2	4	2	7	2	2
WBGene00023370	1	1	2	2	2	1	1
WBGene00021436	1	1	4	4	7	1	1
WBGene00196072	1	1	2	2	2	1	1
WBGene00021439	3	1	2	4	2	1	2
WBGene00202187	3	1	2	2	2	1	1
WBGene00023108	1	1	4	6	5	1	1
WBGene00023109	1	1	2	2	2	1	1
WBGene00001063	5	1	2	2	2	4	1
WBGene00200615	1	1	2	2	2	1	1
WBGene00019709	3	1	2	2	2	1	1
WBGene00021433	1	2	2	2	2	1	1
WBGene00199140	1	1	2	2	2	1	1
WBGene00201663	1	1	2	2	2	1	1
WBGene00002099	1	1	2	2	2	1	1
WBGene00023471	6	2	10	2	12	1	1
WBGene00021434	1	1	2	2	2	1	1
WBGene00023470	4	1	8	8	19	1	1
WBGene00021435	1	1	2	4	2	1	1
WBGene00021703	1	2	2	2	2	3	3
WBGene00021702	9	4	6	4	5	6	3
WBGene00004088	4	2	2	2	2	4	6
WBGene00021701	1	1	2	2	2	1	1
WBGene00021704	1	2	6	4	5	2	5
WBGene00021700	1	5	2	4	5	2	1
WBGene00021698	8	12	6	15	10	15	18
WBGene00196151	6	1	38	66	55	2	3
WBGene00200114	1	1	2	2	2	1	2
WBGene00021697	38	49	52	44	74	60	52
WBGene00021705	6	2	6	10	14	10	5
WBGene00003322	1	1	4	2	2	1	1
WBGene00003292	1	1	2	2	2	1	2
WBGene00003293	1	1	2	2	2	1	1
WBGene00003294	1	1	2	2	5	1	1
WBGene00016524	1	1	8	4	5	2	3
WBGene00195410	1	1	6	8	10	2	3
WBGene00016523	1	1	2	2	2	1	1
WBGene00189950	1	1	2	4	2	2	1
WBGene00016526	1	2	2	2	5	1	1
WBGene00016525	1	1	2	2	2	1	1
WBGene00005142	1	2	8	4	2	2	2
WBGene00016522	3	4	2	2	5	1	2
WBGene00167224	1	1	2	2	2	1	1
WBGene00016521	1	2	2	2	2	5	1
WBGene00016527	5	2	4	6	5	2	2
WBGene00016520	3	1	2	2	2	4	3
WBGene00016528	1	1	4	2	2	1	1
WBGene00016519	1	2	2	2	2	1	1
WBGene00005144	3	2	4	2	5	1	1
WBGene00020642	1	2	2	2	2	1	1
WBGene00020637	1	1	2	2	2	1	1
WBGene00020641	3	1	4	2	2	1	1
WBGene00020640	1	1	2	4	2	2	3
WBGene00020639	1	1	2	4	2	1	1
WBGene00020638	1	1	4	2	2	1	2
WBGene00044676	1	2	4	2	2	1	1
WBGene00021861	1	2	2	2	2	3	1
WBGene00021860	5	9	4	6	5	24	9
WBGene00021862	9	1	10	6	10	2	4
WBGene00021859	1	1	2	2	2	4	3
WBGene00198212	1	1	4	4	5	1	1
WBGene00021858	1	1	2	4	2	3	4
WBGene00044403	3	1	2	2	2	1	1
WBGene00021863	9	7	8	2	5	5	5
WBGene00167100	4	3	4	2	5	1	2
WBGene00174006	4	3	4	2	5	1	2
WBGene00021864	1	1	4	2	2	2	2
WBGene00206486	3	1	2	2	2	1	1
WBGene00021865	1	1	2	4	5	1	1
WBGene00171512	1	1	2	2	2	1	2
WBGene00021857	18	6	12	15	21	18	29
WBGene00021866	3	3	2	4	2	4	2
WBGene00021867	3	4	4	6	7	1	2
WBGene00021856	9	5	8	10	12	13	10
WBGene00004016	5	1	2	6	7	5	5
WBGene00001589	3	2	12	4	12	5	5
WBGene00005146	1	5	4	4	5	1	2
WBGene00019150	1	1	2	2	2	1	1
WBGene00019199	4	7	2	6	7	15	7
WBGene00019200	1	2	2	2	2	1	2
WBGene00197394	1	1	2	2	2	1	1
WBGene00199369	1	1	2	2	2	1	1
WBGene00019201	1	1	2	2	2	1	1
WBGene00000506	3	1	4	2	2	3	2
WBGene00198538	3	1	2	2	2	1	1
WBGene00019198	8	2	4	2	7	6	7
WBGene00021021	1	2	4	2	2	3	3
WBGene00021022	1	1	6	2	2	2	5
WBGene00021020	4	30	4	6	7	9	6
WBGene00165052	1	1	2	2	2	1	1
WBGene00021019	1	1	2	2	5	1	3
WBGene00021018	1	1	4	2	2	1	2
WBGene00021023	1	1	2	2	2	1	1
WBGene00017104	17	4	20	19	7	7	7
WBGene00219669	1	2	4	2	5	1	1
WBGene00219670	1	2	4	2	5	1	1
WBGene00017105	9	1	6	2	5	2	2
WBGene00017103	10	2	2	2	2	2	1
WBGene00003711	4	12	2	2	2	1	2
WBGene00017102	1	4	10	8	7	1	1
WBGene00017101	1	2	8	6	5	2	1
WBGene00017100	1	1	6	6	2	2	2
WBGene00017106	3	5	4	8	19	9	10
WBGene00017099	9	2	22	17	21	6	3
WBGene00004884	25	21	44	21	38	24	31
WBGene00021847	4	3	6	6	5	15	6
WBGene00021852	1	16	2	6	2	11	10
WBGene00021850	22	11	14	10	19	11	9
WBGene00004314	13	7	14	6	14	20	6
WBGene00021849	1	9	2	4	5	5	5
WBGene00000464	11	25	8	6	14	27	30
WBGene00001410	3	6	6	2	5	5	4
WBGene00197650	1	2	8	2	2	1	2
WBGene00198443	3	1	2	2	2	1	1
WBGene00201639	1	2	2	2	2	1	2
WBGene00021848	4	2	4	4	5	1	2
WBGene00021853	5	2	2	6	2	2	3
WBGene00021855	4	1	2	4	2	1	5
WBGene00021854	3	1	6	12	12	9	11
WBGene00022197	1	2	2	2	2	1	3
WBGene00000160	20	2	8	10	14	11	17
WBGene00022196	20	14	24	23	14	21	17
WBGene00007019	5	2	2	2	12	8	9
WBGene00220200	1	1	2	2	2	1	1
WBGene00022198	3	1	2	2	2	1	3
WBGene00022195	9	10	6	4	5	16	9
WBGene00022194	3	2	4	4	2	5	1
WBGene00022193	9	3	10	8	10	23	30
WBGene00022192	3	1	6	4	12	7	5
WBGene00022191	1	1	2	2	2	1	1
WBGene00019212	4	16	2	2	7	4	4
WBGene00196222	1	1	2	4	5	1	1
WBGene00199228	1	1	2	2	2	1	1
WBGene00201387	1	2	2	2	2	1	1
WBGene00198836	1	1	4	2	2	1	1
WBGene00196094	1	1	2	2	2	1	1
WBGene00200424	1	2	2	4	5	2	1
WBGene00023084	5	1	14	8	10	2	3
WBGene00002915	39	35	50	58	74	62	44
WBGene00003941	10	2	4	4	5	2	5
WBGene00200015	1	1	12	2	2	1	1
WBGene00022165	1	1	2	2	2	1	2
WBGene00022174	3	1	2	2	2	5	5
WBGene00022173	1	1	4	10	12	4	3
WBGene00022175	23	5	42	25	69	36	65
WBGene00023190	1	1	2	2	2	1	1
WBGene00022176	10	6	24	14	26	14	12
WBGene00022172	14	1	2	4	2	4	2
WBGene00022177	32	11	40	23	33	47	30
WBGene00022178	3	1	4	4	10	1	5
WBGene00022179	3	1	2	2	5	1	1
WBGene00022180	10	7	4	4	7	11	10
WBGene00195779	1	1	2	2	2	2	1
WBGene00022181	4	7	2	2	2	4	4
WBGene00166939	1	1	2	2	2	1	5
WBGene00022182	1	2	8	4	2	12	14
WBGene00002244	6	6	8	10	33	33	38
WBGene00220199	1	2	4	4	7	1	1
WBGene00022171	316	3	12	19	12	18	6
WBGene00022185	8	4	8	8	7	14	13
WBGene00022170	5	1	2	4	7	8	9
WBGene00022169	1	1	2	4	2	4	4
WBGene00044609	3	4	4	4	2	2	3
WBGene00006695	15	6	38	19	38	6	4
WBGene00044760	3	2	4	2	10	1	2
WBGene00022168	4	2	4	4	2	5	3
WBGene00007000	25	3	12	8	24	23	35
WBGene00022167	4	1	2	2	12	3	11
WBGene00022166	9	4	4	6	5	2	3
WBGene00022188	1	2	2	2	2	1	2
WBGene00022190	1	2	2	2	2	1	1
WBGene00022189	5	2	2	2	2	1	1
WBGene00019261	4	1	4	8	10	11	4
WBGene00019260	1	3	6	2	2	1	1
WBGene00018992	4	1	2	6	2	4	1
WBGene00171201	1	2	4	6	2	1	1
WBGene00018991	3	1	10	2	10	7	9
WBGene00018990	6	2	2	2	5	3	3
WBGene00023300	1	1	2	2	2	1	1
WBGene00202462	18	2	24	14	24	5	7
WBGene00018989	3	1	2	2	5	1	2
WBGene00018988	1	1	2	2	2	1	1
WBGene00020598	1	3	2	4	2	4	3
WBGene00020597	4	1	2	2	2	4	3
WBGene00020599	9	2	2	2	2	1	1
WBGene00019994	64	6	14	4	19	8	6
WBGene00019995	4	2	14	8	19	1	2
WBGene00019996	14	2	50	37	33	1	2
WBGene00196541	1	2	2	4	2	1	1
WBGene00219718	1	1	2	2	2	1	1
WBGene00019997	5	3	6	6	2	4	5
WBGene00194747	3	3	2	4	2	1	1
WBGene00019157	15	7	12	8	21	34	25
WBGene00019158	5	3	2	8	2	4	6
WBGene00019159	3	1	2	2	5	1	1
WBGene00021916	1	2	2	2	2	1	1
WBGene00021917	3	3	2	2	2	1	1
WBGene00195489	1	1	2	2	2	2	1
WBGene00021915	3	8	4	4	5	2	4
WBGene00021918	9	2	2	6	5	2	3
WBGene00000898	44	8	42	37	64	35	43
WBGene00219761	1	17	10	2	5	4	5
WBGene00021919	3	2	4	4	2	1	2
WBGene00167539	1	1	2	2	2	1	1
WBGene00198018	1	1	6	2	2	1	1
WBGene00199239	1	1	2	2	2	1	1
WBGene00019169	3	2	4	2	5	2	2
WBGene00019171	1	1	4	2	2	1	1
WBGene00019170	10	2	4	6	2	2	3
WBGene00219989	3	2	2	2	2	1	1
WBGene00200113	1	2	2	2	2	1	2
WBGene00201287	1	1	2	2	2	1	1
WBGene00196696	1	1	12	6	14	2	3
WBGene00195901	1	1	2	2	2	1	1
WBGene00006725	38	7	38	15	60	155	267
WBGene00045092	1	1	2	2	2	1	1
WBGene00044940	1	1	2	2	5	3	2
WBGene00019168	28	7	18	14	36	17	25
WBGene00004787	4	3	2	2	5	5	4
WBGene00019167	3	4	6	4	10	2	4
WBGene00023307	1	1	2	2	2	1	1
WBGene00023373	1	1	2	2	2	1	1
WBGene00021818	6	1	2	2	2	1	2
WBGene00023375	3	1	4	2	5	1	1
WBGene00023376	1	1	2	2	2	1	1
WBGene00023377	1	1	2	2	2	1	1
WBGene00021819	3	2	4	6	5	3	3
WBGene00023378	1	1	2	2	2	1	1
WBGene00023379	1	1	2	2	2	1	1
WBGene00023380	1	1	2	4	2	1	1
WBGene00023381	1	1	2	2	2	1	1
WBGene00021820	1	3	2	2	2	1	4
WBGene00021817	1	1	2	4	2	2	2
WBGene00003175	5	4	8	12	17	7	10
WBGene00003304	1	1	2	2	2	1	1
WBGene00016634	6	2	2	2	2	1	1
WBGene00219660	1	1	2	2	2	1	1
WBGene00219661	1	1	2	2	2	1	1
WBGene00016635	3	1	2	2	2	1	1
WBGene00016633	10	1	2	2	2	2	1
WBGene00020104	8	8	2	2	2	2	5
WBGene00020103	5	1	6	8	2	2	2
WBGene00020102	22	7	22	19	33	30	40
WBGene00020101	1	1	2	2	2	1	2
WBGene00020100	9	3	2	2	2	1	2
WBGene00023332	1	1	2	2	2	1	1
WBGene00023333	1	1	2	2	2	1	1
WBGene00023334	1	1	2	2	2	1	1
WBGene00023127	1	1	2	2	2	1	1
WBGene00020105	3	2	6	2	5	1	1
WBGene00006452	3	1	2	2	2	1	2
WBGene00001494	3	1	2	2	5	4	3
WBGene00019174	4	16	2	2	2	5	3
WBGene00021799	6	8	8	2	7	2	9
WBGene00201324	1	1	2	2	2	1	1
WBGene00021800	10	3	6	6	5	7	14
WBGene00219264	1	1	2	2	2	1	1
WBGene00050917	1	1	2	2	2	1	1
WBGene00021801	1	1	2	4	2	3	1
WBGene00021804	1	1	2	2	2	2	2
WBGene00021805	1	1	4	4	2	3	4
WBGene00021806	3	2	2	2	2	2	2
WBGene00021807	1	2	2	2	2	1	1
WBGene00021808	1	3	2	4	5	10	7
WBGene00021803	9	2	28	23	14	1	2
WBGene00021814	29	2	8	4	2	8	8
WBGene00021815	4	1	2	2	5	4	2
WBGene00021813	5	5	6	8	10	5	16
WBGene00021812	5	2	2	4	5	3	3
WBGene00196747	1	1	2	2	2	1	1
WBGene00021811	8	1	20	12	12	9	9
WBGene00021816	32	12	60	56	91	33	46
WBGene00021810	13	3	10	4	7	10	8
WBGene00021809	1	2	2	2	2	1	1
WBGene00014758	1	1	2	2	2	1	1
WBGene00001559	6	7	6	2	2	6	3
WBGene00199325	1	1	2	2	2	1	1
WBGene00196864	1	1	2	2	2	1	1
WBGene00201924	1	1	2	2	2	1	1
WBGene00170659	1	1	2	2	2	1	1
WBGene00004183	1	8	2	2	5	3	2
WBGene00201429	1	1	2	2	2	1	1
WBGene00195271	1	5	2	2	2	1	1
WBGene00196295	5	2	2	4	2	2	1
WBGene00009738	23	53	32	39	36	48	39
WBGene00199213	1	1	2	2	2	1	2
WBGene00199993	1	2	2	2	2	5	9
WBGene00199910	3	3	2	2	2	1	1
WBGene00014299	1	2	2	2	2	1	1
WBGene00008348	70	8	20	10	33	97	94
WBGene00003372	6	2	8	4	10	14	11
WBGene00010303	37	26	14	4	21	13	16
WBGene00010304	9	2	2	4	10	8	7
WBGene00003795	24	8	28	31	67	101	107
WBGene00010305	1	1	2	2	2	1	3
WBGene00010302	6	8	18	10	14	8	4
WBGene00010306	24	5	18	12	14	7	15
WBGene00219986	1	1	2	2	2	1	1
WBGene00010450	1	2	4	4	2	1	4
WBGene00197916	3	2	2	2	2	1	2
WBGene00014415	1	1	4	2	2	1	1
WBGene00010449	4	5	2	2	2	1	1
WBGene00202321	1	2	2	2	2	1	1
WBGene00199510	1	2	2	2	2	1	1
WBGene00004976	5	2	4	2	5	2	2
WBGene00010451	4	1	6	2	2	2	2
WBGene00219295	4	1	2	2	2	1	1
WBGene00007920	1	1	4	2	2	1	1
WBGene00007921	5	21	10	4	10	15	6
WBGene00007927	6	3	2	4	5	9	16
WBGene00007922	17	9	8	15	10	25	30
WBGene00007923	17	55	12	10	12	25	26
WBGene00007924	3	1	2	2	2	3	3
WBGene00007928	3	3	2	2	2	2	1
WBGene00196492	1	1	2	2	2	1	1
WBGene00196628	1	2	2	2	2	1	1
WBGene00007925	18	7	2	14	2	4	2
WBGene00007926	4	30	2	2	2	14	14
WBGene00001639	1	7	2	4	2	7	9
WBGene00010815	3	10	6	6	7	8	8
WBGene00010814	1	4	4	2	5	6	5
WBGene00004428	19	18	28	23	45	237	302
WBGene00010809	9	7	8	6	7	9	9
WBGene00010810	9	48	10	4	14	20	19
WBGene00219225	1	1	2	2	2	1	1
WBGene00010812	1	2	2	4	2	1	2
WBGene00010811	5	3	2	6	12	1	5
WBGene00010813	11	9	8	4	12	5	3
WBGene00004451	1	1	4	6	5	2	1
WBGene00197670	1	1	2	2	2	1	1
WBGene00008288	1	2	2	8	10	2	3
WBGene00000248	6	10	12	12	21	8	7
WBGene00198711	1	1	2	4	2	1	1
WBGene00199688	3	1	2	2	2	1	1
WBGene00044166	3	3	4	2	2	1	1
WBGene00219296	1	1	2	4	2	1	1
WBGene00008287	4	3	2	4	2	1	1
WBGene00008286	1	3	2	2	2	1	1
WBGene00200476	1	2	2	2	2	1	1
WBGene00003605	3	1	4	2	5	2	2
WBGene00200413	1	2	2	6	2	4	3
WBGene00008180	5	1	4	2	2	1	1
WBGene00199419	3	1	2	2	2	1	1
WBGene00197446	1	2	2	2	5	2	2
WBGene00196486	1	1	4	2	5	1	1
WBGene00196329	1	1	2	2	2	1	1
WBGene00004213	48	19	22	37	127	37	36
WBGene00195294	4	1	10	8	2	1	1
WBGene00004765	9	8	10	6	31	21	26
WBGene00202440	1	1	4	4	2	1	2
WBGene00007859	4	2	2	4	2	4	9
WBGene00201466	1	1	2	4	2	1	1
WBGene00219563	5	1	16	12	21	17	10
WBGene00007860	10	6	14	25	19	6	7
WBGene00196381	5	2	4	6	5	1	1
WBGene00006822	9	2	2	2	5	1	3
WBGene00008118	1	1	4	2	2	4	4
WBGene00008117	29	6	18	17	31	37	34
WBGene00008120	19	21	12	14	14	47	49
WBGene00219568	22	3	22	15	19	25	12
WBGene00008119	8	12	12	10	10	11	13
WBGene00219570	5	4	14	10	10	9	14
WBGene00008121	4	9	20	2	21	3	1
WBGene00219569	18	4	40	31	33	5	5
WBGene00195321	1	1	4	2	2	1	1
WBGene00201171	1	1	2	2	2	1	1
WBGene00202195	3	1	2	2	2	1	1
WBGene00012084	6	36	2	4	2	5	7
WBGene00000885	6	3	6	6	7	8	6
WBGene00003962	8	4	18	10	10	56	56
WBGene00007573	8	5	4	2	5	12	12
WBGene00007574	3	17	14	6	10	7	7
WBGene00006474	10	2	6	2	7	4	13
WBGene00007576	1	4	2	2	7	4	6
WBGene00007581	10	3	8	6	2	8	6
WBGene00007577	20	6	28	12	21	21	24
WBGene00007579	37	4	32	21	29	31	24
WBGene00007578	24	6	6	8	17	12	14
WBGene00184990	4	1	2	12	2	7	2
WBGene00007580	4	2	8	2	2	12	7
WBGene00045484	1	2	2	2	5	2	4
WBGene00009372	5	4	14	14	17	16	26
WBGene00009377	8	1	12	10	10	9	11
WBGene00009373	15	10	2	8	2	5	6
WBGene00009374	8	6	10	4	19	11	19
WBGene00199625	1	7	2	2	2	3	5
WBGene00003033	8	2	4	10	10	2	1
WBGene00009375	4	8	2	4	2	6	3
WBGene00008091	3	10	2	2	2	48	30
WBGene00008092	1	1	2	2	2	1	1
WBGene00002267	1	6	8	4	5	4	2
WBGene00000070	6	11	2	2	7	3	4
WBGene00200623	1	1	2	2	2	2	1
WBGene00201464	1	2	2	2	2	1	1
WBGene00202364	1	1	2	2	2	1	1
WBGene00199522	4	1	2	2	2	1	1
WBGene00200225	1	1	2	2	2	1	1
WBGene00200134	1	1	2	2	2	2	1
WBGene00003476	20	32	22	37	55	53	71
WBGene00197284	57	48	91	54	43	8	5
WBGene00011974	4	30	4	2	2	8	10
WBGene00006591	4	24	4	6	5	6	11
WBGene00001086	10	6	4	4	7	17	18
WBGene00220044	1	3	2	2	2	1	1
WBGene00000137	1	3	8	12	7	5	6
WBGene00011260	1	4	4	4	2	1	3
WBGene00007970	1	1	2	2	2	1	1
WBGene00194650	1	2	2	2	2	1	2
WBGene00007963	4	2	4	4	2	2	2
WBGene00007964	3	9	6	10	2	5	3
WBGene00014697	1	2	4	4	2	1	1
WBGene00044167	1	1	2	2	2	1	1
WBGene00007965	1	2	8	2	7	7	12
WBGene00007966	3	2	2	4	5	9	10
WBGene00007967	1	1	2	2	2	2	2
WBGene00168344	18	4	4	2	2	4	2
WBGene00000264	5	2	18	14	5	12	13
WBGene00164983	4	2	10	8	5	1	1
WBGene00007969	9	25	20	10	26	33	50
WBGene00004414	42	10	81	79	107	320	407
WBGene00006575	20	38	22	23	24	93	123
WBGene00171984	10	3	14	8	29	14	13
WBGene00014202	8	5	16	12	31	18	25
WBGene00003930	6	4	16	19	10	15	17
WBGene00014204	5	5	14	12	14	12	20
WBGene00014203	4	2	8	6	2	5	5
WBGene00014205	3	3	2	2	2	4	3
WBGene00014206	79	22	52	33	50	22	47
WBGene00014207	8	10	2	4	2	8	8
WBGene00009501	3	1	2	2	2	1	1
WBGene00009502	3	1	2	4	2	1	2
WBGene00003748	1	2	2	2	7	1	1
WBGene00219936	3	2	2	2	2	1	2
WBGene00009503	3	3	8	2	2	2	2
WBGene00169109	1	1	2	2	2	1	1
WBGene00011215	3	1	2	2	2	1	1
WBGene00011214	3	2	2	2	2	1	2
WBGene00003423	6	2	8	8	12	5	3
WBGene00012380	1	2	2	2	2	1	1
WBGene00012379	3	406	2	2	2	70	87
WBGene00044230	3	1	2	4	2	1	2
WBGene00007981	4	1	2	2	2	1	1
WBGene00007980	9	5	12	14	10	9	19
WBGene00219850	1	1	2	2	2	1	1
WBGene00007982	4	4	4	6	2	4	3
WBGene00173248	1	1	2	2	2	1	1
WBGene00007983	1	1	6	4	5	8	7
WBGene00170819	1	1	2	2	2	1	1
WBGene00006537	25	19	107	68	131	179	255
WBGene00173378	1	1	2	2	2	1	1
WBGene00201111	9	3	4	2	14	2	3
WBGene00011367	9	2	2	2	7	5	3
WBGene00011368	9	1	4	8	7	9	10
WBGene00194692	1	1	2	2	2	1	1
WBGene00002038	5	2	2	8	7	2	4
WBGene00200298	3	1	2	6	2	1	1
WBGene00198119	1	22	2	2	2	1	1
WBGene00199706	1	1	2	2	2	1	1
WBGene00011369	1	1	2	2	2	1	1
WBGene00014728	9	1	4	4	5	1	3
WBGene00189944	1	4	2	2	5	21	22
WBGene00004322	1	5	8	19	5	12	13
WBGene00001943	3	1	2	2	2	1	2
WBGene00001944	3	1	4	2	2	1	2
WBGene00008465	6	44	6	6	5	285	288
WBGene00198145	3	12	2	2	7	2	2
WBGene00006811	8	13	12	17	7	2	3
WBGene00173646	1	1	2	2	2	1	1
WBGene00002202	11	7	10	14	24	33	40
WBGene00185075	1	1	2	2	2	1	1
WBGene00007271	3	1	2	2	2	2	1
WBGene00007269	5	3	8	10	5	2	6
WBGene00170317	1	1	2	2	2	1	1
WBGene00004392	23	6	28	19	29	56	67
WBGene00007273	13	12	6	8	5	7	8
WBGene00007270	5	2	4	6	7	10	9
WBGene00197172	1	1	2	2	2	1	1
WBGene00196490	1	1	2	2	2	1	1
WBGene00195511	3	9	2	2	7	4	6
WBGene00006830	9	3	4	6	10	7	4
WBGene00200316	9	3	24	15	7	5	5
WBGene00199655	3	1	2	4	2	2	4
WBGene00219843	1	1	2	2	2	2	1
WBGene00201040	1	1	2	4	2	2	2
WBGene00201819	1	1	4	10	2	2	1
WBGene00007631	5	4	16	4	12	20	17
WBGene00007630	1	15	2	6	12	18	16
WBGene00006448	3	2	2	2	5	7	3
WBGene00007629	1	1	2	2	2	6	2
WBGene00219299	3	1	2	2	5	1	1
WBGene00007628	11	3	6	2	10	4	5
WBGene00004381	4	2	4	6	10	7	4
WBGene00007627	3	2	2	2	12	2	5
WBGene00007626	1	2	4	2	7	2	1
WBGene00007625	1	6	2	4	2	8	4
WBGene00007624	27	3	40	33	74	64	72
WBGene00007632	20	21	6	8	7	16	15
WBGene00007623	3	2	4	2	12	8	11
WBGene00007622	1	2	4	4	2	5	3
WBGene00003073	18	4	24	19	26	28	46
WBGene00011278	39	11	42	31	43	21	19
WBGene00206525	1	10	2	4	2	4	5
WBGene00220047	1	21	2	2	5	4	11
WBGene00001034	8	20	6	4	7	10	12
WBGene00006959	13	24	50	27	45	43	81
WBGene00011279	4	3	2	6	2	6	10
WBGene00196736	1	1	2	2	2	1	1
WBGene00011280	1	2	4	2	2	2	2
WBGene00011281	15	2	12	14	7	9	11
WBGene00011282	34	16	26	44	29	32	72
WBGene00009647	4	3	2	2	5	2	1
WBGene00003401	20	2	10	6	7	14	24
WBGene00009649	5	2	10	12	14	3	2
WBGene00003619	3	2	4	4	2	4	6
WBGene00023423	1	2	2	2	2	1	2
WBGene00023422	8	7	2	2	5	4	5
WBGene00009648	3	2	2	4	5	3	4
WBGene00012858	5	2	8	4	12	2	4
WBGene00011604	18	5	16	14	21	21	19
WBGene00011605	14	4	4	2	10	25	21
WBGene00011198	4	12	2	2	2	4	5
WBGene00006331	9	17	28	27	41	5	11
WBGene00171985	1	1	2	2	2	1	1
WBGene00011200	1	1	2	2	7	2	2
WBGene00003157	11	5	22	10	24	46	49
WBGene00011201	5	3	12	2	14	7	7
WBGene00011202	3	4	2	4	7	2	4
WBGene00011203	31	4	12	10	10	16	12
WBGene00011206	1	1	2	2	7	5	5
WBGene00011205	1	3	4	2	2	1	1
WBGene00001352	14	30	16	14	14	14	26
WBGene00010428	9	10	6	4	14	10	15
WBGene00045165	1	1	4	2	2	2	1
WBGene00006478	5	5	2	6	2	2	3
WBGene00044911	3	3	2	2	2	2	1
WBGene00044912	1	1	2	2	2	1	1
WBGene00010429	5	1	2	2	5	2	2
WBGene00001631	11	8	16	12	17	4	6
WBGene00007135	10	2	14	10	24	25	25
WBGene00169029	17	5	34	12	29	98	81
WBGene00007136	3	1	10	8	5	2	3
WBGene00007137	1	1	6	8	2	2	5
WBGene00002003	10	4	12	8	14	7	9
WBGene00014641	3	2	4	2	2	1	1
WBGene00007138	4	6	2	2	2	4	2
WBGene00007139	8	4	10	12	7	4	4
WBGene00219783	1	2	2	2	2	1	1
WBGene00197514	1	1	2	2	2	1	1
WBGene00197767	1	2	2	8	7	1	1
WBGene00198795	89	2	6	12	12	25	20
WBGene00007475	1	1	2	2	2	1	1
WBGene00000511	3	2	2	2	2	3	2
WBGene00000512	1	2	2	4	5	2	2
WBGene00045168	1078	15	113	77	143	458	316
WBGene00000513	1	1	6	2	2	1	1
WBGene00045188	3	4	2	4	5	2	2
WBGene00007131	1763	790	276	246	358	2151	1880
WBGene00045189	1763	445	268	238	353	1730	1465
WBGene00007133	5	11	6	6	2	2	3
WBGene00007132	1	1	2	2	2	2	1
WBGene00007134	1	2	2	2	2	1	1
WBGene00198895	1	2	2	2	2	1	1
WBGene00011112	1	5	2	4	2	1	2
WBGene00168627	1	1	2	2	2	1	1
WBGene00011113	1	1	2	2	2	2	1
WBGene00011114	9	1	4	6	2	2	2
WBGene00011120	1	2	2	2	2	1	2
WBGene00011121	1	1	2	2	2	1	1
WBGene00011111	3	1	2	2	2	11	5
WBGene00004387	5	4	2	2	7	8	13
WBGene00011110	4	4	2	2	2	8	12
WBGene00011109	20	7	12	10	10	9	15
WBGene00011119	1	19	2	4	2	5	7
WBGene00014484	1	1	2	2	2	1	1
WBGene00011117	3	1	2	2	2	1	2
WBGene00011116	6	6	6	4	7	8	11
WBGene00011115	4	4	6	4	5	4	6
WBGene00000520	9	2	4	4	10	6	13
WBGene00007791	5	2	2	2	2	7	4
WBGene00199868	3	3	2	2	2	1	1
WBGene00014266	1	1	2	2	2	1	1
WBGene00199870	1	6	2	2	2	1	1
WBGene00014269	1	1	2	2	2	1	1
WBGene00007788	3	2	4	2	2	3	4
WBGene00007789	1	2	2	2	2	2	3
WBGene00003590	3	1	2	2	2	1	2
WBGene00000463	1	1	10	2	2	5	2
WBGene00200894	3	2	4	2	2	4	7
WBGene00014268	1	1	2	2	2	1	1
WBGene00199943	1	1	2	2	2	1	1
WBGene00014267	1	1	2	2	2	1	1
WBGene00198958	3	2	2	2	2	1	1
WBGene00202066	1	1	2	2	2	1	1
WBGene00194748	1	2	2	4	10	2	1
WBGene00200913	1	4	2	2	2	1	1
WBGene00201305	1	1	2	2	2	1	1
WBGene00196565	1	1	2	2	2	1	1
WBGene00196071	1	1	2	2	2	1	1
WBGene00003577	1	31	4	2	2	10	18
WBGene00010155	5	2	2	2	2	5	3
WBGene00014402	1	1	2	2	2	1	2
WBGene00004132	46	41	60	46	64	154	180
WBGene00198182	1	1	2	2	2	1	1
WBGene00197669	1	2	2	2	2	1	2
WBGene00004470	346	30	308	327	313	387	469
WBGene00002100	5	13	2	4	7	12	9
WBGene00000465	72	10	107	135	186	436	522
WBGene00000223	25	30	54	41	55	41	69
WBGene00200598	5	1	14	10	7	5	6
WBGene00000380	15	33	28	19	55	90	109
WBGene00009115	5	1	4	4	2	1	2
WBGene00202446	1	5	2	4	2	2	4
WBGene00199401	1	1	2	2	2	2	1
WBGene00000396	22	6	38	31	72	30	32
WBGene00196783	1	2	2	2	2	1	1
WBGene00200973	85	40	151	97	107	94	80
WBGene00010904	1	2	2	4	2	4	7
WBGene00010905	5	11	4	6	2	6	10
WBGene00010909	3	2	4	2	5	2	2
WBGene00010906	39	9	30	33	36	27	30
WBGene00195340	1	1	4	2	2	1	1
WBGene00198404	3	2	2	2	2	1	1
WBGene00010907	3	1	2	6	2	1	1
WBGene00168552	1	1	2	2	2	1	1
WBGene00198216	1	5	2	2	2	2	1
WBGene00010908	27	7	22	27	33	37	52
WBGene00003915	4	6	6	4	5	2	4
WBGene00009439	4	4	2	8	10	3	3
WBGene00009440	95	45	117	83	103	93	121
